Start,6D6D6D,
End,FFFFFF,
,,
x,y,Luminance
91.446966E-3,6.606134E-3,22.756258
91.463044E-3,6.606134E-3,22.756258
91.479123E-3,4.954591E-3,22.583345
91.495208E-3,5.367477E-3,22.626574
91.511287E-3,3.715971E-3,22.453665
91.527365E-3,7.431888E-3,22.842712
91.543444E-3,7.019002E-3,22.799484
91.559522E-3,7.019002E-3,22.799484
91.575608E-3,6.606134E-3,22.756258
91.591686E-3,7.431888E-3,22.842712
91.607764E-3,10.734955E-3,23.188536
91.623843E-3,9.496298E-3,23.058851
91.639929E-3,7.019002E-3,22.799484
91.656007E-3,7.431888E-3,22.842712
91.672085E-3,5.780381E-3,22.669804
91.688164E-3,2.477296E-3,22.323978
91.704242E-3,3.303067E-3,22.410435
91.720328E-3,5.367477E-3,22.626574
91.736406E-3,9.496298E-3,23.058851
91.752484E-3,9.083412E-3,23.015623
91.768563E-3,7.431888E-3,22.842712
91.784649E-3,9.909165E-3,23.102077
91.800727E-3,5.367477E-3,22.626574
91.816805E-3,5.780381E-3,22.669804
91.832884E-3,6.606134E-3,22.756258
91.848962E-3,4.541724E-3,22.540119
91.865048E-3,7.844754E-3,22.885939
91.881126E-3,8.670544E-3,22.972397
91.897205E-3,8.257659E-3,22.929169
91.913283E-3,7.844754E-3,22.885939
91.929369E-3,6.606134E-3,22.756258
91.945447E-3,6.193249E-3,22.713030
91.961525E-3,5.367477E-3,22.626574
91.977604E-3,4.954591E-3,22.583345
91.993682E-3,7.844754E-3,22.885939
92.009768E-3,5.367477E-3,22.626574
92.025846E-3,5.780381E-3,22.669804
92.041925E-3,7.431888E-3,22.842712
92.058003E-3,4.954591E-3,22.583345
92.074089E-3,4.954591E-3,22.583345
92.090167E-3,4.954591E-3,22.583345
92.106245E-3,6.606134E-3,22.756258
92.122324E-3,7.431888E-3,22.842712
92.138402E-3,7.019002E-3,22.799484
92.154488E-3,9.083412E-3,23.015623
92.170566E-3,5.780381E-3,22.669804
92.186645E-3,5.780381E-3,22.669804
92.202723E-3,6.193249E-3,22.713030
92.218809E-3,5.780381E-3,22.669804
92.234887E-3,5.780381E-3,22.669804
92.250966E-3,7.431888E-3,22.842712
92.267044E-3,7.431888E-3,22.842712
92.283122E-3,5.367477E-3,22.626574
92.299208E-3,5.367477E-3,22.626574
92.315286E-3,7.019002E-3,22.799484
92.331365E-3,7.431888E-3,22.842712
92.347443E-3,5.367477E-3,22.626574
92.363529E-3,5.780381E-3,22.669804
92.379607E-3,4.541724E-3,22.540119
92.395686E-3,7.019002E-3,22.799484
92.411764E-3,7.019002E-3,22.799484
92.427842E-3,6.193249E-3,22.713030
92.443928E-3,6.193249E-3,22.713030
92.460006E-3,4.128838E-3,22.496891
92.476085E-3,4.541724E-3,22.540119
92.492163E-3,6.193249E-3,22.713030
92.508249E-3,8.257659E-3,22.929169
92.524327E-3,6.193249E-3,22.713030
92.540406E-3,4.541724E-3,22.540119
92.556484E-3,3.303067E-3,22.410435
92.572562E-3,9.083412E-3,23.015623
92.588648E-3,7.844754E-3,22.885939
92.604727E-3,4.954591E-3,22.583345
92.620805E-3,6.193249E-3,22.713030
92.636883E-3,6.193249E-3,22.713030
92.652969E-3,7.019002E-3,22.799484
92.669047E-3,4.541724E-3,22.540119
92.685126E-3,4.954591E-3,22.583345
92.701204E-3,4.954591E-3,22.583345
92.717282E-3,4.954591E-3,22.583345
92.733368E-3,3.715971E-3,22.453665
92.749447E-3,4.128838E-3,22.496891
92.765525E-3,6.193249E-3,22.713030
92.781603E-3,9.083412E-3,23.015623
92.797682E-3,5.367477E-3,22.626574
92.813767E-3,3.303067E-3,22.410435
92.829846E-3,4.128838E-3,22.496891
92.845924E-3,4.954591E-3,22.583345
92.862003E-3,4.954591E-3,22.583345
92.878088E-3,6.606134E-3,22.756258
92.894167E-3,6.193249E-3,22.713030
92.910245E-3,7.431888E-3,22.842712
92.926323E-3,5.367477E-3,22.626574
92.942402E-3,3.715971E-3,22.453665
92.958488E-3,4.128838E-3,22.496891
92.974566E-3,5.780381E-3,22.669804
92.990644E-3,5.367477E-3,22.626574
93.006723E-3,4.541724E-3,22.540119
93.022808E-3,6.193249E-3,22.713030
93.038887E-3,6.193249E-3,22.713030
93.054965E-3,3.715971E-3,22.453665
93.071043E-3,4.128838E-3,22.496891
93.087122E-3,7.431888E-3,22.842712
93.103208E-3,5.780381E-3,22.669804
93.119286E-3,4.954591E-3,22.583345
93.135364E-3,3.303067E-3,22.410435
93.151443E-3,7.431888E-3,22.842712
93.167529E-3,6.606134E-3,22.756258
93.183607E-3,5.367477E-3,22.626574
93.199685E-3,3.715971E-3,22.453665
93.215764E-3,6.193249E-3,22.713030
93.231842E-3,4.541724E-3,22.540119
93.247928E-3,6.193249E-3,22.713030
93.264006E-3,8.670544E-3,22.972397
93.280084E-3,7.019002E-3,22.799484
93.296163E-3,6.193249E-3,22.713030
93.312249E-3,4.954591E-3,22.583345
93.328327E-3,6.606134E-3,22.756258
93.344405E-3,5.367477E-3,22.626574
93.360484E-3,5.367477E-3,22.626574
93.376562E-3,7.431888E-3,22.842712
93.392648E-3,6.193249E-3,22.713030
93.408726E-3,7.019002E-3,22.799484
93.424805E-3,3.715971E-3,22.453665
93.440883E-3,4.541724E-3,22.540119
93.456969E-3,5.367477E-3,22.626574
93.473047E-3,5.367477E-3,22.626574
93.489125E-3,6.606134E-3,22.756258
93.505204E-3,3.715971E-3,22.453665
93.521282E-3,4.128838E-3,22.496891
93.537368E-3,3.303067E-3,22.410435
93.553446E-3,4.128838E-3,22.496891
93.569525E-3,2.890181E-3,22.367207
93.585603E-3,3.303067E-3,22.410435
93.601689E-3,3.303067E-3,22.410435
93.617767E-3,3.715971E-3,22.453665
93.633845E-3,4.541724E-3,22.540119
93.649924E-3,7.019002E-3,22.799484
93.666002E-3,8.670544E-3,22.972397
93.682088E-3,4.954591E-3,22.583345
93.698166E-3,2.477296E-3,22.323978
93.714245E-3,4.541724E-3,22.540119
93.730323E-3,3.303067E-3,22.410435
93.746409E-3,5.367477E-3,22.626574
93.762487E-3,3.715971E-3,22.453665
93.778566E-3,5.780381E-3,22.669804
93.794644E-3,7.431888E-3,22.842712
93.810722E-3,3.303067E-3,22.410435
93.826808E-3,3.715971E-3,22.453665
93.842886E-3,3.715971E-3,22.453665
93.858965E-3,4.954591E-3,22.583345
93.875043E-3,7.844754E-3,22.885939
93.891129E-3,7.019002E-3,22.799484
93.907207E-3,8.257659E-3,22.929169
93.923286E-3,5.780381E-3,22.669804
93.939364E-3,412.885682E-6,22.107840
93.955442E-3,4.128838E-3,22.496891
93.971528E-3,3.303067E-3,22.410435
93.987606E-3,4.541724E-3,22.540119
94.003685E-3,4.128838E-3,22.496891
94.019763E-3,4.954591E-3,22.583345
94.035849E-3,8.257659E-3,22.929169
94.051927E-3,4.954591E-3,22.583345
94.068006E-3,2.477296E-3,22.323978
94.084084E-3,1.238657E-3,22.194296
94.100162E-3,4.541724E-3,22.540119
94.116248E-3,6.193249E-3,22.713030
94.132327E-3,4.541724E-3,22.540119
94.148405E-3,7.019002E-3,22.799484
94.164483E-3,8.257659E-3,22.929169
94.180569E-3,4.128838E-3,22.496891
94.196647E-3,4.128838E-3,22.496891
94.212726E-3,7.019002E-3,22.799484
94.228804E-3,4.954591E-3,22.583345
94.244882E-3,5.367477E-3,22.626574
94.260968E-3,5.367477E-3,22.626574
94.277047E-3,7.019002E-3,22.799484
94.293125E-3,8.257659E-3,22.929169
94.309203E-3,7.431888E-3,22.842712
94.325289E-3,5.780381E-3,22.669804
94.341367E-3,4.954591E-3,22.583345
94.357446E-3,4.954591E-3,22.583345
94.373524E-3,8.257659E-3,22.929169
94.389603E-3,8.670544E-3,22.972397
94.405688E-3,6.606134E-3,22.756258
94.421767E-3,7.431888E-3,22.842712
94.437845E-3,7.844754E-3,22.885939
94.453923E-3,9.909165E-3,23.102077
94.470002E-3,7.019002E-3,22.799484
94.486088E-3,5.367477E-3,22.626574
94.502166E-3,8.257659E-3,22.929169
94.518244E-3,9.496298E-3,23.058851
94.534323E-3,5.367477E-3,22.626574
94.550408E-3,6.193249E-3,22.713030
94.566487E-3,8.670544E-3,22.972397
94.582565E-3,7.431888E-3,22.842712
94.598643E-3,8.670544E-3,22.972397
94.614722E-3,7.431888E-3,22.842712
94.630808E-3,9.083412E-3,23.015623
94.646886E-3,9.083412E-3,23.015623
94.662964E-3,8.257659E-3,22.929169
94.679043E-3,8.257659E-3,22.929169
94.695129E-3,7.431888E-3,22.842712
94.711207E-3,6.606134E-3,22.756258
94.727285E-3,8.670544E-3,22.972397
94.743364E-3,7.431888E-3,22.842712
94.759442E-3,9.496298E-3,23.058851
94.775528E-3,9.909165E-3,23.102077
94.791606E-3,9.083412E-3,23.015623
94.807684E-3,7.431888E-3,22.842712
94.823763E-3,7.844754E-3,22.885939
94.839849E-3,8.257659E-3,22.929169
94.855927E-3,9.909165E-3,23.102077
94.872005E-3,9.496298E-3,23.058851
94.888084E-3,10.734955E-3,23.188536
94.904162E-3,9.083412E-3,23.015623
94.920248E-3,7.844754E-3,22.885939
94.936326E-3,7.431888E-3,22.842712
94.952404E-3,9.083412E-3,23.015623
94.968483E-3,8.670544E-3,22.972397
94.984569E-3,11.973593E-3,23.318218
95.000647E-3,11.147840E-3,23.231764
95.016725E-3,11.147840E-3,23.231764
95.032804E-3,8.257659E-3,22.929169
95.048882E-3,7.844754E-3,22.885939
95.064968E-3,8.670544E-3,22.972397
95.081046E-3,10.734955E-3,23.188536
95.097125E-3,9.496298E-3,23.058851
95.113203E-3,6.606134E-3,22.756258
95.129289E-3,9.909165E-3,23.102077
95.145367E-3,12.799365E-3,23.404675
95.161445E-3,10.734955E-3,23.188536
95.177524E-3,6.606134E-3,22.756258
95.193602E-3,10.322050E-3,23.145306
95.209688E-3,7.431888E-3,22.842712
95.225766E-3,7.019002E-3,22.799484
95.241845E-3,10.734955E-3,23.188536
95.257923E-3,11.147840E-3,23.231764
95.274009E-3,11.973593E-3,23.318218
95.290087E-3,11.560707E-3,23.274990
95.306166E-3,8.670544E-3,22.972397
95.322244E-3,9.909165E-3,23.102077
95.338322E-3,8.257659E-3,22.929169
95.354408E-3,8.257659E-3,22.929169
95.370486E-3,8.670544E-3,22.972397
95.386565E-3,9.083412E-3,23.015623
95.402643E-3,11.560707E-3,23.274990
95.418729E-3,12.799365E-3,23.404675
95.434807E-3,10.734955E-3,23.188536
95.450886E-3,9.909165E-3,23.102077
95.466964E-3,9.496298E-3,23.058851
95.483042E-3,9.496298E-3,23.058851
95.499128E-3,9.909165E-3,23.102077
95.515206E-3,11.560707E-3,23.274990
95.531285E-3,10.734955E-3,23.188536
95.547363E-3,7.844754E-3,22.885939
95.563449E-3,7.431888E-3,22.842712
95.579527E-3,9.083412E-3,23.015623
95.595606E-3,10.734955E-3,23.188536
95.611684E-3,10.322050E-3,23.145306
95.627762E-3,9.496298E-3,23.058851
95.643848E-3,9.909165E-3,23.102077
95.659927E-3,11.973593E-3,23.318218
95.676005E-3,9.496298E-3,23.058851
95.692083E-3,7.844754E-3,22.885939
95.708169E-3,9.909165E-3,23.102077
95.724247E-3,10.734955E-3,23.188536
95.740326E-3,9.909165E-3,23.102077
95.756404E-3,11.560707E-3,23.274990
95.772482E-3,10.322050E-3,23.145306
95.788568E-3,9.909165E-3,23.102077
95.804647E-3,10.734955E-3,23.188536
95.820725E-3,9.496298E-3,23.058851
95.836803E-3,7.431888E-3,22.842712
95.852889E-3,10.322050E-3,23.145306
95.868967E-3,10.322050E-3,23.145306
95.885046E-3,12.386461E-3,23.361444
95.901124E-3,12.386461E-3,23.361444
95.917203E-3,11.147840E-3,23.231764
95.933288E-3,11.560707E-3,23.274990
95.949367E-3,10.734955E-3,23.188536
95.965445E-3,9.909165E-3,23.102077
95.981523E-3,11.147840E-3,23.231764
95.997609E-3,10.322050E-3,23.145306
96.013688E-3,9.496298E-3,23.058851
96.029766E-3,11.973593E-3,23.318218
96.045844E-3,11.147840E-3,23.231764
96.061923E-3,10.734955E-3,23.188536
96.078008E-3,10.734955E-3,23.188536
96.094087E-3,8.670544E-3,22.972397
96.110165E-3,9.496298E-3,23.058851
96.126243E-3,11.973593E-3,23.318218
96.142329E-3,10.322050E-3,23.145306
96.158408E-3,11.147840E-3,23.231764
96.174486E-3,12.386461E-3,23.361444
96.190564E-3,11.973593E-3,23.318218
96.206643E-3,11.973593E-3,23.318218
96.222728E-3,10.322050E-3,23.145306
96.238807E-3,9.083412E-3,23.015623
96.254885E-3,9.909165E-3,23.102077
96.270964E-3,10.734955E-3,23.188536
96.287042E-3,11.973593E-3,23.318218
96.303128E-3,9.909165E-3,23.102077
96.319206E-3,9.496298E-3,23.058851
96.335284E-3,9.083412E-3,23.015623
96.351363E-3,10.322050E-3,23.145306
96.367449E-3,11.147840E-3,23.231764
96.383527E-3,9.909165E-3,23.102077
96.399605E-3,12.386461E-3,23.361444
96.415684E-3,13.625118E-3,23.491129
96.431762E-3,9.496298E-3,23.058851
96.447848E-3,10.322050E-3,23.145306
96.463926E-3,10.322050E-3,23.145306
96.480004E-3,9.496298E-3,23.058851
96.496083E-3,11.147840E-3,23.231764
96.512169E-3,14.038003E-3,23.534357
96.528247E-3,15.276660E-3,23.664042
96.544325E-3,11.560707E-3,23.274990
96.560404E-3,8.257659E-3,22.929169
96.576482E-3,9.083412E-3,23.015623
96.592568E-3,6.606134E-3,22.756258
96.608646E-3,8.257659E-3,22.929169
96.624725E-3,11.560707E-3,23.274990
96.640803E-3,11.560707E-3,23.274990
96.656889E-3,11.560707E-3,23.274990
96.672967E-3,10.734955E-3,23.188536
96.689045E-3,11.147840E-3,23.231764
96.705124E-3,8.670544E-3,22.972397
96.721202E-3,10.322050E-3,23.145306
96.737288E-3,10.734955E-3,23.188536
96.753366E-3,10.734955E-3,23.188536
96.769445E-3,11.973593E-3,23.318218
96.785523E-3,11.147840E-3,23.231764
96.801609E-3,9.496298E-3,23.058851
96.817687E-3,10.322050E-3,23.145306
96.833766E-3,10.734955E-3,23.188536
96.849844E-3,10.734955E-3,23.188536
96.865922E-3,11.560707E-3,23.274990
96.882008E-3,9.496298E-3,23.058851
96.898086E-3,12.386461E-3,23.361444
96.914165E-3,13.212251E-3,23.447903
96.930243E-3,10.322050E-3,23.145306
96.946329E-3,8.257659E-3,22.929169
96.962407E-3,9.496298E-3,23.058851
96.978486E-3,10.322050E-3,23.145306
96.994564E-3,11.973593E-3,23.318218
97.010642E-3,11.560707E-3,23.274990
97.026728E-3,12.386461E-3,23.361444
97.042806E-3,9.083412E-3,23.015623
97.058885E-3,8.257659E-3,22.929169
97.074963E-3,9.083412E-3,23.015623
97.091049E-3,10.322050E-3,23.145306
97.107127E-3,12.799365E-3,23.404675
97.123206E-3,14.038003E-3,23.534357
97.139284E-3,14.038003E-3,23.534357
97.155362E-3,12.386461E-3,23.361444
97.171448E-3,9.909165E-3,23.102077
97.187527E-3,9.496298E-3,23.058851
97.203605E-3,8.670544E-3,22.972397
97.219683E-3,7.431888E-3,22.842712
97.235769E-3,11.147840E-3,23.231764
97.251847E-3,11.973593E-3,23.318218
97.267926E-3,9.083412E-3,23.015623
97.284004E-3,11.147840E-3,23.231764
97.300082E-3,11.560707E-3,23.274990
97.316168E-3,7.431888E-3,22.842712
97.332247E-3,11.147840E-3,23.231764
97.348325E-3,10.734955E-3,23.188536
97.364403E-3,10.322050E-3,23.145306
97.380489E-3,10.322050E-3,23.145306
97.396567E-3,9.083412E-3,23.015623
97.412646E-3,10.734955E-3,23.188536
97.428724E-3,10.322050E-3,23.145306
97.444803E-3,8.670544E-3,22.972397
97.460888E-3,10.322050E-3,23.145306
97.476967E-3,11.147840E-3,23.231764
97.493045E-3,13.625118E-3,23.491129
97.509123E-3,14.038003E-3,23.534357
97.525209E-3,12.799365E-3,23.404675
97.541288E-3,9.496298E-3,23.058851
97.557366E-3,8.257659E-3,22.929169
97.573444E-3,10.734955E-3,23.188536
97.589523E-3,7.844754E-3,22.885939
97.605608E-3,9.496298E-3,23.058851
97.621687E-3,11.973593E-3,23.318218
97.637765E-3,11.973593E-3,23.318218
97.653843E-3,10.734955E-3,23.188536
97.669929E-3,10.734955E-3,23.188536
97.686008E-3,9.909165E-3,23.102077
97.702086E-3,9.909165E-3,23.102077
97.718164E-3,5.780381E-3,22.669804
97.734243E-3,8.257659E-3,22.929169
97.750328E-3,9.496298E-3,23.058851
97.766407E-3,9.909165E-3,23.102077
97.782485E-3,11.560707E-3,23.274990
97.798564E-3,9.909165E-3,23.102077
97.814649E-3,8.257659E-3,22.929169
97.830728E-3,11.147840E-3,23.231764
97.846806E-3,11.147840E-3,23.231764
97.862884E-3,11.560707E-3,23.274990
97.878963E-3,11.560707E-3,23.274990
97.895049E-3,11.560707E-3,23.274990
97.911127E-3,11.147840E-3,23.231764
97.927205E-3,9.909165E-3,23.102077
97.943284E-3,8.257659E-3,22.929169
97.959362E-3,11.147840E-3,23.231764
97.975448E-3,9.909165E-3,23.102077
97.991526E-3,11.560707E-3,23.274990
98.007604E-3,9.083412E-3,23.015623
98.023683E-3,10.734955E-3,23.188536
98.039769E-3,9.909165E-3,23.102077
98.055847E-3,10.322050E-3,23.145306
98.071925E-3,11.560707E-3,23.274990
98.088004E-3,8.257659E-3,22.929169
98.104082E-3,11.560707E-3,23.274990
98.120168E-3,12.386461E-3,23.361444
98.136246E-3,9.083412E-3,23.015623
98.152325E-3,10.734955E-3,23.188536
98.168403E-3,10.322050E-3,23.145306
98.184489E-3,8.257659E-3,22.929169
98.200567E-3,9.083412E-3,23.015623
98.216645E-3,9.083412E-3,23.015623
98.232724E-3,12.386461E-3,23.361444
98.248802E-3,9.496298E-3,23.058851
98.264888E-3,9.496298E-3,23.058851
98.280966E-3,11.560707E-3,23.274990
98.297045E-3,11.560707E-3,23.274990
98.313123E-3,7.431888E-3,22.842712
98.329209E-3,9.083412E-3,23.015623
98.345287E-3,11.560707E-3,23.274990
98.361365E-3,10.322050E-3,23.145306
98.377444E-3,9.909165E-3,23.102077
98.393522E-3,10.734955E-3,23.188536
98.409608E-3,12.386461E-3,23.361444
98.425686E-3,9.496298E-3,23.058851
98.441765E-3,8.670544E-3,22.972397
98.457843E-3,9.496298E-3,23.058851
98.473929E-3,11.973593E-3,23.318218
98.490007E-3,11.560707E-3,23.274990
98.506086E-3,10.322050E-3,23.145306
98.522164E-3,12.386461E-3,23.361444
98.538242E-3,11.147840E-3,23.231764
98.554328E-3,8.670544E-3,22.972397
98.570406E-3,9.909165E-3,23.102077
98.586485E-3,8.670544E-3,22.972397
98.602563E-3,9.909165E-3,23.102077
98.618649E-3,11.147840E-3,23.231764
98.634727E-3,8.257659E-3,22.929169
98.650806E-3,13.212251E-3,23.447903
98.666884E-3,10.734955E-3,23.188536
98.682962E-3,8.670544E-3,22.972397
98.699048E-3,7.431888E-3,22.842712
98.715127E-3,9.496298E-3,23.058851
98.731205E-3,8.670544E-3,22.972397
98.747283E-3,12.799365E-3,23.404675
98.763369E-3,10.734955E-3,23.188536
98.779447E-3,11.147840E-3,23.231764
98.795526E-3,9.909165E-3,23.102077
98.811604E-3,9.496298E-3,23.058851
98.827682E-3,8.257659E-3,22.929169
98.843768E-3,11.147840E-3,23.231764
98.859847E-3,13.212251E-3,23.447903
98.875925E-3,12.386461E-3,23.361444
98.892003E-3,8.670544E-3,22.972397
98.908089E-3,8.257659E-3,22.929169
98.924167E-3,8.670544E-3,22.972397
98.940246E-3,9.496298E-3,23.058851
98.956324E-3,10.322050E-3,23.145306
98.972403E-3,9.909165E-3,23.102077
98.988488E-3,9.496298E-3,23.058851
99.004567E-3,8.670544E-3,22.972397
99.020645E-3,8.670544E-3,22.972397
99.036723E-3,11.973593E-3,23.318218
99.052809E-3,9.909165E-3,23.102077
99.068888E-3,8.257659E-3,22.929169
99.084966E-3,9.496298E-3,23.058851
99.101044E-3,9.083412E-3,23.015623
99.117123E-3,9.909165E-3,23.102077
99.133208E-3,10.322050E-3,23.145306
99.149287E-3,11.560707E-3,23.274990
99.165365E-3,11.147840E-3,23.231764
99.181443E-3,5.780381E-3,22.669804
99.197529E-3,9.496298E-3,23.058851
99.213608E-3,9.909165E-3,23.102077
99.229686E-3,10.322050E-3,23.145306
99.245764E-3,9.909165E-3,23.102077
99.261843E-3,9.909165E-3,23.102077
99.277928E-3,11.147840E-3,23.231764
99.294007E-3,10.734955E-3,23.188536
99.310085E-3,9.083412E-3,23.015623
99.326164E-3,8.257659E-3,22.929169
99.342249E-3,8.670544E-3,22.972397
99.358328E-3,7.844754E-3,22.885939
99.374406E-3,9.083412E-3,23.015623
99.390484E-3,11.560707E-3,23.274990
99.406563E-3,12.799365E-3,23.404675
99.422649E-3,8.670544E-3,22.972397
99.438727E-3,9.083412E-3,23.015623
99.454805E-3,8.257659E-3,22.929169
99.470884E-3,9.909165E-3,23.102077
99.486969E-3,9.496298E-3,23.058851
99.503048E-3,11.147840E-3,23.231764
99.519126E-3,13.625118E-3,23.491129
99.535204E-3,12.386461E-3,23.361444
99.551283E-3,7.431888E-3,22.842712
99.567369E-3,7.844754E-3,22.885939
99.583447E-3,8.257659E-3,22.929169
99.599525E-3,7.844754E-3,22.885939
99.615604E-3,9.496298E-3,23.058851
99.631689E-3,10.734955E-3,23.188536
99.647768E-3,11.147840E-3,23.231764
99.663846E-3,9.496298E-3,23.058851
99.679925E-3,8.257659E-3,22.929169
99.696003E-3,9.496298E-3,23.058851
99.712089E-3,7.431888E-3,22.842712
99.728167E-3,9.083412E-3,23.015623
99.744245E-3,10.322050E-3,23.145306
99.760324E-3,9.496298E-3,23.058851
99.776402E-3,8.670544E-3,22.972397
99.792488E-3,9.496298E-3,23.058851
99.808566E-3,7.431888E-3,22.842712
99.824645E-3,7.019002E-3,22.799484
99.840723E-3,8.670544E-3,22.972397
99.856809E-3,9.909165E-3,23.102077
99.872887E-3,9.496298E-3,23.058851
99.888965E-3,10.734955E-3,23.188536
99.905044E-3,10.322050E-3,23.145306
99.921122E-3,9.909165E-3,23.102077
99.937208E-3,6.193249E-3,22.713030
99.953286E-3,7.431888E-3,22.842712
99.969365E-3,7.019002E-3,22.799484
99.985443E-3,9.496298E-3,23.058851
100.001529E-3,12.799365E-3,23.404675
100.017607E-3,11.147840E-3,23.231764
100.033686E-3,7.431888E-3,22.842712
100.049764E-3,7.431888E-3,22.842712
100.065842E-3,8.670544E-3,22.972397
100.081928E-3,4.541724E-3,22.540119
100.098006E-3,7.431888E-3,22.842712
100.114085E-3,9.909165E-3,23.102077
100.130163E-3,8.257659E-3,22.929169
100.146249E-3,9.496298E-3,23.058851
100.162327E-3,8.670544E-3,22.972397
100.178406E-3,6.606134E-3,22.756258
100.194484E-3,10.734955E-3,23.188536
100.210562E-3,11.147840E-3,23.231764
100.226648E-3,5.780381E-3,22.669804
100.242727E-3,8.257659E-3,22.929169
100.258805E-3,11.560707E-3,23.274990
100.274883E-3,11.560707E-3,23.274990
100.290969E-3,10.322050E-3,23.145306
100.307047E-3,9.083412E-3,23.015623
100.323126E-3,6.606134E-3,22.756258
100.339204E-3,6.606134E-3,22.756258
100.355282E-3,10.322050E-3,23.145306
100.371368E-3,9.496298E-3,23.058851
100.387447E-3,9.083412E-3,23.015623
100.403525E-3,12.386461E-3,23.361444
100.419603E-3,9.909165E-3,23.102077
100.435689E-3,6.193249E-3,22.713030
100.451767E-3,6.193249E-3,22.713030
100.467846E-3,7.431888E-3,22.842712
100.483924E-3,10.322050E-3,23.145306
100.500003E-3,9.083412E-3,23.015623
100.516088E-3,6.193249E-3,22.713030
100.532167E-3,8.670544E-3,22.972397
100.548245E-3,6.606134E-3,22.756258
100.564323E-3,6.193249E-3,22.713030
100.580409E-3,7.431888E-3,22.842712
100.596488E-3,9.496298E-3,23.058851
100.612566E-3,9.496298E-3,23.058851
100.628644E-3,8.670544E-3,22.972397
100.644723E-3,9.909165E-3,23.102077
100.660808E-3,10.322050E-3,23.145306
100.676887E-3,8.257659E-3,22.929169
100.692965E-3,7.844754E-3,22.885939
100.709043E-3,9.496298E-3,23.058851
100.725129E-3,9.083412E-3,23.015623
100.741208E-3,10.322050E-3,23.145306
100.757286E-3,8.257659E-3,22.929169
100.773364E-3,7.431888E-3,22.842712
100.789443E-3,8.670544E-3,22.972397
100.805528E-3,7.431888E-3,22.842712
100.821607E-3,7.431888E-3,22.842712
100.837685E-3,7.844754E-3,22.885939
100.853764E-3,7.844754E-3,22.885939
100.869849E-3,10.734955E-3,23.188536
100.885928E-3,9.496298E-3,23.058851
100.902006E-3,8.670544E-3,22.972397
100.918084E-3,7.431888E-3,22.842712
100.934163E-3,6.193249E-3,22.713030
100.950249E-3,6.606134E-3,22.756258
100.966327E-3,8.670544E-3,22.972397
100.982405E-3,9.083412E-3,23.015623
100.998484E-3,9.909165E-3,23.102077
101.014569E-3,9.496298E-3,23.058851
101.030648E-3,8.670544E-3,22.972397
101.046726E-3,9.496298E-3,23.058851
101.062804E-3,7.019002E-3,22.799484
101.078883E-3,7.431888E-3,22.842712
101.094969E-3,7.431888E-3,22.842712
101.111047E-3,6.606134E-3,22.756258
101.127125E-3,8.257659E-3,22.929169
101.143204E-3,9.496298E-3,23.058851
101.159289E-3,8.257659E-3,22.929169
101.175368E-3,7.019002E-3,22.799484
101.191446E-3,6.606134E-3,22.756258
101.207525E-3,7.431888E-3,22.842712
101.223603E-3,11.147840E-3,23.231764
101.239689E-3,9.496298E-3,23.058851
101.255767E-3,11.560707E-3,23.274990
101.271845E-3,10.322050E-3,23.145306
101.287924E-3,9.083412E-3,23.015623
101.304010E-3,5.780381E-3,22.669804
101.320088E-3,4.541724E-3,22.540119
101.336166E-3,7.431888E-3,22.842712
101.352245E-3,6.606134E-3,22.756258
101.368323E-3,7.019002E-3,22.799484
101.384409E-3,7.844754E-3,22.885939
101.400487E-3,10.322050E-3,23.145306
101.416565E-3,9.909165E-3,23.102077
101.432644E-3,7.431888E-3,22.842712
101.448722E-3,5.780381E-3,22.669804
101.464808E-3,5.780381E-3,22.669804
101.480886E-3,7.844754E-3,22.885939
101.496965E-3,7.019002E-3,22.799484
101.513043E-3,9.083412E-3,23.015623
101.529129E-3,12.386461E-3,23.361444
101.545207E-3,10.322050E-3,23.145306
101.561286E-3,4.954591E-3,22.583345
101.577364E-3,4.954591E-3,22.583345
101.593442E-3,4.954591E-3,22.583345
101.609528E-3,8.670544E-3,22.972397
101.625606E-3,9.083412E-3,23.015623
101.641685E-3,7.844754E-3,22.885939
101.657763E-3,7.019002E-3,22.799484
101.673849E-3,7.019002E-3,22.799484
101.689927E-3,4.954591E-3,22.583345
101.706006E-3,4.541724E-3,22.540119
101.722084E-3,6.606134E-3,22.756258
101.738162E-3,11.147840E-3,23.231764
101.754248E-3,9.083412E-3,23.015623
101.770326E-3,7.431888E-3,22.842712
101.786405E-3,8.257659E-3,22.929169
101.802483E-3,5.780381E-3,22.669804
101.818569E-3,5.367477E-3,22.626574
101.834647E-3,3.715971E-3,22.453665
101.850726E-3,6.606134E-3,22.756258
101.866804E-3,9.496298E-3,23.058851
101.882882E-3,9.496298E-3,23.058851
101.898968E-3,8.670544E-3,22.972397
101.915047E-3,9.083412E-3,23.015623
101.931125E-3,5.780381E-3,22.669804
101.947203E-3,7.019002E-3,22.799484
101.963289E-3,7.019002E-3,22.799484
101.979367E-3,8.257659E-3,22.929169
101.995446E-3,7.019002E-3,22.799484
102.011524E-3,7.431888E-3,22.842712
102.027602E-3,8.670544E-3,22.972397
102.043688E-3,7.844754E-3,22.885939
102.059767E-3,7.844754E-3,22.885939
102.075845E-3,6.606134E-3,22.756258
102.091923E-3,8.670544E-3,22.972397
102.108009E-3,6.193249E-3,22.713030
102.124088E-3,8.670544E-3,22.972397
