Start,FFFFFF,
End,000000,
,,
x,y,Luminance
5.451120E-3,993.906558E-3,126.025551
5.467200E-3,992.890954E-3,125.895866
5.483280E-3,992.552459E-3,125.852646
5.499360E-3,994.245052E-3,126.068779
5.515440E-3,992.552459E-3,125.852646
5.531520E-3,991.198361E-3,125.679733
5.547600E-3,991.875410E-3,125.766190
5.563681E-3,993.906558E-3,126.025551
5.579760E-3,996.953249E-3,126.414597
5.595841E-3,994.583607E-3,126.112007
5.611920E-3,995.260656E-3,126.198463
5.628000E-3,993.568003E-3,125.982323
5.644080E-3,993.568003E-3,125.982323
5.660160E-3,995.260656E-3,126.198463
5.676240E-3,993.568003E-3,125.982323
5.692320E-3,992.890954E-3,125.895866
5.708400E-3,995.599210E-3,126.241692
5.724480E-3,993.568003E-3,125.982323
5.740560E-3,995.937705E-3,126.284912
5.756640E-3,994.583607E-3,126.112007
5.772721E-3,993.229508E-3,125.939095
5.788800E-3,997.291803E-3,126.457825
5.804881E-3,995.599210E-3,126.241692
5.820960E-3,991.536856E-3,125.722961
5.837040E-3,993.568003E-3,125.982323
5.853120E-3,994.583607E-3,126.112007
5.869200E-3,994.922161E-3,126.155235
5.885280E-3,995.260656E-3,126.198463
5.901360E-3,994.583607E-3,126.112007
5.917440E-3,995.260656E-3,126.198463
5.933520E-3,993.906558E-3,126.025551
5.949600E-3,995.599210E-3,126.241692
5.965680E-3,996.614754E-3,126.371368
5.981761E-3,994.922161E-3,126.155235
5.997840E-3,996.953249E-3,126.414597
6.013921E-3,996.276200E-3,126.328140
6.030000E-3,995.599210E-3,126.241692
6.046080E-3,995.937705E-3,126.284912
6.062160E-3,993.229508E-3,125.939095
6.078240E-3,994.922161E-3,126.155235
6.094320E-3,992.890954E-3,125.895866
6.110400E-3,995.937705E-3,126.284912
6.126480E-3,996.953249E-3,126.414597
6.142560E-3,997.291803E-3,126.457825
6.158640E-3,996.614754E-3,126.371368
6.174720E-3,996.953249E-3,126.414597
6.190801E-3,995.260656E-3,126.198463
6.206880E-3,993.906558E-3,126.025551
6.222961E-3,995.260656E-3,126.198463
6.239040E-3,995.260656E-3,126.198463
