Start,DBDBDB,
End,FFFFFF,
,,
x,y,Luminance
4.084320E-3,40.791027E-3,93.174263
4.100400E-3,34.610722E-3,92.958130
4.116480E-3,37.082713E-3,93.044579
4.132560E-3,38.318820E-3,93.087807
4.148640E-3,43.263458E-3,93.260727
4.164720E-3,48.207875E-3,93.433640
4.180800E-3,39.554924E-3,93.131035
4.196880E-3,32.138512E-3,92.871674
4.212960E-3,33.374615E-3,92.914902
4.229040E-3,37.082713E-3,93.044579
4.245120E-3,44.499561E-3,93.303955
4.261200E-3,37.082713E-3,93.044579
4.277280E-3,37.082713E-3,93.044579
4.293360E-3,39.554924E-3,93.131035
4.309440E-3,38.318820E-3,93.087807
4.325520E-3,37.082713E-3,93.044579
4.341600E-3,35.846826E-3,93.001358
4.357680E-3,28.430197E-3,92.741989
4.373760E-3,33.374615E-3,92.914902
4.389840E-3,38.318820E-3,93.087807
4.405920E-3,32.138512E-3,92.871674
4.422000E-3,39.554924E-3,93.131035
4.438080E-3,42.027134E-3,93.217491
4.454160E-3,40.791027E-3,93.174263
4.470240E-3,38.318820E-3,93.087807
4.486320E-3,39.554924E-3,93.131035
4.502400E-3,37.082713E-3,93.044579
4.518480E-3,35.846826E-3,93.001358
4.534560E-3,38.318820E-3,93.087807
4.550640E-3,39.554924E-3,93.131035
4.566720E-3,33.374615E-3,92.914902
4.582800E-3,30.902406E-3,92.828445
4.598880E-3,39.554924E-3,93.131035
4.614960E-3,46.971772E-3,93.390411
4.631040E-3,27.194092E-3,92.698761
4.647120E-3,35.846826E-3,93.001358
4.663200E-3,40.791027E-3,93.174263
4.679280E-3,40.791027E-3,93.174263
4.695360E-3,33.374615E-3,92.914902
4.711440E-3,25.958205E-3,92.655540
4.727520E-3,28.430197E-3,92.741989
4.743600E-3,29.666303E-3,92.785217
4.759680E-3,33.374615E-3,92.914902
4.775760E-3,38.318820E-3,93.087807
4.791840E-3,42.027134E-3,93.217491
4.807920E-3,43.263458E-3,93.260727
4.824000E-3,45.735668E-3,93.347183
4.840080E-3,30.902406E-3,92.828445
4.856160E-3,24.722099E-3,92.612312
4.872240E-3,33.374615E-3,92.914902
4.888320E-3,32.138512E-3,92.871674
4.904400E-3,34.610722E-3,92.958130
4.920480E-3,39.554924E-3,93.131035
4.936560E-3,44.499561E-3,93.303955
4.952640E-3,39.554924E-3,93.131035
4.968720E-3,24.722099E-3,92.612312
4.984800E-3,22.249890E-3,92.525856
5.000880E-3,29.666303E-3,92.785217
5.016960E-3,32.138512E-3,92.871674
5.033040E-3,37.082713E-3,93.044579
5.049120E-3,35.846826E-3,93.001358
5.065200E-3,32.138512E-3,92.871674
5.081280E-3,29.666303E-3,92.785217
5.097360E-3,29.666303E-3,92.785217
5.113440E-3,35.846826E-3,93.001358
5.129520E-3,43.263458E-3,93.260727
5.145600E-3,33.374615E-3,92.914902
5.161680E-3,29.666303E-3,92.785217
5.177760E-3,33.374615E-3,92.914902
5.193840E-3,32.138512E-3,92.871674
5.209920E-3,28.430197E-3,92.741989
5.226000E-3,29.666303E-3,92.785217
5.242080E-3,24.722099E-3,92.612312
5.258160E-3,30.902406E-3,92.828445
5.274240E-3,35.846826E-3,93.001358
5.290320E-3,34.610722E-3,92.958130
5.306400E-3,42.027134E-3,93.217491
5.322480E-3,39.554924E-3,93.131035
5.338560E-3,30.902406E-3,92.828445
5.354641E-3,29.666303E-3,92.785217
5.370720E-3,21.013785E-3,92.482628
5.386801E-3,27.194092E-3,92.698761
5.402880E-3,30.902406E-3,92.828445
5.418960E-3,30.902406E-3,92.828445
5.435040E-3,35.846826E-3,93.001358
5.451120E-3,35.846826E-3,93.001358
5.467200E-3,28.430197E-3,92.741989
5.483280E-3,24.722099E-3,92.612312
5.499360E-3,32.138512E-3,92.871674
5.515440E-3,38.318820E-3,93.087807
5.531520E-3,28.430197E-3,92.741989
5.547600E-3,32.138512E-3,92.871674
5.563681E-3,29.666303E-3,92.785217
5.579760E-3,23.485996E-3,92.569084
5.595841E-3,22.249890E-3,92.525856
5.611920E-3,27.194092E-3,92.698761
5.628000E-3,32.138512E-3,92.871674
5.644080E-3,28.430197E-3,92.741989
5.660160E-3,30.902406E-3,92.828445
5.676240E-3,32.138512E-3,92.871674
5.692320E-3,33.374615E-3,92.914902
5.708400E-3,28.430197E-3,92.741989
5.724480E-3,25.958205E-3,92.655540
5.740560E-3,28.430197E-3,92.741989
5.756640E-3,25.958205E-3,92.655540
5.772721E-3,29.666303E-3,92.785217
5.788800E-3,33.374615E-3,92.914902
5.804881E-3,34.610722E-3,92.958130
5.820960E-3,32.138512E-3,92.871674
5.837040E-3,29.666303E-3,92.785217
5.853120E-3,28.430197E-3,92.741989
5.869200E-3,30.902406E-3,92.828445
5.885280E-3,21.013785E-3,92.482628
5.901360E-3,24.722099E-3,92.612312
5.917440E-3,28.430197E-3,92.741989
5.933520E-3,34.610722E-3,92.958130
5.949600E-3,27.194092E-3,92.698761
5.965680E-3,27.194092E-3,92.698761
5.981761E-3,23.485996E-3,92.569084
5.997840E-3,32.138512E-3,92.871674
6.013921E-3,28.430197E-3,92.741989
6.030000E-3,28.430197E-3,92.741989
6.046080E-3,28.430197E-3,92.741989
6.062160E-3,28.430197E-3,92.741989
6.078240E-3,34.610722E-3,92.958130
6.094320E-3,34.610722E-3,92.958130
6.110400E-3,27.194092E-3,92.698761
6.126480E-3,16.069366E-3,92.309715
6.142560E-3,16.069366E-3,92.309715
6.158640E-3,28.430197E-3,92.741989
6.174720E-3,34.610722E-3,92.958130
6.190801E-3,29.666303E-3,92.785217
6.206880E-3,28.430197E-3,92.741989
6.222961E-3,30.902406E-3,92.828445
6.239040E-3,32.138512E-3,92.871674
6.255121E-3,25.958205E-3,92.655540
6.271200E-3,33.374615E-3,92.914902
6.287280E-3,30.902406E-3,92.828445
6.303360E-3,27.194092E-3,92.698761
6.319440E-3,25.958205E-3,92.655540
6.335520E-3,30.902406E-3,92.828445
6.351600E-3,21.013785E-3,92.482628
6.367680E-3,24.722099E-3,92.612312
6.383760E-3,25.958205E-3,92.655540
6.399841E-3,25.958205E-3,92.655540
6.415920E-3,22.249890E-3,92.525856
6.432001E-3,25.958205E-3,92.655540
6.448080E-3,25.958205E-3,92.655540
6.464161E-3,24.722099E-3,92.612312
6.480240E-3,24.722099E-3,92.612312
6.496320E-3,30.902406E-3,92.828445
6.512400E-3,27.194092E-3,92.698761
6.528480E-3,22.249890E-3,92.525856
6.544560E-3,30.902406E-3,92.828445
6.560640E-3,30.902406E-3,92.828445
6.576720E-3,24.722099E-3,92.612312
6.592800E-3,22.249890E-3,92.525856
6.608881E-3,17.305469E-3,92.352943
6.624960E-3,14.833478E-3,92.266495
6.641041E-3,21.013785E-3,92.482628
6.657120E-3,35.846826E-3,93.001358
6.673201E-3,34.610722E-3,92.958130
6.689280E-3,25.958205E-3,92.655540
6.705360E-3,19.777680E-3,92.439400
6.721440E-3,16.069366E-3,92.309715
6.737520E-3,9.888840E-3,92.093575
6.753600E-3,21.013785E-3,92.482628
6.769680E-3,28.430197E-3,92.741989
6.785760E-3,39.554924E-3,93.131035
6.801840E-3,25.958205E-3,92.655540
6.817921E-3,23.485996E-3,92.569084
6.834000E-3,18.541574E-3,92.396172
6.850081E-3,16.069366E-3,92.309715
6.866160E-3,16.069366E-3,92.309715
6.882241E-3,17.305469E-3,92.352943
6.898320E-3,28.430197E-3,92.741989
6.914400E-3,30.902406E-3,92.828445
6.930480E-3,25.958205E-3,92.655540
6.946560E-3,18.541574E-3,92.396172
6.962640E-3,9.888840E-3,92.093575
6.978720E-3,13.596937E-3,92.223251
6.994800E-3,8.652735E-3,92.050346
7.010880E-3,21.013785E-3,92.482628
7.026961E-3,29.666303E-3,92.785217
7.043040E-3,33.374615E-3,92.914902
7.059121E-3,30.902406E-3,92.828445
7.075200E-3,27.194092E-3,92.698761
7.091281E-3,13.596937E-3,92.223251
7.107360E-3,13.596937E-3,92.223251
7.123441E-3,23.485996E-3,92.569084
7.139520E-3,29.666303E-3,92.785217
7.155600E-3,29.666303E-3,92.785217
7.171680E-3,19.777680E-3,92.439400
7.187760E-3,19.777680E-3,92.439400
7.203841E-3,18.541574E-3,92.396172
7.219920E-3,11.124726E-3,92.136795
7.236001E-3,18.541574E-3,92.396172
7.252080E-3,25.958205E-3,92.655540
7.268161E-3,24.722099E-3,92.612312
7.284240E-3,22.249890E-3,92.525856
7.300321E-3,27.194092E-3,92.698761
7.316400E-3,24.722099E-3,92.612312
7.332481E-3,22.249890E-3,92.525856
7.348560E-3,13.596937E-3,92.223251
7.364640E-3,9.888840E-3,92.093575
7.380720E-3,12.360832E-3,92.180023
7.396800E-3,18.541574E-3,92.396172
7.412881E-3,24.722099E-3,92.612312
7.428960E-3,29.666303E-3,92.785217
7.445041E-3,30.902406E-3,92.828445
7.461120E-3,22.249890E-3,92.525856
7.477201E-3,19.777680E-3,92.439400
7.493280E-3,6.180525E-3,91.963890
7.509361E-3,11.124726E-3,92.136795
7.525440E-3,22.249890E-3,92.525856
7.541521E-3,29.666303E-3,92.785217
7.557600E-3,28.430197E-3,92.741989
7.573680E-3,17.305469E-3,92.352943
7.589760E-3,11.124726E-3,92.136795
7.605840E-3,12.360832E-3,92.180023
7.621921E-3,11.124726E-3,92.136795
7.638000E-3,17.305469E-3,92.352943
7.654081E-3,19.777680E-3,92.439400
7.670160E-3,27.194092E-3,92.698761
7.686241E-3,27.194092E-3,92.698761
7.702320E-3,21.013785E-3,92.482628
7.718401E-3,16.069366E-3,92.309715
7.734480E-3,17.305469E-3,92.352943
7.750561E-3,23.485996E-3,92.569084
7.766640E-3,18.541574E-3,92.396172
7.782720E-3,16.069366E-3,92.309715
7.798800E-3,8.652735E-3,92.050346
7.814880E-3,19.777680E-3,92.439400
7.830961E-3,22.249890E-3,92.525856
7.847041E-3,16.069366E-3,92.309715
7.863120E-3,6.180525E-3,91.963890
7.879200E-3,12.360832E-3,92.180023
7.895281E-3,17.305469E-3,92.352943
7.911361E-3,19.777680E-3,92.439400
7.927440E-3,23.485996E-3,92.569084
7.943520E-3,23.485996E-3,92.569084
7.959601E-3,18.541574E-3,92.396172
7.975681E-3,7.416630E-3,92.007118
7.991760E-3,3.708315E-3,91.877434
8.007840E-3,18.541574E-3,92.396172
8.023920E-3,18.541574E-3,92.396172
8.040001E-3,21.013785E-3,92.482628
8.056081E-3,19.777680E-3,92.439400
8.072160E-3,11.124726E-3,92.136795
8.088240E-3,7.416630E-3,92.007118
8.104321E-3,8.652735E-3,92.050346
8.120401E-3,17.305469E-3,92.352943
8.136480E-3,21.013785E-3,92.482628
8.152560E-3,21.013785E-3,92.482628
8.168641E-3,25.958205E-3,92.655540
8.184721E-3,21.013785E-3,92.482628
8.200800E-3,12.360832E-3,92.180023
8.216880E-3,6.180525E-3,91.963890
8.232960E-3,8.652735E-3,92.050346
8.249041E-3,8.652735E-3,92.050346
8.265121E-3,21.013785E-3,92.482628
8.281200E-3,28.430197E-3,92.741989
8.297280E-3,23.485996E-3,92.569084
8.313361E-3,18.541574E-3,92.396172
8.329441E-3,12.360832E-3,92.180023
8.345520E-3,0.000000E+0,91.747749
8.361600E-3,2.472210E-3,91.834206
8.377681E-3,8.652735E-3,92.050346
8.393761E-3,16.069366E-3,92.309715
8.409840E-3,21.013785E-3,92.482628
8.425920E-3,25.958205E-3,92.655540
8.442000E-3,28.430197E-3,92.741989
8.458081E-3,21.013785E-3,92.482628
8.474161E-3,7.416630E-3,92.007118
8.490240E-3,7.416630E-3,92.007118
8.506320E-3,18.541574E-3,92.396172
8.522401E-3,17.305469E-3,92.352943
8.538481E-3,17.305469E-3,92.352943
8.554560E-3,16.069366E-3,92.309715
8.570640E-3,17.305469E-3,92.352943
8.586721E-3,9.888840E-3,92.093575
8.602801E-3,9.888840E-3,92.093575
8.618880E-3,16.069366E-3,92.309715
8.634960E-3,14.833478E-3,92.266495
8.651040E-3,16.069366E-3,92.309715
8.667121E-3,12.360832E-3,92.180023
8.683201E-3,16.069366E-3,92.309715
8.699280E-3,16.069366E-3,92.309715
8.715360E-3,9.888840E-3,92.093575
8.731441E-3,12.360832E-3,92.180023
8.747521E-3,8.652735E-3,92.050346
8.763600E-3,16.069366E-3,92.309715
8.779680E-3,11.124726E-3,92.136795
8.795761E-3,12.360832E-3,92.180023
8.811841E-3,14.833478E-3,92.266495
8.827920E-3,22.249890E-3,92.525856
8.844000E-3,21.013785E-3,92.482628
8.860081E-3,14.833478E-3,92.266495
8.876161E-3,3.708315E-3,91.877434
8.892241E-3,12.360832E-3,92.180023
8.908320E-3,14.833478E-3,92.266495
8.924400E-3,17.305469E-3,92.352943
8.940481E-3,17.305469E-3,92.352943
8.956561E-3,18.541574E-3,92.396172
8.972640E-3,14.833478E-3,92.266495
8.988720E-3,4.944420E-3,91.920662
9.004801E-3,12.360832E-3,92.180023
9.020881E-3,12.360832E-3,92.180023
9.036960E-3,17.305469E-3,92.352943
9.053040E-3,14.833478E-3,92.266495
9.069121E-3,19.777680E-3,92.439400
9.085201E-3,18.541574E-3,92.396172
9.101281E-3,2.472210E-3,91.834206
9.117360E-3,3.708315E-3,91.877434
9.133440E-3,11.124726E-3,92.136795
9.149521E-3,9.888840E-3,92.093575
9.165601E-3,17.305469E-3,92.352943
9.181680E-3,25.958205E-3,92.655540
9.197760E-3,22.249890E-3,92.525856
9.213841E-3,16.069366E-3,92.309715
9.229921E-3,12.360832E-3,92.180023
9.246000E-3,3.708315E-3,91.877434
9.262080E-3,8.652735E-3,92.050346
9.278161E-3,9.888840E-3,92.093575
9.294241E-3,12.360832E-3,92.180023
9.310321E-3,12.360832E-3,92.180023
9.326400E-3,14.833478E-3,92.266495
9.342480E-3,7.416630E-3,92.007118
9.358561E-3,12.360832E-3,92.180023
9.374641E-3,8.652735E-3,92.050346
9.390720E-3,9.888840E-3,92.093575
9.406800E-3,11.124726E-3,92.136795
9.422881E-3,19.777680E-3,92.439400
9.438961E-3,23.485996E-3,92.569084
9.455040E-3,7.416630E-3,92.007118
9.471120E-3,7.416630E-3,92.007118
9.487201E-3,11.124726E-3,92.136795
9.503281E-3,9.888840E-3,92.093575
9.519361E-3,13.596937E-3,92.223251
9.535440E-3,12.360832E-3,92.180023
9.551520E-3,13.596937E-3,92.223251
9.567601E-3,11.124726E-3,92.136795
9.583681E-3,6.180525E-3,91.963890
9.599760E-3,7.416630E-3,92.007118
9.615840E-3,6.180525E-3,91.963890
9.631921E-3,11.124726E-3,92.136795
9.648001E-3,22.249890E-3,92.525856
9.664080E-3,23.485996E-3,92.569084
9.680160E-3,19.777680E-3,92.439400
9.696241E-3,11.124726E-3,92.136795
9.712321E-3,4.944420E-3,91.920662
9.728401E-3,4.944420E-3,91.920662
9.744480E-3,13.596937E-3,92.223251
9.760560E-3,4.944420E-3,91.920662
9.776641E-3,4.944420E-3,91.920662
9.792721E-3,16.069366E-3,92.309715
9.808800E-3,16.069366E-3,92.309715
9.824880E-3,8.652735E-3,92.050346
9.840961E-3,7.416630E-3,92.007118
9.857041E-3,12.360832E-3,92.180023
9.873120E-3,8.652735E-3,92.050346
9.889200E-3,2.472210E-3,91.834206
9.905281E-3,9.888840E-3,92.093575
9.921361E-3,13.596937E-3,92.223251
9.937441E-3,4.944420E-3,91.920662
9.953520E-3,6.180525E-3,91.963890
9.969600E-3,8.652735E-3,92.050346
9.985681E-3,4.944420E-3,91.920662
10.001761E-3,12.360832E-3,92.180023
10.017840E-3,22.249890E-3,92.525856
10.033920E-3,22.249890E-3,92.525856
10.050001E-3,11.124726E-3,92.136795
10.066081E-3,12.360832E-3,92.180023
10.082160E-3,9.888840E-3,92.093575
10.098240E-3,8.652735E-3,92.050346
10.114321E-3,8.652735E-3,92.050346
10.130401E-3,3.708315E-3,91.877434
10.146481E-3,7.416630E-3,92.007118
10.162560E-3,22.249890E-3,92.525856
10.178640E-3,23.485996E-3,92.569084
10.194721E-3,19.777680E-3,92.439400
10.210801E-3,13.596937E-3,92.223251
10.226880E-3,11.124726E-3,92.136795
10.242960E-3,8.652735E-3,92.050346
10.259041E-3,8.652735E-3,92.050346
10.275121E-3,25.958205E-3,92.655540
10.291200E-3,33.374615E-3,92.914902
10.307280E-3,27.194092E-3,92.698761
10.323361E-3,24.722099E-3,92.612312
10.339441E-3,18.541574E-3,92.396172
10.355521E-3,17.305469E-3,92.352943
10.371600E-3,25.958205E-3,92.655540
10.387680E-3,19.777680E-3,92.439400
10.403761E-3,27.194092E-3,92.698761
10.419841E-3,29.666303E-3,92.785217
10.435920E-3,32.138512E-3,92.871674
10.452000E-3,24.722099E-3,92.612312
10.468081E-3,19.777680E-3,92.439400
10.484161E-3,24.722099E-3,92.612312
