Start,FFFFFF,
1.222080E-3,980.245829E-3,124.557625
1.238160E-3,981.562674E-3,124.687302
1.254240E-3,982.001662E-3,124.730530
1.270320E-3,982.440650E-3,124.773758
1.286400E-3,982.879639E-3,124.816986
1.302480E-3,980.245829E-3,124.557625
1.318560E-3,982.879639E-3,124.816986
1.334640E-3,984.196603E-3,124.946671
1.350720E-3,982.001662E-3,124.730530
1.366800E-3,982.001662E-3,124.730530
1.382880E-3,980.245829E-3,124.557625
1.398960E-3,981.123805E-3,124.644081
1.415040E-3,979.806721E-3,124.514389
1.431120E-3,980.684817E-3,124.600853
1.447200E-3,981.562674E-3,124.687302
1.463280E-3,981.123805E-3,124.644081
1.479360E-3,980.684817E-3,124.600853
1.495440E-3,977.611840E-3,124.298248
1.511520E-3,979.806721E-3,124.514389
1.527600E-3,982.001662E-3,124.730530
1.543680E-3,981.123805E-3,124.644081
1.559760E-3,979.367733E-3,124.471161
1.575840E-3,979.367733E-3,124.471161
1.591920E-3,984.196603E-3,124.946671
1.608000E-3,984.196603E-3,124.946671
1.624080E-3,978.489757E-3,124.384705
1.640160E-3,978.928745E-3,124.427933
1.656240E-3,982.879639E-3,124.816986
1.672320E-3,982.440650E-3,124.773758
1.688400E-3,980.684817E-3,124.600853
1.704480E-3,978.928745E-3,124.427933
1.720560E-3,980.684817E-3,124.600853
1.736640E-3,980.245829E-3,124.557625
1.752720E-3,981.123805E-3,124.644081
1.768800E-3,978.050828E-3,124.341476
1.784880E-3,981.562674E-3,124.687302
1.800960E-3,981.562674E-3,124.687302
1.817040E-3,980.684817E-3,124.600853
1.833120E-3,981.562674E-3,124.687302
1.849200E-3,981.562674E-3,124.687302
1.865280E-3,982.001662E-3,124.730530
1.881360E-3,980.684817E-3,124.600853
1.897440E-3,981.123805E-3,124.644081
1.913520E-3,980.684817E-3,124.600853
1.929600E-3,982.440650E-3,124.773758
1.945680E-3,982.001662E-3,124.730530
1.961760E-3,979.367733E-3,124.471161
1.977840E-3,980.684817E-3,124.600853
1.993920E-3,979.806721E-3,124.514389
2.010000E-3,980.684817E-3,124.600853
2.026080E-3,982.001662E-3,124.730530
2.042160E-3,982.001662E-3,124.730530
2.058240E-3,979.806721E-3,124.514389
2.074320E-3,980.245829E-3,124.557625
2.090400E-3,980.684817E-3,124.600853
2.106480E-3,981.562674E-3,124.687302
2.122560E-3,980.245829E-3,124.557625
2.138640E-3,979.367733E-3,124.471161
2.154720E-3,983.318627E-3,124.860214
2.170800E-3,983.318627E-3,124.860214
2.186880E-3,981.123805E-3,124.644081
2.202960E-3,978.928745E-3,124.427933
2.219040E-3,981.123805E-3,124.644081
2.235120E-3,980.245829E-3,124.557625
2.251200E-3,980.684817E-3,124.600853
2.267280E-3,979.367733E-3,124.471161
2.283360E-3,978.050828E-3,124.341476
2.299440E-3,979.806721E-3,124.514389
2.315520E-3,978.928745E-3,124.427933
2.331600E-3,978.928745E-3,124.427933
2.347680E-3,981.562674E-3,124.687302
2.363760E-3,978.928745E-3,124.427933
2.379840E-3,975.855947E-3,124.125343
2.395920E-3,977.611840E-3,124.298248
2.412000E-3,980.684817E-3,124.600853
2.428080E-3,981.123805E-3,124.644081
2.444160E-3,982.440650E-3,124.773758
2.460240E-3,979.806721E-3,124.514389
2.476320E-3,977.611840E-3,124.298248
2.492400E-3,979.367733E-3,124.471161
2.508480E-3,979.806721E-3,124.514389
2.524560E-3,978.928745E-3,124.427933
2.540640E-3,978.928745E-3,124.427933
2.556720E-3,980.245829E-3,124.557625
2.572800E-3,979.367733E-3,124.471161
2.588880E-3,976.733863E-3,124.211792
2.604960E-3,978.928745E-3,124.427933
2.621040E-3,982.440650E-3,124.773758
2.637120E-3,981.123805E-3,124.644081
2.653200E-3,980.684817E-3,124.600853
2.669280E-3,980.245829E-3,124.557625
2.685360E-3,980.245829E-3,124.557625
2.701440E-3,982.879639E-3,124.816986
2.717520E-3,981.562674E-3,124.687302
2.733600E-3,978.928745E-3,124.427933
2.749680E-3,980.684817E-3,124.600853
2.765760E-3,982.879639E-3,124.816986
2.781840E-3,979.367733E-3,124.471161
2.797920E-3,980.245829E-3,124.557625
2.814000E-3,978.489757E-3,124.384705
2.830080E-3,978.050828E-3,124.341476
2.846160E-3,979.367733E-3,124.471161
2.862240E-3,979.367733E-3,124.471161
2.878320E-3,980.245829E-3,124.557625
2.894400E-3,980.684817E-3,124.600853
2.910480E-3,983.757615E-3,124.903442
2.926560E-3,982.879639E-3,124.816986
2.942640E-3,980.245829E-3,124.557625
2.958720E-3,976.733863E-3,124.211792
2.974800E-3,976.294875E-3,124.168564
2.990880E-3,982.001662E-3,124.730530
3.006960E-3,980.684817E-3,124.600853
3.023040E-3,979.806721E-3,124.514389
3.039120E-3,979.367733E-3,124.471161
3.055200E-3,979.367733E-3,124.471161
3.071280E-3,978.050828E-3,124.341476
3.087360E-3,977.611840E-3,124.298248
3.103440E-3,979.806721E-3,124.514389
3.119520E-3,980.684817E-3,124.600853
3.135600E-3,979.367733E-3,124.471161
3.151680E-3,979.806721E-3,124.514389
3.167760E-3,980.684817E-3,124.600853
3.183840E-3,982.001662E-3,124.730530
3.199920E-3,977.611840E-3,124.298248
3.216000E-3,979.367733E-3,124.471161
3.232080E-3,980.245829E-3,124.557625
3.248160E-3,981.123805E-3,124.644081
3.264240E-3,981.562674E-3,124.687302
3.280320E-3,978.489757E-3,124.384705
3.296400E-3,978.489757E-3,124.384705
3.312480E-3,981.562674E-3,124.687302
3.328560E-3,979.367733E-3,124.471161
3.344640E-3,979.806721E-3,124.514389
3.360720E-3,980.245829E-3,124.557625
3.376800E-3,978.050828E-3,124.341476
3.392880E-3,978.050828E-3,124.341476
3.408960E-3,979.806721E-3,124.514389
3.425040E-3,981.123805E-3,124.644081
3.441120E-3,978.489757E-3,124.384705
3.457200E-3,978.928745E-3,124.427933
3.473280E-3,982.001662E-3,124.730530
3.489360E-3,981.562674E-3,124.687302
3.505440E-3,977.611840E-3,124.298248
3.521520E-3,979.367733E-3,124.471161
3.537600E-3,980.245829E-3,124.557625
3.553680E-3,978.928745E-3,124.427933
3.569760E-3,979.806721E-3,124.514389
3.585840E-3,978.928745E-3,124.427933
3.601920E-3,980.684817E-3,124.600853
3.618000E-3,981.123805E-3,124.644081
3.634080E-3,978.050828E-3,124.341476
3.650160E-3,979.367733E-3,124.471161
3.666240E-3,978.489757E-3,124.384705
3.682320E-3,978.928745E-3,124.427933
3.698400E-3,980.684817E-3,124.600853
3.714480E-3,978.050828E-3,124.341476
3.730560E-3,979.367733E-3,124.471161
3.746640E-3,978.489757E-3,124.384705
3.762720E-3,981.123805E-3,124.644081
3.778800E-3,980.684817E-3,124.600853
3.794880E-3,979.806721E-3,124.514389
3.810960E-3,978.050828E-3,124.341476
3.827040E-3,980.245829E-3,124.557625
3.843120E-3,977.172852E-3,124.255020
3.859200E-3,978.489757E-3,124.384705
3.875280E-3,977.611840E-3,124.298248
3.891360E-3,977.172852E-3,124.255020
3.907440E-3,978.928745E-3,124.427933
3.923520E-3,977.611840E-3,124.298248
3.939600E-3,977.611840E-3,124.298248
3.955680E-3,979.806721E-3,124.514389
3.971760E-3,978.928745E-3,124.427933
3.987840E-3,976.733863E-3,124.211792
4.003920E-3,978.489757E-3,124.384705
4.020000E-3,979.367733E-3,124.471161
4.036080E-3,977.172852E-3,124.255020
4.052160E-3,979.367733E-3,124.471161
4.068240E-3,981.123805E-3,124.644081
4.084320E-3,982.440650E-3,124.773758
4.100400E-3,980.684817E-3,124.600853
4.116480E-3,979.806721E-3,124.514389
4.132560E-3,979.367733E-3,124.471161
4.148640E-3,980.245829E-3,124.557625
4.164720E-3,978.489757E-3,124.384705
4.180800E-3,976.733863E-3,124.211792
4.196880E-3,978.928745E-3,124.427933
4.212960E-3,977.611840E-3,124.298248
4.229040E-3,978.050828E-3,124.341476
4.245120E-3,980.684817E-3,124.600853
4.261200E-3,978.928745E-3,124.427933
4.277280E-3,978.489757E-3,124.384705
4.293360E-3,980.245829E-3,124.557625
4.309440E-3,977.172852E-3,124.255020
4.325520E-3,981.123805E-3,124.644081
4.341600E-3,980.245829E-3,124.557625
4.357680E-3,977.611840E-3,124.298248
4.373760E-3,976.733863E-3,124.211792
4.389840E-3,977.611840E-3,124.298248
4.405920E-3,978.928745E-3,124.427933
4.422000E-3,978.050828E-3,124.341476
4.438080E-3,978.050828E-3,124.341476
4.454160E-3,977.611840E-3,124.298248
4.470240E-3,979.806721E-3,124.514389
4.486320E-3,977.172852E-3,124.255020
4.502400E-3,975.855947E-3,124.125343
4.518480E-3,979.806721E-3,124.514389
4.534560E-3,978.489757E-3,124.384705
4.550640E-3,977.172852E-3,124.255020
4.566720E-3,980.245829E-3,124.557625
4.582800E-3,981.562674E-3,124.687302
4.598880E-3,980.684817E-3,124.600853
4.614960E-3,978.928745E-3,124.427933
4.631040E-3,977.172852E-3,124.255020
4.647120E-3,980.245829E-3,124.557625
4.663200E-3,978.489757E-3,124.384705
4.679280E-3,977.611840E-3,124.298248
4.695360E-3,980.684817E-3,124.600853
4.711440E-3,979.806721E-3,124.514389
4.727520E-3,978.928745E-3,124.427933
4.743600E-3,977.172852E-3,124.255020
4.759680E-3,977.172852E-3,124.255020
4.775760E-3,980.245829E-3,124.557625
4.791840E-3,979.806721E-3,124.514389
4.807920E-3,978.928745E-3,124.427933
4.824000E-3,980.245829E-3,124.557625
4.840080E-3,979.367733E-3,124.471161
4.856160E-3,979.806721E-3,124.514389
4.872240E-3,978.050828E-3,124.341476
4.888320E-3,975.855947E-3,124.125343
4.904400E-3,976.294875E-3,124.168564
4.920480E-3,979.806721E-3,124.514389
4.936560E-3,980.684817E-3,124.600853
4.952640E-3,980.684817E-3,124.600853
4.968720E-3,980.245829E-3,124.557625
4.984800E-3,980.245829E-3,124.557625
5.000880E-3,982.001662E-3,124.730530
5.016960E-3,980.684817E-3,124.600853
5.033040E-3,978.489757E-3,124.384705
5.049120E-3,978.489757E-3,124.384705
5.065200E-3,980.684817E-3,124.600853
5.081280E-3,981.123805E-3,124.644081
5.097360E-3,977.611840E-3,124.298248
5.113440E-3,975.416958E-3,124.082115
5.129520E-3,977.611840E-3,124.298248
5.145600E-3,979.367733E-3,124.471161
5.161680E-3,976.733863E-3,124.211792
5.177760E-3,976.733863E-3,124.211792
5.193840E-3,977.611840E-3,124.298248
5.209920E-3,980.245829E-3,124.557625
5.226000E-3,978.928745E-3,124.427933
5.242080E-3,978.928745E-3,124.427933
5.258160E-3,978.050828E-3,124.341476
5.274240E-3,980.245829E-3,124.557625
5.290320E-3,980.684817E-3,124.600853
5.306400E-3,980.245829E-3,124.557625
5.322480E-3,978.489757E-3,124.384705
5.338560E-3,978.928745E-3,124.427933
5.354641E-3,979.367733E-3,124.471161
5.370720E-3,978.489757E-3,124.384705
5.386801E-3,978.928745E-3,124.427933
5.402880E-3,980.684817E-3,124.600853
5.418960E-3,982.001662E-3,124.730530
5.435040E-3,976.294875E-3,124.168564
5.451120E-3,975.416958E-3,124.082115
5.467200E-3,978.928745E-3,124.427933
5.483280E-3,980.245829E-3,124.557625
5.499360E-3,980.245829E-3,124.557625
5.515440E-3,982.001662E-3,124.730530
5.531520E-3,979.367733E-3,124.471161
5.547600E-3,978.928745E-3,124.427933
5.563681E-3,978.489757E-3,124.384705
5.579760E-3,978.489757E-3,124.384705
5.595841E-3,978.489757E-3,124.384705
5.611920E-3,979.806721E-3,124.514389
5.628000E-3,982.001662E-3,124.730530
5.644080E-3,978.928745E-3,124.427933
5.660160E-3,978.050828E-3,124.341476
5.676240E-3,976.294875E-3,124.168564
5.692320E-3,977.172852E-3,124.255020
5.708400E-3,979.367733E-3,124.471161
5.724480E-3,978.489757E-3,124.384705
5.740560E-3,980.684817E-3,124.600853
5.756640E-3,980.245829E-3,124.557625
5.772721E-3,977.172852E-3,124.255020
5.788800E-3,977.611840E-3,124.298248
5.804881E-3,981.562674E-3,124.687302
5.820960E-3,979.806721E-3,124.514389
5.837040E-3,981.123805E-3,124.644081
5.853120E-3,979.367733E-3,124.471161
5.869200E-3,978.050828E-3,124.341476
5.885280E-3,979.367733E-3,124.471161
5.901360E-3,980.684817E-3,124.600853
5.917440E-3,978.928745E-3,124.427933
5.933520E-3,976.294875E-3,124.168564
5.949600E-3,977.611840E-3,124.298248
5.965680E-3,977.611840E-3,124.298248
5.981761E-3,979.367733E-3,124.471161
5.997840E-3,978.050828E-3,124.341476
6.013921E-3,980.245829E-3,124.557625
6.030000E-3,980.684817E-3,124.600853
6.046080E-3,979.367733E-3,124.471161
6.062160E-3,976.733863E-3,124.211792
6.078240E-3,978.489757E-3,124.384705
6.094320E-3,980.245829E-3,124.557625
6.110400E-3,977.611840E-3,124.298248
6.126480E-3,976.733863E-3,124.211792
6.142560E-3,976.294875E-3,124.168564
6.158640E-3,980.245829E-3,124.557625
6.174720E-3,979.367733E-3,124.471161
6.190801E-3,978.928745E-3,124.427933
6.206880E-3,977.172852E-3,124.255020
6.222961E-3,978.050828E-3,124.341476
6.239040E-3,978.489757E-3,124.384705
6.255121E-3,977.172852E-3,124.255020
6.271200E-3,977.611840E-3,124.298248
6.287280E-3,979.806721E-3,124.514389
6.303360E-3,977.611840E-3,124.298248
6.319440E-3,978.050828E-3,124.341476
6.335520E-3,978.489757E-3,124.384705
6.351600E-3,980.245829E-3,124.557625
6.367680E-3,978.050828E-3,124.341476
6.383760E-3,978.928745E-3,124.427933
6.399841E-3,981.123805E-3,124.644081
6.415920E-3,980.684817E-3,124.600853
6.432001E-3,978.928745E-3,124.427933
6.448080E-3,979.367733E-3,124.471161
6.464161E-3,977.611840E-3,124.298248
6.480240E-3,978.050828E-3,124.341476
6.496320E-3,977.611840E-3,124.298248
6.512400E-3,979.806721E-3,124.514389
6.528480E-3,979.367733E-3,124.471161
6.544560E-3,977.172852E-3,124.255020
6.560640E-3,978.489757E-3,124.384705
6.576720E-3,980.245829E-3,124.557625
6.592800E-3,978.489757E-3,124.384705
6.608881E-3,980.245829E-3,124.557625
6.624960E-3,978.489757E-3,124.384705
6.641041E-3,978.489757E-3,124.384705
6.657120E-3,982.879639E-3,124.816986
6.673201E-3,978.489757E-3,124.384705
6.689280E-3,978.050828E-3,124.341476
6.705360E-3,978.489757E-3,124.384705
6.721440E-3,978.489757E-3,124.384705
6.737520E-3,975.416958E-3,124.082115
6.753600E-3,975.416958E-3,124.082115
6.769680E-3,978.050828E-3,124.341476
6.785760E-3,978.050828E-3,124.341476
6.801840E-3,980.684817E-3,124.600853
6.817921E-3,978.489757E-3,124.384705
6.834000E-3,978.928745E-3,124.427933
6.850081E-3,978.489757E-3,124.384705
6.866160E-3,978.050828E-3,124.341476
6.882241E-3,979.806721E-3,124.514389
6.898320E-3,976.733863E-3,124.211792
6.914400E-3,976.294875E-3,124.168564
6.930480E-3,979.367733E-3,124.471161
6.946560E-3,978.928745E-3,124.427933
6.962640E-3,977.611840E-3,124.298248
6.978720E-3,978.050828E-3,124.341476
6.994800E-3,981.123805E-3,124.644081
7.010880E-3,982.440650E-3,124.773758
7.026961E-3,977.611840E-3,124.298248
7.043040E-3,978.928745E-3,124.427933
7.059121E-3,978.050828E-3,124.341476
7.075200E-3,979.806721E-3,124.514389
7.091281E-3,978.489757E-3,124.384705
7.107360E-3,976.294875E-3,124.168564
7.123441E-3,975.416958E-3,124.082115
7.139520E-3,975.855947E-3,124.125343
7.155600E-3,979.806721E-3,124.514389
7.171680E-3,981.562674E-3,124.687302
7.187760E-3,978.928745E-3,124.427933
7.203841E-3,978.928745E-3,124.427933
7.219920E-3,978.928745E-3,124.427933
7.236001E-3,978.489757E-3,124.384705
7.252080E-3,976.733863E-3,124.211792
7.268161E-3,975.855947E-3,124.125343
7.284240E-3,980.245829E-3,124.557625
7.300321E-3,978.489757E-3,124.384705
7.316400E-3,981.123805E-3,124.644081
7.332481E-3,980.245829E-3,124.557625
7.348560E-3,977.611840E-3,124.298248
7.364640E-3,979.806721E-3,124.514389
7.380720E-3,981.562674E-3,124.687302
7.396800E-3,979.806721E-3,124.514389
7.412881E-3,979.367733E-3,124.471161
7.428960E-3,978.489757E-3,124.384705
7.445041E-3,981.123805E-3,124.644081
7.461120E-3,980.245829E-3,124.557625
7.477201E-3,977.611840E-3,124.298248
7.493280E-3,977.611840E-3,124.298248
7.509361E-3,981.123805E-3,124.644081
7.525440E-3,978.928745E-3,124.427933
7.541521E-3,976.733863E-3,124.211792
7.557600E-3,978.928745E-3,124.427933
7.573680E-3,980.245829E-3,124.557625
7.589760E-3,977.172852E-3,124.255020
7.605840E-3,975.416958E-3,124.082115
7.621921E-3,977.611840E-3,124.298248
7.638000E-3,979.806721E-3,124.514389
7.654081E-3,980.684817E-3,124.600853
7.670160E-3,982.879639E-3,124.816986
7.686241E-3,982.440650E-3,124.773758
7.702320E-3,980.684817E-3,124.600853
7.718401E-3,980.684817E-3,124.600853
7.734480E-3,982.879639E-3,124.816986
7.750561E-3,983.757615E-3,124.903442
7.766640E-3,982.879639E-3,124.816986
7.782720E-3,982.879639E-3,124.816986
7.798800E-3,984.635592E-3,124.989899
7.814880E-3,983.757615E-3,124.903442
7.830961E-3,984.635592E-3,124.989899
7.847041E-3,985.952437E-3,125.119576
7.863120E-3,983.318627E-3,124.860214
7.879200E-3,982.440650E-3,124.773758
7.895281E-3,984.635592E-3,124.989899
7.911361E-3,985.952437E-3,125.119576
7.927440E-3,985.513449E-3,125.076347
7.943520E-3,985.074580E-3,125.033127
7.959601E-3,986.830413E-3,125.206032
7.975681E-3,990.781367E-3,125.595093
7.991760E-3,986.830413E-3,125.206032
8.007840E-3,985.952437E-3,125.119576
8.023920E-3,989.464283E-3,125.465393
8.040001E-3,990.342379E-3,125.551865
8.056081E-3,988.586366E-3,125.378944
8.072160E-3,988.147378E-3,125.335716
8.088240E-3,988.147378E-3,125.335716
8.104321E-3,987.269402E-3,125.249260
8.120401E-3,991.220295E-3,125.638313
8.136480E-3,991.659284E-3,125.681541
8.152560E-3,992.537260E-3,125.767998
8.168641E-3,989.025354E-3,125.422173
8.184721E-3,988.147378E-3,125.335716
8.200800E-3,989.903390E-3,125.508636
8.216880E-3,988.586366E-3,125.378944
8.232960E-3,988.586366E-3,125.378944
8.249041E-3,992.098272E-3,125.724770
8.265121E-3,992.976248E-3,125.811226
8.281200E-3,991.220295E-3,125.638313
8.297280E-3,988.586366E-3,125.378944
8.313361E-3,987.708390E-3,125.292488
8.329441E-3,989.025354E-3,125.422173
8.345520E-3,990.781367E-3,125.595093
8.361600E-3,990.781367E-3,125.595093
8.377681E-3,992.537260E-3,125.767998
8.393761E-3,991.659284E-3,125.681541
8.409840E-3,989.464283E-3,125.465393
8.425920E-3,988.147378E-3,125.335716
8.442000E-3,990.342379E-3,125.551865
8.458081E-3,992.537260E-3,125.767998
8.474161E-3,992.098272E-3,125.724770
8.490240E-3,994.293213E-3,125.940910
8.506320E-3,989.464283E-3,125.465393
8.522401E-3,989.903390E-3,125.508636
8.538481E-3,988.586366E-3,125.378944
8.554560E-3,989.464283E-3,125.465393
8.570640E-3,987.708390E-3,125.292488
8.586721E-3,987.269402E-3,125.249260
8.602801E-3,986.830413E-3,125.206032
8.618880E-3,988.586366E-3,125.378944
8.634960E-3,990.342379E-3,125.551865
8.651040E-3,989.464283E-3,125.465393
8.667121E-3,989.903390E-3,125.508636
8.683201E-3,989.903390E-3,125.508636
8.699280E-3,992.976248E-3,125.811226
8.715360E-3,992.976248E-3,125.811226
8.731441E-3,994.293213E-3,125.940910
8.747521E-3,993.415236E-3,125.854454
8.763600E-3,993.415236E-3,125.854454
8.779680E-3,990.342379E-3,125.551865
8.795761E-3,987.708390E-3,125.292488
8.811841E-3,986.830413E-3,125.206032
8.827920E-3,987.269402E-3,125.249260
8.844000E-3,986.830413E-3,125.206032
8.860081E-3,989.464283E-3,125.465393
8.876161E-3,989.464283E-3,125.465393
8.892241E-3,989.025354E-3,125.422173
8.908320E-3,984.635592E-3,124.989899
8.924400E-3,986.391425E-3,125.162804
8.940481E-3,989.464283E-3,125.465393
8.956561E-3,991.220295E-3,125.638313
8.972640E-3,989.903390E-3,125.508636
8.988720E-3,987.269402E-3,125.249260
9.004801E-3,988.586366E-3,125.378944
9.020881E-3,987.708390E-3,125.292488
9.036960E-3,987.708390E-3,125.292488
9.053040E-3,989.464283E-3,125.465393
9.069121E-3,989.903390E-3,125.508636
9.085201E-3,987.269402E-3,125.249260
9.101281E-3,989.025354E-3,125.422173
9.117360E-3,992.537260E-3,125.767998
9.133440E-3,991.220295E-3,125.638313
9.149521E-3,988.147378E-3,125.335716
9.165601E-3,987.708390E-3,125.292488
9.181680E-3,987.269402E-3,125.249260
9.197760E-3,990.342379E-3,125.551865
9.213841E-3,992.098272E-3,125.724770
9.229921E-3,988.147378E-3,125.335716
9.246000E-3,987.269402E-3,125.249260
9.262080E-3,987.269402E-3,125.249260
9.278161E-3,986.830413E-3,125.206032
9.294241E-3,989.025354E-3,125.422173
9.310321E-3,991.659284E-3,125.681541
9.326400E-3,989.025354E-3,125.422173
9.342480E-3,984.196603E-3,124.946671
9.358561E-3,986.830413E-3,125.206032
9.374641E-3,986.830413E-3,125.206032
9.390720E-3,988.586366E-3,125.378944
9.406800E-3,986.830413E-3,125.206032
9.422881E-3,989.025354E-3,125.422173
9.438961E-3,986.830413E-3,125.206032
9.455040E-3,987.269402E-3,125.249260
9.471120E-3,985.952437E-3,125.119576
9.487201E-3,989.464283E-3,125.465393
9.503281E-3,985.952437E-3,125.119576
9.519361E-3,985.952437E-3,125.119576
9.535440E-3,987.269402E-3,125.249260
9.551520E-3,986.391425E-3,125.162804
9.567601E-3,987.708390E-3,125.292488
9.583681E-3,985.952437E-3,125.119576
9.599760E-3,987.708390E-3,125.292488
9.615840E-3,986.391425E-3,125.162804
9.631921E-3,984.635592E-3,124.989899
9.648001E-3,987.269402E-3,125.249260
9.664080E-3,987.269402E-3,125.249260
9.680160E-3,988.586366E-3,125.378944
9.696241E-3,989.464283E-3,125.465393
9.712321E-3,990.342379E-3,125.551865
9.728401E-3,992.098272E-3,125.724770
9.744480E-3,989.025354E-3,125.422173
9.760560E-3,984.196603E-3,124.946671
9.776641E-3,985.074580E-3,125.033127
9.792721E-3,983.757615E-3,124.903442
9.808800E-3,982.440650E-3,124.773758
9.824880E-3,983.757615E-3,124.903442
9.840961E-3,984.635592E-3,124.989899
9.857041E-3,987.269402E-3,125.249260
9.873120E-3,985.952437E-3,125.119576
9.889200E-3,987.269402E-3,125.249260
9.905281E-3,987.269402E-3,125.249260
9.921361E-3,988.586366E-3,125.378944
9.937441E-3,986.391425E-3,125.162804
9.953520E-3,983.318627E-3,124.860214
9.969600E-3,986.830413E-3,125.206032
9.985681E-3,987.269402E-3,125.249260
10.001761E-3,986.391425E-3,125.162804
10.017840E-3,986.830413E-3,125.206032
10.033920E-3,984.196603E-3,124.946671
10.050001E-3,984.635592E-3,124.989899
10.066081E-3,985.074580E-3,125.033127
10.082160E-3,988.147378E-3,125.335716
10.098240E-3,987.708390E-3,125.292488
10.114321E-3,988.147378E-3,125.335716
10.130401E-3,984.635592E-3,124.989899
10.146481E-3,984.196603E-3,124.946671
10.162560E-3,988.586366E-3,125.378944
10.178640E-3,986.830413E-3,125.206032
10.194721E-3,985.074580E-3,125.033127
10.210801E-3,982.879639E-3,124.816986
10.226880E-3,985.513449E-3,125.076347
10.242960E-3,987.269402E-3,125.249260
10.259041E-3,987.708390E-3,125.292488
10.275121E-3,985.952437E-3,125.119576
10.291200E-3,985.952437E-3,125.119576
10.307280E-3,985.952437E-3,125.119576
10.323361E-3,984.635592E-3,124.989899
10.339441E-3,986.391425E-3,125.162804
10.355521E-3,985.074580E-3,125.033127
10.371600E-3,986.830413E-3,125.206032
10.387680E-3,986.830413E-3,125.206032
10.403761E-3,985.513449E-3,125.076347
10.419841E-3,985.074580E-3,125.033127
10.435920E-3,983.757615E-3,124.903442
10.452000E-3,986.830413E-3,125.206032
10.468081E-3,987.269402E-3,125.249260
10.484161E-3,984.196603E-3,124.946671
10.500241E-3,985.513449E-3,125.076347
10.516320E-3,983.757615E-3,124.903442
10.532401E-3,984.196603E-3,124.946671
10.548481E-3,986.830413E-3,125.206032
10.564561E-3,983.757615E-3,124.903442
10.580640E-3,985.074580E-3,125.033127
10.596721E-3,986.830413E-3,125.206032
10.612801E-3,987.269402E-3,125.249260
10.628881E-3,984.635592E-3,124.989899
10.644960E-3,984.196603E-3,124.946671
10.661040E-3,986.391425E-3,125.162804
