Start,DBDBDB,
868.320058E-6,968.792975E-3,91.229012
884.400040E-6,972.464502E-3,91.574844
900.480081E-6,973.841310E-3,91.704529
916.560064E-6,972.923458E-3,91.618073
932.640047E-6,973.382354E-3,91.661301
948.720030E-6,971.546650E-3,91.488388
964.800071E-6,972.464502E-3,91.574844
980.880111E-6,973.841310E-3,91.704529
996.960094E-6,972.005546E-3,91.531616
1.013040E-3,971.546650E-3,91.488388
1.029120E-3,969.252050E-3,91.272255
1.045200E-3,972.005546E-3,91.531616
1.061280E-3,973.382354E-3,91.661301
1.077360E-3,972.005546E-3,91.531616
1.093440E-3,972.464502E-3,91.574844
1.109520E-3,971.546650E-3,91.488388
1.125600E-3,973.841310E-3,91.704529
1.141680E-3,972.005546E-3,91.531616
1.157760E-3,967.416286E-3,91.099335
1.173840E-3,967.416286E-3,91.099335
1.189920E-3,972.005546E-3,91.531616
1.206000E-3,972.005546E-3,91.531616
1.222080E-3,971.087694E-3,91.445160
1.238160E-3,969.252050E-3,91.272255
1.254240E-3,971.546650E-3,91.488388
1.270320E-3,970.628798E-3,91.401932
1.286400E-3,972.464502E-3,91.574844
1.302480E-3,973.382354E-3,91.661301
1.318560E-3,972.005546E-3,91.531616
1.334640E-3,972.005546E-3,91.531616
1.350720E-3,973.382354E-3,91.661301
1.366800E-3,970.169961E-3,91.358711
1.382880E-3,973.841310E-3,91.704529
1.398960E-3,971.087694E-3,91.445160
1.415040E-3,968.792975E-3,91.229012
1.431120E-3,969.252050E-3,91.272255
1.447200E-3,973.382354E-3,91.661301
1.463280E-3,972.005546E-3,91.531616
1.479360E-3,969.711006E-3,91.315483
1.495440E-3,971.546650E-3,91.488388
1.511520E-3,970.169961E-3,91.358711
1.527600E-3,972.923458E-3,91.618073
1.543680E-3,973.382354E-3,91.661301
1.559760E-3,974.759102E-3,91.790977
1.575840E-3,974.300146E-3,91.747749
1.591920E-3,973.382354E-3,91.661301
1.608000E-3,971.546650E-3,91.488388
1.624080E-3,971.087694E-3,91.445160
1.640160E-3,968.792975E-3,91.229012
1.656240E-3,968.792975E-3,91.229012
1.672320E-3,970.628798E-3,91.401932
1.688400E-3,970.628798E-3,91.401932
1.704480E-3,970.628798E-3,91.401932
1.720560E-3,972.923458E-3,91.618073
1.736640E-3,972.464502E-3,91.574844
1.752720E-3,966.957331E-3,91.056107
1.768800E-3,969.711006E-3,91.315483
1.784880E-3,969.252050E-3,91.272255
1.800960E-3,971.546650E-3,91.488388
1.817040E-3,970.628798E-3,91.401932
1.833120E-3,969.711006E-3,91.315483
1.849200E-3,972.005546E-3,91.531616
1.865280E-3,968.334138E-3,91.185791
1.881360E-3,969.711006E-3,91.315483
1.897440E-3,969.711006E-3,91.315483
1.913520E-3,970.628798E-3,91.401932
1.929600E-3,969.252050E-3,91.272255
1.945680E-3,971.546650E-3,91.488388
1.961760E-3,969.711006E-3,91.315483
1.977840E-3,968.792975E-3,91.229012
1.993920E-3,970.628798E-3,91.401932
2.010000E-3,970.169961E-3,91.358711
2.026080E-3,971.087694E-3,91.445160
2.042160E-3,967.875183E-3,91.142563
2.058240E-3,970.628798E-3,91.401932
2.074320E-3,972.923458E-3,91.618073
2.090400E-3,969.252050E-3,91.272255
2.106480E-3,969.252050E-3,91.272255
2.122560E-3,970.169961E-3,91.358711
2.138640E-3,968.334138E-3,91.185791
2.154720E-3,966.957331E-3,91.056107
2.170800E-3,969.252050E-3,91.272255
2.186880E-3,970.628798E-3,91.401932
2.202960E-3,970.169961E-3,91.358711
2.219040E-3,970.628798E-3,91.401932
2.235120E-3,971.087694E-3,91.445160
2.251200E-3,970.169961E-3,91.358711
2.267280E-3,968.334138E-3,91.185791
2.283360E-3,970.169961E-3,91.358711
2.299440E-3,969.252050E-3,91.272255
2.315520E-3,968.792975E-3,91.229012
2.331600E-3,972.464502E-3,91.574844
2.347680E-3,969.252050E-3,91.272255
2.363760E-3,968.334138E-3,91.185791
2.379840E-3,969.711006E-3,91.315483
2.395920E-3,970.169961E-3,91.358711
2.412000E-3,970.169961E-3,91.358711
2.428080E-3,969.252050E-3,91.272255
2.444160E-3,968.792975E-3,91.229012
2.460240E-3,971.546650E-3,91.488388
2.476320E-3,972.005546E-3,91.531616
2.492400E-3,972.923458E-3,91.618073
2.508480E-3,968.792975E-3,91.229012
2.524560E-3,968.792975E-3,91.229012
2.540640E-3,970.169961E-3,91.358711
2.556720E-3,970.628798E-3,91.401932
2.572800E-3,971.087694E-3,91.445160
2.588880E-3,970.169961E-3,91.358711
2.604960E-3,968.334138E-3,91.185791
2.621040E-3,969.252050E-3,91.272255
2.637120E-3,970.628798E-3,91.401932
2.653200E-3,970.169961E-3,91.358711
2.669280E-3,969.252050E-3,91.272255
2.685360E-3,971.087694E-3,91.445160
2.701440E-3,972.464502E-3,91.574844
2.717520E-3,970.169961E-3,91.358711
2.733600E-3,967.875183E-3,91.142563
2.749680E-3,966.957331E-3,91.056107
2.765760E-3,969.711006E-3,91.315483
2.781840E-3,970.628798E-3,91.401932
2.797920E-3,969.252050E-3,91.272255
2.814000E-3,971.546650E-3,91.488388
2.830080E-3,971.546650E-3,91.488388
2.846160E-3,972.005546E-3,91.531616
2.862240E-3,973.841310E-3,91.704529
2.878320E-3,974.300146E-3,91.747749
2.894400E-3,971.546650E-3,91.488388
2.910480E-3,971.546650E-3,91.488388
2.926560E-3,972.923458E-3,91.618073
2.942640E-3,976.135850E-3,91.920662
2.958720E-3,975.676954E-3,91.877434
2.974800E-3,976.135850E-3,91.920662
2.990880E-3,974.300146E-3,91.747749
3.006960E-3,972.923458E-3,91.618073
3.023040E-3,976.594806E-3,91.963890
3.039120E-3,979.348302E-3,92.223251
3.055200E-3,975.217998E-3,91.834206
3.071280E-3,975.217998E-3,91.834206
3.087360E-3,977.971613E-3,92.093575
3.103440E-3,976.135850E-3,91.920662
3.119520E-3,977.512658E-3,92.050346
3.135600E-3,976.594806E-3,91.963890
3.151680E-3,974.300146E-3,91.747749
3.167760E-3,976.135850E-3,91.920662
3.183840E-3,981.184125E-3,92.396172
3.199920E-3,978.889346E-3,92.180023
3.216000E-3,978.430450E-3,92.136795
3.232080E-3,982.101977E-3,92.482628
3.248160E-3,981.184125E-3,92.396172
3.264240E-3,979.348302E-3,92.223251
3.280320E-3,977.053702E-3,92.007118
3.296400E-3,977.971613E-3,92.093575
3.312480E-3,982.560873E-3,92.525856
3.328560E-3,983.019829E-3,92.569084
3.344640E-3,983.937681E-3,92.655540
3.360720E-3,982.560873E-3,92.525856
3.376800E-3,977.971613E-3,92.093575
3.392880E-3,976.135850E-3,91.920662
3.408960E-3,977.053702E-3,92.007118
3.425040E-3,981.643021E-3,92.439400
3.441120E-3,982.101977E-3,92.482628
3.457200E-3,983.937681E-3,92.655540
3.473280E-3,982.560873E-3,92.525856
3.489360E-3,980.266213E-3,92.309715
3.505440E-3,976.135850E-3,91.920662
3.521520E-3,976.594806E-3,91.963890
3.537600E-3,979.807377E-3,92.266495
3.553680E-3,981.184125E-3,92.396172
3.569760E-3,980.725169E-3,92.352943
3.585840E-3,979.348302E-3,92.223251
3.601920E-3,981.184125E-3,92.396172
3.618000E-3,983.019829E-3,92.569084
3.634080E-3,985.314369E-3,92.785217
3.650160E-3,983.019829E-3,92.569084
3.666240E-3,984.396517E-3,92.698761
3.682320E-3,985.314369E-3,92.785217
3.698400E-3,984.855473E-3,92.741989
3.714480E-3,985.314369E-3,92.785217
3.730560E-3,984.396517E-3,92.698761
3.746640E-3,980.266213E-3,92.309715
3.762720E-3,980.266213E-3,92.309715
3.778800E-3,983.937681E-3,92.655540
3.794880E-3,987.150133E-3,92.958130
3.810960E-3,985.773325E-3,92.828445
3.827040E-3,984.855473E-3,92.741989
3.843120E-3,985.773325E-3,92.828445
3.859200E-3,985.773325E-3,92.828445
3.875280E-3,982.101977E-3,92.482628
3.891360E-3,983.478725E-3,92.612312
3.907440E-3,984.396517E-3,92.698761
3.923520E-3,987.609029E-3,93.001358
3.939600E-3,983.019829E-3,92.569084
3.955680E-3,983.019829E-3,92.569084
3.971760E-3,985.314369E-3,92.785217
3.987840E-3,986.691177E-3,92.914902
4.003920E-3,984.855473E-3,92.741989
4.020000E-3,983.019829E-3,92.569084
4.036080E-3,986.232281E-3,92.871674
4.052160E-3,987.609029E-3,93.001358
4.068240E-3,983.937681E-3,92.655540
4.084320E-3,983.937681E-3,92.655540
4.100400E-3,984.396517E-3,92.698761
4.116480E-3,983.478725E-3,92.612312
4.132560E-3,985.314369E-3,92.785217
4.148640E-3,981.643021E-3,92.439400
4.164720E-3,981.643021E-3,92.439400
4.180800E-3,987.609029E-3,93.001358
4.196880E-3,987.609029E-3,93.001358
4.212960E-3,983.019829E-3,92.569084
4.229040E-3,984.855473E-3,92.741989
4.245120E-3,983.937681E-3,92.655540
4.261200E-3,984.855473E-3,92.741989
4.277280E-3,981.184125E-3,92.396172
4.293360E-3,980.266213E-3,92.309715
4.309440E-3,979.807377E-3,92.266495
4.325520E-3,983.019829E-3,92.569084
4.341600E-3,986.232281E-3,92.871674
4.357680E-3,986.232281E-3,92.871674
4.373760E-3,986.232281E-3,92.871674
4.389840E-3,986.232281E-3,92.871674
4.405920E-3,985.314369E-3,92.785217
4.422000E-3,983.937681E-3,92.655540
4.438080E-3,985.773325E-3,92.828445
4.454160E-3,985.314369E-3,92.785217
4.470240E-3,986.232281E-3,92.871674
4.486320E-3,986.691177E-3,92.914902
4.502400E-3,981.643021E-3,92.439400
4.518480E-3,981.643021E-3,92.439400
4.534560E-3,982.101977E-3,92.482628
4.550640E-3,983.937681E-3,92.655540
4.566720E-3,982.560873E-3,92.525856
4.582800E-3,984.855473E-3,92.741989
4.598880E-3,986.691177E-3,92.914902
4.614960E-3,984.855473E-3,92.741989
4.631040E-3,982.560873E-3,92.525856
4.647120E-3,984.396517E-3,92.698761
4.663200E-3,983.478725E-3,92.612312
4.679280E-3,986.232281E-3,92.871674
4.695360E-3,988.067865E-3,93.044579
4.711440E-3,986.691177E-3,92.914902
4.727520E-3,986.691177E-3,92.914902
4.743600E-3,984.396517E-3,92.698761
4.759680E-3,983.937681E-3,92.655540
4.775760E-3,983.478725E-3,92.612312
4.791840E-3,982.101977E-3,92.482628
4.807920E-3,983.478725E-3,92.612312
4.824000E-3,986.232281E-3,92.871674
4.840080E-3,987.609029E-3,93.001358
4.856160E-3,987.609029E-3,93.001358
4.872240E-3,983.019829E-3,92.569084
4.888320E-3,983.478725E-3,92.612312
4.904400E-3,984.396517E-3,92.698761
4.920480E-3,983.937681E-3,92.655540
4.936560E-3,986.232281E-3,92.871674
4.952640E-3,988.985777E-3,93.131035
4.968720E-3,985.314369E-3,92.785217
4.984800E-3,984.855473E-3,92.741989
5.000880E-3,983.478725E-3,92.612312
5.016960E-3,982.101977E-3,92.482628
5.033040E-3,983.937681E-3,92.655540
5.049120E-3,982.560873E-3,92.525856
5.065200E-3,984.855473E-3,92.741989
5.081280E-3,983.478725E-3,92.612312
5.097360E-3,985.314369E-3,92.785217
5.113440E-3,985.773325E-3,92.828445
5.129520E-3,988.067865E-3,93.044579
5.145600E-3,983.478725E-3,92.612312
5.161680E-3,983.019829E-3,92.569084
5.177760E-3,986.232281E-3,92.871674
5.193840E-3,983.478725E-3,92.612312
5.209920E-3,984.855473E-3,92.741989
5.226000E-3,987.150133E-3,92.958130
5.242080E-3,983.937681E-3,92.655540
5.258160E-3,982.560873E-3,92.525856
5.274240E-3,982.101977E-3,92.482628
5.290320E-3,984.396517E-3,92.698761
5.306400E-3,983.937681E-3,92.655540
5.322480E-3,983.937681E-3,92.655540
5.338560E-3,984.396517E-3,92.698761
5.354641E-3,982.560873E-3,92.525856
5.370720E-3,983.478725E-3,92.612312
5.386801E-3,983.937681E-3,92.655540
5.402880E-3,984.855473E-3,92.741989
5.418960E-3,983.019829E-3,92.569084
5.435040E-3,983.019829E-3,92.569084
5.451120E-3,979.348302E-3,92.223251
5.467200E-3,982.101977E-3,92.482628
5.483280E-3,985.314369E-3,92.785217
5.499360E-3,987.150133E-3,92.958130
5.515440E-3,984.396517E-3,92.698761
5.531520E-3,985.314369E-3,92.785217
5.547600E-3,986.691177E-3,92.914902
5.563681E-3,984.855473E-3,92.741989
5.579760E-3,985.773325E-3,92.828445
5.595841E-3,984.396517E-3,92.698761
5.611920E-3,981.643021E-3,92.439400
5.628000E-3,983.478725E-3,92.612312
5.644080E-3,985.314369E-3,92.785217
5.660160E-3,984.855473E-3,92.741989
5.676240E-3,984.855473E-3,92.741989
5.692320E-3,983.937681E-3,92.655540
5.708400E-3,983.478725E-3,92.612312
5.724480E-3,986.232281E-3,92.871674
5.740560E-3,983.019829E-3,92.569084
5.756640E-3,983.019829E-3,92.569084
5.772721E-3,983.478725E-3,92.612312
5.788800E-3,983.478725E-3,92.612312
5.804881E-3,986.691177E-3,92.914902
5.820960E-3,986.232281E-3,92.871674
5.837040E-3,983.937681E-3,92.655540
5.853120E-3,984.855473E-3,92.741989
5.869200E-3,983.019829E-3,92.569084
5.885280E-3,984.396517E-3,92.698761
5.901360E-3,983.019829E-3,92.569084
5.917440E-3,983.478725E-3,92.612312
5.933520E-3,985.314369E-3,92.785217
5.949600E-3,983.478725E-3,92.612312
5.965680E-3,981.643021E-3,92.439400
5.981761E-3,983.478725E-3,92.612312
5.997840E-3,986.232281E-3,92.871674
6.013921E-3,982.101977E-3,92.482628
6.030000E-3,982.101977E-3,92.482628
6.046080E-3,979.348302E-3,92.223251
6.062160E-3,980.266213E-3,92.309715
6.078240E-3,981.643021E-3,92.439400
6.094320E-3,983.937681E-3,92.655540
6.110400E-3,988.067865E-3,93.044579
6.126480E-3,984.396517E-3,92.698761
6.142560E-3,985.314369E-3,92.785217
6.158640E-3,983.478725E-3,92.612312
6.174720E-3,983.019829E-3,92.569084
6.190801E-3,986.232281E-3,92.871674
6.206880E-3,985.314369E-3,92.785217
6.222961E-3,982.560873E-3,92.525856
6.239040E-3,979.807377E-3,92.266495
6.255121E-3,981.643021E-3,92.439400
6.271200E-3,982.101977E-3,92.482628
6.287280E-3,981.184125E-3,92.396172
6.303360E-3,979.348302E-3,92.223251
6.319440E-3,980.725169E-3,92.352943
6.335520E-3,980.725169E-3,92.352943
6.351600E-3,982.560873E-3,92.525856
6.367680E-3,984.396517E-3,92.698761
6.383760E-3,984.396517E-3,92.698761
6.399841E-3,981.184125E-3,92.396172
6.415920E-3,978.889346E-3,92.180023
6.432001E-3,979.807377E-3,92.266495
6.448080E-3,984.396517E-3,92.698761
6.464161E-3,985.773325E-3,92.828445
6.480240E-3,984.855473E-3,92.741989
6.496320E-3,983.478725E-3,92.612312
6.512400E-3,980.725169E-3,92.352943
6.528480E-3,977.053702E-3,92.007118
6.544560E-3,978.430450E-3,92.136795
6.560640E-3,981.184125E-3,92.396172
6.576720E-3,986.232281E-3,92.871674
6.592800E-3,985.773325E-3,92.828445
6.608881E-3,983.019829E-3,92.569084
6.624960E-3,979.807377E-3,92.266495
6.641041E-3,979.807377E-3,92.266495
6.657120E-3,980.266213E-3,92.309715
6.673201E-3,980.725169E-3,92.352943
6.689280E-3,983.937681E-3,92.655540
6.705360E-3,985.773325E-3,92.828445
6.721440E-3,983.478725E-3,92.612312
6.737520E-3,981.184125E-3,92.396172
6.753600E-3,980.266213E-3,92.309715
6.769680E-3,978.430450E-3,92.136795
6.785760E-3,976.594806E-3,91.963890
6.801840E-3,980.725169E-3,92.352943
6.817921E-3,983.478725E-3,92.612312
6.834000E-3,984.855473E-3,92.741989
6.850081E-3,982.560873E-3,92.525856
6.866160E-3,982.101977E-3,92.482628
6.882241E-3,982.101977E-3,92.482628
6.898320E-3,982.560873E-3,92.525856
6.914400E-3,978.889346E-3,92.180023
6.930480E-3,978.430450E-3,92.136795
6.946560E-3,980.725169E-3,92.352943
6.962640E-3,978.430450E-3,92.136795
6.978720E-3,980.725169E-3,92.352943
6.994800E-3,979.807377E-3,92.266495
7.010880E-3,979.348302E-3,92.223251
7.026961E-3,979.348302E-3,92.223251
7.043040E-3,981.184125E-3,92.396172
7.059121E-3,980.725169E-3,92.352943
7.075200E-3,979.348302E-3,92.223251
7.091281E-3,980.725169E-3,92.352943
7.107360E-3,980.725169E-3,92.352943
7.123441E-3,981.643021E-3,92.439400
7.139520E-3,983.937681E-3,92.655540
7.155600E-3,982.101977E-3,92.482628
7.171680E-3,982.560873E-3,92.525856
7.187760E-3,982.101977E-3,92.482628
7.203841E-3,982.560873E-3,92.525856
7.219920E-3,982.560873E-3,92.525856
7.236001E-3,980.266213E-3,92.309715
7.252080E-3,976.594806E-3,91.963890
7.268161E-3,978.430450E-3,92.136795
7.284240E-3,979.807377E-3,92.266495
7.300321E-3,980.266213E-3,92.309715
7.316400E-3,982.101977E-3,92.482628
7.332481E-3,981.643021E-3,92.439400
7.348560E-3,983.019829E-3,92.569084
7.364640E-3,983.478725E-3,92.612312
7.380720E-3,978.430450E-3,92.136795
7.396800E-3,976.594806E-3,91.963890
7.412881E-3,977.971613E-3,92.093575
7.428960E-3,978.430450E-3,92.136795
7.445041E-3,981.643021E-3,92.439400
7.461120E-3,981.643021E-3,92.439400
7.477201E-3,979.807377E-3,92.266495
7.493280E-3,977.971613E-3,92.093575
7.509361E-3,977.512658E-3,92.050346
7.525440E-3,980.725169E-3,92.352943
7.541521E-3,980.725169E-3,92.352943
7.557600E-3,978.889346E-3,92.180023
7.573680E-3,979.348302E-3,92.223251
7.589760E-3,979.348302E-3,92.223251
7.605840E-3,978.430450E-3,92.136795
7.621921E-3,978.430450E-3,92.136795
7.638000E-3,978.430450E-3,92.136795
7.654081E-3,978.889346E-3,92.180023
7.670160E-3,981.184125E-3,92.396172
7.686241E-3,980.266213E-3,92.309715
7.702320E-3,978.430450E-3,92.136795
7.718401E-3,977.971613E-3,92.093575
7.734480E-3,977.971613E-3,92.093575
7.750561E-3,978.889346E-3,92.180023
7.766640E-3,982.560873E-3,92.525856
7.782720E-3,982.560873E-3,92.525856
7.798800E-3,981.643021E-3,92.439400
7.814880E-3,977.971613E-3,92.093575
7.830961E-3,977.971613E-3,92.093575
7.847041E-3,978.430450E-3,92.136795
7.863120E-3,976.594806E-3,91.963890
7.879200E-3,978.430450E-3,92.136795
7.895281E-3,977.512658E-3,92.050346
7.911361E-3,979.348302E-3,92.223251
7.927440E-3,979.348302E-3,92.223251
7.943520E-3,978.889346E-3,92.180023
7.959601E-3,981.184125E-3,92.396172
7.975681E-3,983.478725E-3,92.612312
7.991760E-3,981.643021E-3,92.439400
8.007840E-3,979.348302E-3,92.223251
8.023920E-3,977.971613E-3,92.093575
8.040001E-3,977.971613E-3,92.093575
8.056081E-3,977.512658E-3,92.050346
8.072160E-3,979.807377E-3,92.266495
8.088240E-3,978.889346E-3,92.180023
8.104321E-3,977.053702E-3,92.007118
8.120401E-3,978.889346E-3,92.180023
8.136480E-3,978.889346E-3,92.180023
8.152560E-3,977.971613E-3,92.093575
8.168641E-3,978.430450E-3,92.136795
8.184721E-3,977.971613E-3,92.093575
8.200800E-3,976.135850E-3,91.920662
8.216880E-3,979.348302E-3,92.223251
8.232960E-3,977.512658E-3,92.050346
8.249041E-3,975.676954E-3,91.877434
8.265121E-3,974.759102E-3,91.790977
8.281200E-3,974.300146E-3,91.747749
8.297280E-3,976.594806E-3,91.963890
8.313361E-3,980.266213E-3,92.309715
8.329441E-3,977.053702E-3,92.007118
8.345520E-3,977.512658E-3,92.050346
8.361600E-3,976.594806E-3,91.963890
8.377681E-3,977.512658E-3,92.050346
8.393761E-3,977.512658E-3,92.050346
8.409840E-3,973.841310E-3,91.704529
8.425920E-3,976.135850E-3,91.920662
8.442000E-3,979.807377E-3,92.266495
8.458081E-3,980.266213E-3,92.309715
8.474161E-3,978.889346E-3,92.180023
8.490240E-3,977.971613E-3,92.093575
8.506320E-3,978.430450E-3,92.136795
8.522401E-3,978.430450E-3,92.136795
8.538481E-3,975.217998E-3,91.834206
8.554560E-3,978.889346E-3,92.180023
8.570640E-3,980.266213E-3,92.309715
8.586721E-3,978.430450E-3,92.136795
8.602801E-3,976.135850E-3,91.920662
8.618880E-3,980.266213E-3,92.309715
8.634960E-3,977.971613E-3,92.093575
8.651040E-3,976.135850E-3,91.920662
8.667121E-3,976.135850E-3,91.920662
8.683201E-3,975.676954E-3,91.877434
8.699280E-3,977.512658E-3,92.050346
8.715360E-3,977.053702E-3,92.007118
8.731441E-3,977.053702E-3,92.007118
8.747521E-3,977.053702E-3,92.007118
8.763600E-3,977.053702E-3,92.007118
8.779680E-3,977.512658E-3,92.050346
8.795761E-3,977.971613E-3,92.093575
8.811841E-3,977.053702E-3,92.007118
8.827920E-3,976.594806E-3,91.963890
8.844000E-3,977.053702E-3,92.007118
8.860081E-3,976.135850E-3,91.920662
8.876161E-3,973.841310E-3,91.704529
8.892241E-3,972.923458E-3,91.618073
8.908320E-3,977.971613E-3,92.093575
8.924400E-3,974.759102E-3,91.790977
8.940481E-3,978.889346E-3,92.180023
8.956561E-3,978.430450E-3,92.136795
8.972640E-3,975.676954E-3,91.877434
8.988720E-3,973.382354E-3,91.661301
9.004801E-3,976.135850E-3,91.920662
9.020881E-3,975.676954E-3,91.877434
9.036960E-3,976.135850E-3,91.920662
9.053040E-3,976.594806E-3,91.963890
9.069121E-3,976.594806E-3,91.963890
9.085201E-3,978.889346E-3,92.180023
9.101281E-3,977.053702E-3,92.007118
9.117360E-3,976.594806E-3,91.963890
9.133440E-3,975.676954E-3,91.877434
9.149521E-3,974.300146E-3,91.747749
9.165601E-3,975.676954E-3,91.877434
9.181680E-3,976.594806E-3,91.963890
9.197760E-3,975.676954E-3,91.877434
9.213841E-3,975.676954E-3,91.877434
9.229921E-3,976.594806E-3,91.963890
9.246000E-3,975.676954E-3,91.877434
9.262080E-3,974.759102E-3,91.790977
9.278161E-3,976.135850E-3,91.920662
9.294241E-3,977.053702E-3,92.007118
9.310321E-3,976.135850E-3,91.920662
9.326400E-3,977.512658E-3,92.050346
9.342480E-3,978.889346E-3,92.180023
9.358561E-3,974.759102E-3,91.790977
9.374641E-3,973.841310E-3,91.704529
9.390720E-3,974.759102E-3,91.790977
9.406800E-3,976.594806E-3,91.963890
9.422881E-3,972.005546E-3,91.531616
9.438961E-3,973.841310E-3,91.704529
9.455040E-3,976.594806E-3,91.963890
9.471120E-3,975.676954E-3,91.877434
9.487201E-3,975.676954E-3,91.877434
9.503281E-3,976.594806E-3,91.963890
9.519361E-3,974.759102E-3,91.790977
9.535440E-3,973.382354E-3,91.661301
9.551520E-3,970.169961E-3,91.358711
9.567601E-3,977.053702E-3,92.007118
9.583681E-3,976.594806E-3,91.963890
9.599760E-3,977.053702E-3,92.007118
9.615840E-3,977.512658E-3,92.050346
9.631921E-3,977.512658E-3,92.050346
9.648001E-3,976.594806E-3,91.963890
9.664080E-3,972.464502E-3,91.574844
9.680160E-3,975.217998E-3,91.834206
9.696241E-3,977.971613E-3,92.093575
9.712321E-3,976.135850E-3,91.920662
9.728401E-3,977.512658E-3,92.050346
9.744480E-3,977.053702E-3,92.007118
9.760560E-3,972.923458E-3,91.618073
9.776641E-3,973.841310E-3,91.704529
9.792721E-3,971.087694E-3,91.445160
9.808800E-3,974.759102E-3,91.790977
9.824880E-3,976.135850E-3,91.920662
9.840961E-3,973.382354E-3,91.661301
9.857041E-3,972.923458E-3,91.618073
9.873120E-3,977.512658E-3,92.050346
9.889200E-3,976.594806E-3,91.963890
9.905281E-3,973.841310E-3,91.704529
9.921361E-3,976.135850E-3,91.920662
9.937441E-3,976.594806E-3,91.963890
9.953520E-3,976.594806E-3,91.963890
9.969600E-3,975.217998E-3,91.834206
9.985681E-3,976.135850E-3,91.920662
10.001761E-3,974.300146E-3,91.747749
10.017840E-3,974.759102E-3,91.790977
10.033920E-3,975.676954E-3,91.877434
10.050001E-3,975.217998E-3,91.834206
10.066081E-3,972.464502E-3,91.574844
10.082160E-3,974.300146E-3,91.747749
10.098240E-3,973.382354E-3,91.661301
10.114321E-3,973.382354E-3,91.661301
10.130401E-3,974.759102E-3,91.790977
10.146481E-3,977.053702E-3,92.007118
10.162560E-3,972.923458E-3,91.618073
10.178640E-3,973.382354E-3,91.661301
10.194721E-3,976.594806E-3,91.963890
10.210801E-3,976.594806E-3,91.963890
10.226880E-3,974.759102E-3,91.790977
10.242960E-3,974.300146E-3,91.747749
10.259041E-3,973.841310E-3,91.704529
10.275121E-3,974.300146E-3,91.747749
10.291200E-3,974.759102E-3,91.790977
10.307280E-3,977.512658E-3,92.050346
10.323361E-3,977.512658E-3,92.050346
10.339441E-3,973.382354E-3,91.661301
10.355521E-3,970.628798E-3,91.401932
10.371600E-3,972.464502E-3,91.574844
10.387680E-3,973.841310E-3,91.704529
10.403761E-3,975.217998E-3,91.834206
10.419841E-3,972.923458E-3,91.618073
10.435920E-3,973.841310E-3,91.704529
10.452000E-3,974.300146E-3,91.747749
10.468081E-3,976.135850E-3,91.920662
10.484161E-3,976.594806E-3,91.963890
10.500241E-3,972.464502E-3,91.574844
10.516320E-3,973.382354E-3,91.661301
10.532401E-3,976.594806E-3,91.963890
10.548481E-3,972.005546E-3,91.531616
10.564561E-3,973.382354E-3,91.661301
10.580640E-3,972.464502E-3,91.574844
10.596721E-3,975.676954E-3,91.877434
10.612801E-3,976.594806E-3,91.963890
10.628881E-3,978.430450E-3,92.136795
10.644960E-3,974.759102E-3,91.790977
10.661040E-3,972.923458E-3,91.618073
