Start,FFFFFF,
End,B6B6B6,
,,
x,y,Luminance
2.637120E-3,973.601699E-3,124.644081
2.653200E-3,975.487232E-3,124.773758
2.669280E-3,976.115763E-3,124.816986
2.685360E-3,979.886889E-3,125.076347
2.701440E-3,976.744294E-3,124.860214
2.717520E-3,970.458865E-3,124.427933
2.733600E-3,973.601699E-3,124.644081
2.749680E-3,976.744294E-3,124.860214
2.765760E-3,977.372825E-3,124.903442
2.781840E-3,976.744294E-3,124.860214
2.797920E-3,975.487232E-3,124.773758
2.814000E-3,977.372825E-3,124.903442
2.830080E-3,979.258478E-3,125.033127
2.846160E-3,975.487232E-3,124.773758
2.862240E-3,972.973168E-3,124.600853
2.878320E-3,976.115763E-3,124.816986
2.894400E-3,975.487232E-3,124.773758
2.910480E-3,972.344637E-3,124.557625
2.926560E-3,974.858701E-3,124.730530
2.942640E-3,974.858701E-3,124.730530
2.958720E-3,972.344637E-3,124.557625
2.974800E-3,974.858701E-3,124.730530
2.990880E-3,975.487232E-3,124.773758
3.006960E-3,973.601699E-3,124.644081
3.023040E-3,979.258478E-3,125.033127
3.039120E-3,978.001416E-3,124.946671
3.055200E-3,976.744294E-3,124.860214
3.071280E-3,975.487232E-3,124.773758
3.087360E-3,976.115763E-3,124.816986
3.103440E-3,976.115763E-3,124.816986
3.119520E-3,975.487232E-3,124.773758
3.135600E-3,971.087456E-3,124.471161
3.151680E-3,975.487232E-3,124.773758
3.167760E-3,978.001416E-3,124.946671
3.183840E-3,976.744294E-3,124.860214
3.199920E-3,972.973168E-3,124.600853
3.216000E-3,977.372825E-3,124.903442
3.232080E-3,977.372825E-3,124.903442
3.248160E-3,978.001416E-3,124.946671
3.264240E-3,976.115763E-3,124.816986
3.280320E-3,974.858701E-3,124.730530
3.296400E-3,972.973168E-3,124.600853
3.312480E-3,972.973168E-3,124.600853
3.328560E-3,972.973168E-3,124.600853
3.344640E-3,976.115763E-3,124.816986
3.360720E-3,979.258478E-3,125.033127
3.376800E-3,974.858701E-3,124.730530
3.392880E-3,972.344637E-3,124.557625
3.408960E-3,972.973168E-3,124.600853
3.425040E-3,976.115763E-3,124.816986
3.441120E-3,973.601699E-3,124.644081
3.457200E-3,974.858701E-3,124.730530
3.473280E-3,973.601699E-3,124.644081
3.489360E-3,976.744294E-3,124.860214
3.505440E-3,976.744294E-3,124.860214
3.521520E-3,976.115763E-3,124.816986
3.537600E-3,974.230111E-3,124.687302
3.553680E-3,972.973168E-3,124.600853
3.569760E-3,978.629947E-3,124.989899
3.585840E-3,976.115763E-3,124.816986
3.601920E-3,976.115763E-3,124.816986
3.618000E-3,971.715987E-3,124.514389
3.634080E-3,972.344637E-3,124.557625
3.650160E-3,974.230111E-3,124.687302
3.666240E-3,974.858701E-3,124.730530
3.682320E-3,975.487232E-3,124.773758
3.698400E-3,975.487232E-3,124.773758
3.714480E-3,975.487232E-3,124.773758
3.730560E-3,977.372825E-3,124.903442
3.746640E-3,974.230111E-3,124.687302
3.762720E-3,974.858701E-3,124.730530
3.778800E-3,974.230111E-3,124.687302
3.794880E-3,974.230111E-3,124.687302
3.810960E-3,974.230111E-3,124.687302
3.827040E-3,976.744294E-3,124.860214
3.843120E-3,979.886889E-3,125.076347
3.859200E-3,974.230111E-3,124.687302
3.875280E-3,971.715987E-3,124.514389
3.891360E-3,975.487232E-3,124.773758
3.907440E-3,974.858701E-3,124.730530
3.923520E-3,974.858701E-3,124.730530
3.939600E-3,975.487232E-3,124.773758
3.955680E-3,974.230111E-3,124.687302
3.971760E-3,978.629947E-3,124.989899
3.987840E-3,978.001416E-3,124.946671
4.003920E-3,973.601699E-3,124.644081
4.020000E-3,972.344637E-3,124.557625
4.036080E-3,974.858701E-3,124.730530
4.052160E-3,975.487232E-3,124.773758
4.068240E-3,975.487232E-3,124.773758
4.084320E-3,974.858701E-3,124.730530
4.100400E-3,975.487232E-3,124.773758
4.116480E-3,974.230111E-3,124.687302
4.132560E-3,973.601699E-3,124.644081
4.148640E-3,973.601699E-3,124.644081
4.164720E-3,972.344637E-3,124.557625
4.180800E-3,972.344637E-3,124.557625
4.196880E-3,975.487232E-3,124.773758
4.212960E-3,974.858701E-3,124.730530
4.229040E-3,970.458865E-3,124.427933
4.245120E-3,973.601699E-3,124.644081
4.261200E-3,974.858701E-3,124.730530
4.277280E-3,976.744294E-3,124.860214
4.293360E-3,972.973168E-3,124.600853
4.309440E-3,974.858701E-3,124.730530
4.325520E-3,972.344637E-3,124.557625
4.341600E-3,970.458865E-3,124.427933
4.357680E-3,976.115763E-3,124.816986
4.373760E-3,973.601699E-3,124.644081
4.389840E-3,973.601699E-3,124.644081
4.405920E-3,974.230111E-3,124.687302
4.422000E-3,976.744294E-3,124.860214
4.438080E-3,973.601699E-3,124.644081
4.454160E-3,974.858701E-3,124.730530
4.470240E-3,974.230111E-3,124.687302
4.486320E-3,971.087456E-3,124.471161
4.502400E-3,973.601699E-3,124.644081
4.518480E-3,973.601699E-3,124.644081
4.534560E-3,973.601699E-3,124.644081
4.550640E-3,976.744294E-3,124.860214
4.566720E-3,973.601699E-3,124.644081
4.582800E-3,975.487232E-3,124.773758
4.598880E-3,974.230111E-3,124.687302
4.614960E-3,972.344637E-3,124.557625
4.631040E-3,979.258478E-3,125.033127
4.647120E-3,979.258478E-3,125.033127
4.663200E-3,979.886889E-3,125.076347
4.679280E-3,971.087456E-3,124.471161
4.695360E-3,969.830334E-3,124.384705
4.711440E-3,975.487232E-3,124.773758
4.727520E-3,978.001416E-3,124.946671
4.743600E-3,977.372825E-3,124.903442
4.759680E-3,976.744294E-3,124.860214
4.775760E-3,979.886889E-3,125.076347
4.791840E-3,979.886889E-3,125.076347
4.807920E-3,982.401073E-3,125.249260
4.824000E-3,980.515420E-3,125.119576
4.840080E-3,978.629947E-3,124.989899
4.856160E-3,982.401073E-3,125.249260
4.872240E-3,980.515420E-3,125.119576
4.888320E-3,980.515420E-3,125.119576
4.904400E-3,982.401073E-3,125.249260
4.920480E-3,985.543668E-3,125.465393
4.936560E-3,982.401073E-3,125.249260
4.952640E-3,984.286666E-3,125.378944
4.968720E-3,986.800969E-3,125.551865
4.984800E-3,986.800969E-3,125.551865
5.000880E-3,992.457747E-3,125.940910
5.016960E-3,993.086159E-3,125.984131
5.033040E-3,989.943564E-3,125.767998
5.049120E-3,987.429500E-3,125.595093
5.065200E-3,988.686502E-3,125.681541
5.081280E-3,988.057911E-3,125.638313
5.097360E-3,986.800969E-3,125.551865
5.113440E-3,984.915257E-3,125.422173
5.129520E-3,986.800969E-3,125.551865
5.145600E-3,989.315033E-3,125.724770
5.161680E-3,993.086159E-3,125.984131
5.177760E-3,990.572095E-3,125.811226
5.193840E-3,989.315033E-3,125.724770
5.209920E-3,990.572095E-3,125.811226
5.226000E-3,992.457747E-3,125.940910
5.242080E-3,988.686502E-3,125.681541
5.258160E-3,987.429500E-3,125.595093
5.274240E-3,985.543668E-3,125.465393
5.290320E-3,986.800969E-3,125.551865
5.306400E-3,988.686502E-3,125.681541
5.322480E-3,993.086159E-3,125.984131
5.338560E-3,991.200626E-3,125.854454
5.354641E-3,993.086159E-3,125.984131
5.370720E-3,988.057911E-3,125.638313
5.386801E-3,989.943564E-3,125.767998
5.402880E-3,993.086159E-3,125.984131
5.418960E-3,989.943564E-3,125.767998
5.435040E-3,989.315033E-3,125.724770
5.451120E-3,991.200626E-3,125.854454
5.467200E-3,990.572095E-3,125.811226
5.483280E-3,990.572095E-3,125.811226
5.499360E-3,994.343221E-3,126.070587
5.515440E-3,994.343221E-3,126.070587
5.531520E-3,989.943564E-3,125.767998
5.547600E-3,989.943564E-3,125.767998
5.563681E-3,989.943564E-3,125.767998
5.579760E-3,989.943564E-3,125.767998
5.595841E-3,993.714690E-3,126.027359
5.611920E-3,989.943564E-3,125.767998
5.628000E-3,988.057911E-3,125.638313
5.644080E-3,989.315033E-3,125.724770
5.660160E-3,991.829157E-3,125.897682
