Start,B6B6B6,
4.309440E-3,991.547406E-3,65.205910
4.325520E-3,991.547406E-3,65.205910
4.341600E-3,991.547406E-3,65.205910
4.357680E-3,990.897298E-3,65.162689
4.373760E-3,988.296390E-3,64.989769
4.389840E-3,991.547406E-3,65.205910
4.405920E-3,989.596784E-3,65.076225
4.422000E-3,986.345887E-3,64.860092
4.438080E-3,988.296390E-3,64.989769
4.454160E-3,992.197573E-3,65.249138
4.470240E-3,990.247071E-3,65.119461
4.486320E-3,992.847800E-3,65.292366
4.502400E-3,987.646163E-3,64.946541
4.518480E-3,988.296390E-3,64.989769
4.534560E-3,990.897298E-3,65.162689
4.550640E-3,989.596784E-3,65.076225
4.566720E-3,991.547406E-3,65.205910
4.582800E-3,989.596784E-3,65.076225
4.598880E-3,992.197573E-3,65.249138
4.614960E-3,990.247071E-3,65.119461
4.631040E-3,991.547406E-3,65.205910
4.647120E-3,989.596784E-3,65.076225
4.663200E-3,987.646163E-3,64.946541
4.679280E-3,988.296390E-3,64.989769
4.695360E-3,992.197573E-3,65.249138
4.711440E-3,990.247071E-3,65.119461
4.727520E-3,989.596784E-3,65.076225
4.743600E-3,988.946557E-3,65.032997
4.759680E-3,995.448589E-3,65.465279
4.775760E-3,988.296390E-3,64.989769
4.791840E-3,982.444704E-3,64.600723
4.807920E-3,983.094871E-3,64.643951
4.824000E-3,984.395266E-3,64.730408
4.840080E-3,986.345887E-3,64.860092
4.856160E-3,994.798422E-3,65.422050
4.872240E-3,994.148195E-3,65.378822
4.888320E-3,986.996114E-3,64.903320
4.904400E-3,984.395266E-3,64.730408
4.920480E-3,981.794477E-3,64.557495
4.936560E-3,983.745098E-3,64.687180
4.952640E-3,982.444704E-3,64.600723
4.968720E-3,990.897298E-3,65.162689
4.984800E-3,995.448589E-3,65.465279
5.000880E-3,992.847800E-3,65.292366
5.016960E-3,993.497968E-3,65.335594
5.033040E-3,985.695720E-3,64.816864
5.049120E-3,977.893293E-3,64.298126
5.065200E-3,980.494082E-3,64.471039
5.081280E-3,986.996114E-3,64.903320
5.097360E-3,994.798422E-3,65.422050
5.113440E-3,993.497968E-3,65.335594
5.129520E-3,991.547406E-3,65.205910
5.145600E-3,983.094871E-3,64.643951
5.161680E-3,977.893293E-3,64.298126
5.177760E-3,984.395266E-3,64.730408
5.193840E-3,988.946557E-3,65.032997
5.209920E-3,992.197573E-3,65.249138
5.226000E-3,988.946557E-3,65.032997
5.242080E-3,989.596784E-3,65.076225
5.258160E-3,986.996114E-3,64.903320
5.274240E-3,986.996114E-3,64.903320
5.290320E-3,989.596784E-3,65.076225
5.306400E-3,987.646163E-3,64.946541
5.322480E-3,988.296390E-3,64.989769
5.338560E-3,988.946557E-3,65.032997
5.354641E-3,990.897298E-3,65.162689
5.370720E-3,986.996114E-3,64.903320
5.386801E-3,986.345887E-3,64.860092
5.402880E-3,983.745098E-3,64.687180
5.418960E-3,984.395266E-3,64.730408
5.435040E-3,986.996114E-3,64.903320
5.451120E-3,986.996114E-3,64.903320
5.467200E-3,984.395266E-3,64.730408
5.483280E-3,986.345887E-3,64.860092
5.499360E-3,988.296390E-3,64.989769
5.515440E-3,985.695720E-3,64.816864
5.531520E-3,986.345887E-3,64.860092
5.547600E-3,983.745098E-3,64.687180
5.563681E-3,980.494082E-3,64.471039
5.579760E-3,981.144309E-3,64.514267
5.595841E-3,984.395266E-3,64.730408
5.611920E-3,987.646163E-3,64.946541
5.628000E-3,990.897298E-3,65.162689
5.644080E-3,986.996114E-3,64.903320
5.660160E-3,990.247071E-3,65.119461
5.676240E-3,986.345887E-3,64.860092
5.692320E-3,979.193687E-3,64.384583
5.708400E-3,978.543460E-3,64.341354
5.724480E-3,985.695720E-3,64.816864
5.740560E-3,985.045493E-3,64.773636
5.756640E-3,990.247071E-3,65.119461
5.772721E-3,986.996114E-3,64.903320
5.788800E-3,986.345887E-3,64.860092
5.804881E-3,987.646163E-3,64.946541
5.820960E-3,987.646163E-3,64.946541
5.837040E-3,988.296390E-3,64.989769
5.853120E-3,989.596784E-3,65.076225
5.869200E-3,985.695720E-3,64.816864
5.885280E-3,983.745098E-3,64.687180
5.901360E-3,983.094871E-3,64.643951
5.917440E-3,980.494082E-3,64.471039
5.933520E-3,977.893293E-3,64.298126
5.949600E-3,984.395266E-3,64.730408
5.965680E-3,989.596784E-3,65.076225
5.981761E-3,993.497968E-3,65.335594
5.997840E-3,984.395266E-3,64.730408
6.013921E-3,983.745098E-3,64.687180
6.030000E-3,982.444704E-3,64.600723
6.046080E-3,980.494082E-3,64.471039
6.062160E-3,978.543460E-3,64.341354
6.078240E-3,983.094871E-3,64.643951
6.094320E-3,985.045493E-3,64.773636
6.110400E-3,981.144309E-3,64.514267
6.126480E-3,984.395266E-3,64.730408
6.142560E-3,988.296390E-3,64.989769
6.158640E-3,988.296390E-3,64.989769
6.174720E-3,979.193687E-3,64.384583
6.190801E-3,976.593018E-3,64.211678
6.206880E-3,981.144309E-3,64.514267
6.222961E-3,979.843915E-3,64.427811
6.239040E-3,982.444704E-3,64.600723
6.255121E-3,983.094871E-3,64.643951
6.271200E-3,982.444704E-3,64.600723
6.287280E-3,983.094871E-3,64.643951
6.303360E-3,981.794477E-3,64.557495
6.319440E-3,978.543460E-3,64.341354
6.335520E-3,981.144309E-3,64.514267
6.351600E-3,984.395266E-3,64.730408
6.367680E-3,983.094871E-3,64.643951
6.383760E-3,982.444704E-3,64.600723
6.399841E-3,986.345887E-3,64.860092
6.415920E-3,980.494082E-3,64.471039
6.432001E-3,981.144309E-3,64.514267
6.448080E-3,983.094871E-3,64.643951
6.464161E-3,983.094871E-3,64.643951
6.480240E-3,981.144309E-3,64.514267
6.496320E-3,984.395266E-3,64.730408
6.512400E-3,985.045493E-3,64.773636
6.528480E-3,980.494082E-3,64.471039
6.544560E-3,980.494082E-3,64.471039
6.560640E-3,981.144309E-3,64.514267
6.576720E-3,980.494082E-3,64.471039
6.592800E-3,981.144309E-3,64.514267
6.608881E-3,981.144309E-3,64.514267
6.624960E-3,985.045493E-3,64.773636
6.641041E-3,985.045493E-3,64.773636
6.657120E-3,983.094871E-3,64.643951
6.673201E-3,977.243185E-3,64.254906
6.689280E-3,977.243185E-3,64.254906
6.705360E-3,979.193687E-3,64.384583
6.721440E-3,979.193687E-3,64.384583
6.737520E-3,981.794477E-3,64.557495
6.753600E-3,985.695720E-3,64.816864
6.769680E-3,987.646163E-3,64.946541
6.785760E-3,983.745098E-3,64.687180
6.801840E-3,977.243185E-3,64.254906
6.817921E-3,973.992050E-3,64.038757
6.834000E-3,978.543460E-3,64.341354
6.850081E-3,983.094871E-3,64.643951
6.866160E-3,979.843915E-3,64.427811
6.882241E-3,979.193687E-3,64.384583
6.898320E-3,978.543460E-3,64.341354
6.914400E-3,981.144309E-3,64.514267
6.930480E-3,981.794477E-3,64.557495
6.946560E-3,976.593018E-3,64.211678
6.962640E-3,976.593018E-3,64.211678
6.978720E-3,983.745098E-3,64.687180
6.994800E-3,986.996114E-3,64.903320
7.010880E-3,984.395266E-3,64.730408
7.026961E-3,977.893293E-3,64.298126
7.043040E-3,980.494082E-3,64.471039
7.059121E-3,981.794477E-3,64.557495
7.075200E-3,980.494082E-3,64.471039
7.091281E-3,981.794477E-3,64.557495
7.107360E-3,979.843915E-3,64.427811
7.123441E-3,980.494082E-3,64.471039
7.139520E-3,982.444704E-3,64.600723
7.155600E-3,977.243185E-3,64.254906
7.171680E-3,972.691715E-3,63.952305
7.187760E-3,975.942791E-3,64.168449
7.203841E-3,983.094871E-3,64.643951
7.219920E-3,983.094871E-3,64.643951
7.236001E-3,979.193687E-3,64.384583
7.252080E-3,979.843915E-3,64.427811
7.268161E-3,982.444704E-3,64.600723
7.284240E-3,980.494082E-3,64.471039
7.300321E-3,977.243185E-3,64.254906
7.316400E-3,981.144309E-3,64.514267
7.332481E-3,981.144309E-3,64.514267
7.348560E-3,981.144309E-3,64.514267
7.364640E-3,979.193687E-3,64.384583
7.380720E-3,975.942791E-3,64.168449
7.396800E-3,977.243185E-3,64.254906
7.412881E-3,977.243185E-3,64.254906
7.428960E-3,977.243185E-3,64.254906
7.445041E-3,978.543460E-3,64.341354
7.461120E-3,979.843915E-3,64.427811
7.477201E-3,980.494082E-3,64.471039
7.493280E-3,981.144309E-3,64.514267
7.509361E-3,977.893293E-3,64.298126
7.525440E-3,979.843915E-3,64.427811
7.541521E-3,978.543460E-3,64.341354
7.557600E-3,976.593018E-3,64.211678
7.573680E-3,977.243185E-3,64.254906
7.589760E-3,982.444704E-3,64.600723
7.605840E-3,980.494082E-3,64.471039
7.621921E-3,973.992050E-3,64.038757
7.638000E-3,976.593018E-3,64.211678
7.654081E-3,973.341942E-3,63.995533
7.670160E-3,979.193687E-3,64.384583
7.686241E-3,975.942791E-3,64.168449
7.702320E-3,978.543460E-3,64.341354
7.718401E-3,975.292563E-3,64.125221
7.734480E-3,975.292563E-3,64.125221
7.750561E-3,977.893293E-3,64.298126
7.766640E-3,977.893293E-3,64.298126
7.782720E-3,976.593018E-3,64.211678
7.798800E-3,977.243185E-3,64.254906
7.814880E-3,976.593018E-3,64.211678
7.830961E-3,980.494082E-3,64.471039
7.847041E-3,977.893293E-3,64.298126
7.863120E-3,980.494082E-3,64.471039
7.879200E-3,978.543460E-3,64.341354
7.895281E-3,977.893293E-3,64.298126
7.911361E-3,976.593018E-3,64.211678
7.927440E-3,977.243185E-3,64.254906
7.943520E-3,973.341942E-3,63.995533
7.959601E-3,974.642277E-3,64.081985
7.975681E-3,982.444704E-3,64.600723
7.991760E-3,977.243185E-3,64.254906
8.007840E-3,973.992050E-3,64.038757
8.023920E-3,975.942791E-3,64.168449
8.040001E-3,977.243185E-3,64.254906
8.056081E-3,978.543460E-3,64.341354
8.072160E-3,975.292563E-3,64.125221
8.088240E-3,972.691715E-3,63.952305
8.104321E-3,975.942791E-3,64.168449
8.120401E-3,976.593018E-3,64.211678
8.136480E-3,977.893293E-3,64.298126
8.152560E-3,978.543460E-3,64.341354
8.168641E-3,975.292563E-3,64.125221
8.184721E-3,973.341942E-3,63.995533
8.200800E-3,975.292563E-3,64.125221
8.216880E-3,978.543460E-3,64.341354
8.232960E-3,977.893293E-3,64.298126
8.249041E-3,977.893293E-3,64.298126
8.265121E-3,977.243185E-3,64.254906
8.281200E-3,970.741212E-3,63.822624
8.297280E-3,974.642277E-3,64.081985
8.313361E-3,977.243185E-3,64.254906
8.329441E-3,975.292563E-3,64.125221
8.345520E-3,979.193687E-3,64.384583
8.361600E-3,980.494082E-3,64.471039
8.377681E-3,977.243185E-3,64.254906
8.393761E-3,977.893293E-3,64.298126
8.409840E-3,981.794477E-3,64.557495
8.425920E-3,977.243185E-3,64.254906
8.442000E-3,972.691715E-3,63.952305
8.458081E-3,970.741212E-3,63.822624
8.474161E-3,973.992050E-3,64.038757
8.490240E-3,974.642277E-3,64.081985
8.506320E-3,983.094871E-3,64.643951
8.522401E-3,977.243185E-3,64.254906
8.538481E-3,974.642277E-3,64.081985
8.554560E-3,973.341942E-3,63.995533
8.570640E-3,971.391380E-3,63.865852
8.586721E-3,975.292563E-3,64.125221
8.602801E-3,975.292563E-3,64.125221
8.618880E-3,975.292563E-3,64.125221
8.634960E-3,978.543460E-3,64.341354
8.651040E-3,976.593018E-3,64.211678
8.667121E-3,970.090985E-3,63.779396
8.683201E-3,968.790650E-3,63.692944
8.699280E-3,975.292563E-3,64.125221
8.715360E-3,975.292563E-3,64.125221
8.731441E-3,975.942791E-3,64.168449
8.747521E-3,976.593018E-3,64.211678
8.763600E-3,972.691715E-3,63.952305
8.779680E-3,972.041607E-3,63.909081
8.795761E-3,975.292563E-3,64.125221
8.811841E-3,976.593018E-3,64.211678
8.827920E-3,970.741212E-3,63.822624
8.844000E-3,973.341942E-3,63.995533
8.860081E-3,972.691715E-3,63.952305
8.876161E-3,971.391380E-3,63.865852
8.892241E-3,975.942791E-3,64.168449
8.908320E-3,971.391380E-3,63.865852
8.924400E-3,970.741212E-3,63.822624
8.940481E-3,975.292563E-3,64.125221
8.956561E-3,975.292563E-3,64.125221
8.972640E-3,973.341942E-3,63.995533
8.988720E-3,975.292563E-3,64.125221
9.004801E-3,973.992050E-3,64.038757
9.020881E-3,978.543460E-3,64.341354
9.036960E-3,974.642277E-3,64.081985
9.053040E-3,968.790650E-3,63.692944
9.069121E-3,967.490196E-3,63.606483
9.085201E-3,973.992050E-3,64.038757
9.101281E-3,975.942791E-3,64.168449
9.117360E-3,975.292563E-3,64.125221
9.133440E-3,972.041607E-3,63.909081
9.149521E-3,973.992050E-3,64.038757
9.165601E-3,973.341942E-3,63.995533
9.181680E-3,970.741212E-3,63.822624
9.197760E-3,970.741212E-3,63.822624
9.213841E-3,972.691715E-3,63.952305
9.229921E-3,970.090985E-3,63.779396
9.246000E-3,975.292563E-3,64.125221
9.262080E-3,973.992050E-3,64.038757
9.278161E-3,975.942791E-3,64.168449
9.294241E-3,972.691715E-3,63.952305
9.310321E-3,972.041607E-3,63.909081
9.326400E-3,972.691715E-3,63.952305
9.342480E-3,973.341942E-3,63.995533
9.358561E-3,973.992050E-3,64.038757
9.374641E-3,972.041607E-3,63.909081
9.390720E-3,970.741212E-3,63.822624
9.406800E-3,973.992050E-3,64.038757
9.422881E-3,969.440758E-3,63.736168
9.438961E-3,973.341942E-3,63.995533
9.455040E-3,973.992050E-3,64.038757
9.471120E-3,970.741212E-3,63.822624
9.487201E-3,974.642277E-3,64.081985
9.503281E-3,968.790650E-3,63.692944
9.519361E-3,970.090985E-3,63.779396
9.535440E-3,971.391380E-3,63.865852
9.551520E-3,968.140423E-3,63.649715
9.567601E-3,970.090985E-3,63.779396
9.583681E-3,975.292563E-3,64.125221
9.599760E-3,972.691715E-3,63.952305
9.615840E-3,971.391380E-3,63.865852
9.631921E-3,969.440758E-3,63.736168
9.648001E-3,972.691715E-3,63.952305
9.664080E-3,972.691715E-3,63.952305
9.680160E-3,970.090985E-3,63.779396
9.696241E-3,970.090985E-3,63.779396
9.712321E-3,968.790650E-3,63.692944
9.728401E-3,970.741212E-3,63.822624
9.744480E-3,970.741212E-3,63.822624
9.760560E-3,968.140423E-3,63.649715
9.776641E-3,970.090985E-3,63.779396
9.792721E-3,972.041607E-3,63.909081
9.808800E-3,967.490196E-3,63.606483
9.824880E-3,967.490196E-3,63.606483
9.840961E-3,969.440758E-3,63.736168
9.857041E-3,971.391380E-3,63.865852
9.873120E-3,973.992050E-3,64.038757
9.889200E-3,970.090985E-3,63.779396
9.905281E-3,970.090985E-3,63.779396
9.921361E-3,974.642277E-3,64.081985
9.937441E-3,969.440758E-3,63.736168
9.953520E-3,971.391380E-3,63.865852
9.969600E-3,974.642277E-3,64.081985
9.985681E-3,972.691715E-3,63.952305
10.001761E-3,969.440758E-3,63.736168
10.017840E-3,976.593018E-3,64.211678
10.033920E-3,972.041607E-3,63.909081
10.050001E-3,973.992050E-3,64.038757
10.066081E-3,975.942791E-3,64.168449
10.082160E-3,979.193687E-3,64.384583
10.098240E-3,978.543460E-3,64.341354
10.114321E-3,978.543460E-3,64.341354
10.130401E-3,978.543460E-3,64.341354
10.146481E-3,980.494082E-3,64.471039
10.162560E-3,972.041607E-3,63.909081
10.178640E-3,974.642277E-3,64.081985
10.194721E-3,977.893293E-3,64.298126
10.210801E-3,976.593018E-3,64.211678
10.226880E-3,979.193687E-3,64.384583
10.242960E-3,979.843915E-3,64.427811
10.259041E-3,978.543460E-3,64.341354
10.275121E-3,977.893293E-3,64.298126
10.291200E-3,977.243185E-3,64.254906
10.307280E-3,978.543460E-3,64.341354
10.323361E-3,976.593018E-3,64.211678
10.339441E-3,979.193687E-3,64.384583
10.355521E-3,982.444704E-3,64.600723
10.371600E-3,982.444704E-3,64.600723
10.387680E-3,981.794477E-3,64.557495
10.403761E-3,983.745098E-3,64.687180
10.419841E-3,984.395266E-3,64.730408
10.435920E-3,981.794477E-3,64.557495
10.452000E-3,985.695720E-3,64.816864
10.468081E-3,989.596784E-3,65.076225
10.484161E-3,987.646163E-3,64.946541
10.500241E-3,992.847800E-3,65.292366
10.516320E-3,987.646163E-3,64.946541
10.532401E-3,981.794477E-3,64.557495
10.548481E-3,979.843915E-3,64.427811
10.564561E-3,981.794477E-3,64.557495
10.580640E-3,983.745098E-3,64.687180
10.596721E-3,988.946557E-3,65.032997
10.612801E-3,989.596784E-3,65.076225
10.628881E-3,986.345887E-3,64.860092
10.644960E-3,983.745098E-3,64.687180
10.661040E-3,981.794477E-3,64.557495
