Start,B6B6B6,
1.222080E-3,957.142711E-3,64.253059
1.238160E-3,957.142711E-3,64.253059
1.254240E-3,952.857137E-3,64.123383
1.270320E-3,948.571384E-3,63.993702
1.286400E-3,942.857087E-3,63.820797
1.302480E-3,945.714355E-3,63.907253
1.318560E-3,952.857137E-3,64.123383
1.334640E-3,947.142720E-3,63.950474
1.350720E-3,958.571374E-3,64.296288
1.366800E-3,947.142720E-3,63.950474
1.382880E-3,952.857137E-3,64.123383
1.398960E-3,951.428473E-3,64.080154
1.415040E-3,947.142720E-3,63.950474
1.431120E-3,942.857087E-3,63.820797
1.447200E-3,949.999869E-3,64.036926
1.463280E-3,945.714355E-3,63.907253
1.479360E-3,954.285741E-3,64.166611
1.495440E-3,952.857137E-3,64.123383
1.511520E-3,947.142720E-3,63.950474
1.527600E-3,952.857137E-3,64.123383
1.543680E-3,942.857087E-3,63.820797
1.559760E-3,937.142730E-3,63.647888
1.575840E-3,944.285750E-3,63.864025
1.591920E-3,952.857137E-3,64.123383
1.608000E-3,954.285741E-3,64.166611
1.624080E-3,949.999869E-3,64.036926
1.640160E-3,934.285760E-3,63.561440
1.656240E-3,941.428483E-3,63.777569
1.672320E-3,942.857087E-3,63.820797
1.688400E-3,948.571384E-3,63.993702
1.704480E-3,942.857087E-3,63.820797
1.720560E-3,945.714355E-3,63.907253
1.736640E-3,952.857137E-3,64.123383
1.752720E-3,954.285741E-3,64.166611
1.768800E-3,945.714355E-3,63.907253
1.784880E-3,932.857096E-3,63.518211
1.800960E-3,935.714364E-3,63.604668
1.817040E-3,944.285750E-3,63.864025
1.833120E-3,945.714355E-3,63.907253
1.849200E-3,951.428473E-3,64.080154
1.865280E-3,944.285750E-3,63.864025
1.881360E-3,945.714355E-3,63.907253
1.897440E-3,951.428473E-3,64.080154
1.913520E-3,945.714355E-3,63.907253
1.929600E-3,945.714355E-3,63.907253
1.945680E-3,947.142720E-3,63.950474
1.961760E-3,945.714355E-3,63.907253
1.977840E-3,948.571384E-3,63.993702
1.993920E-3,949.999869E-3,64.036926
2.010000E-3,945.714355E-3,63.907253
2.026080E-3,944.285750E-3,63.864025
2.042160E-3,934.285760E-3,63.561440
2.058240E-3,948.571384E-3,63.993702
2.074320E-3,942.857087E-3,63.820797
2.090400E-3,944.285750E-3,63.864025
2.106480E-3,938.571334E-3,63.691116
2.122560E-3,942.857087E-3,63.820797
2.138640E-3,947.142720E-3,63.950474
2.154720E-3,938.571334E-3,63.691116
2.170800E-3,935.714364E-3,63.604668
2.186880E-3,944.285750E-3,63.864025
2.202960E-3,941.428483E-3,63.777569
2.219040E-3,941.428483E-3,63.777569
2.235120E-3,948.571384E-3,63.993702
2.251200E-3,941.428483E-3,63.777569
2.267280E-3,938.571334E-3,63.691116
2.283360E-3,947.142720E-3,63.950474
2.299440E-3,944.285750E-3,63.864025
2.315520E-3,941.428483E-3,63.777569
2.331600E-3,938.571334E-3,63.691116
2.347680E-3,938.571334E-3,63.691116
2.363760E-3,938.571334E-3,63.691116
2.379840E-3,941.428483E-3,63.777569
2.395920E-3,941.428483E-3,63.777569
2.412000E-3,942.857087E-3,63.820797
2.428080E-3,948.571384E-3,63.993702
2.444160E-3,928.571343E-3,63.388531
2.460240E-3,928.571343E-3,63.388531
2.476320E-3,945.714355E-3,63.907253
2.492400E-3,948.571384E-3,63.993702
2.508480E-3,942.857087E-3,63.820797
2.524560E-3,941.428483E-3,63.777569
2.540640E-3,932.857096E-3,63.518211
2.556720E-3,941.428483E-3,63.777569
2.572800E-3,954.285741E-3,64.166611
2.588880E-3,944.285750E-3,63.864025
2.604960E-3,941.428483E-3,63.777569
2.621040E-3,942.857087E-3,63.820797
2.637120E-3,939.999998E-3,63.734344
2.653200E-3,937.142730E-3,63.647888
2.669280E-3,928.571343E-3,63.388531
2.685360E-3,921.428502E-3,63.172398
2.701440E-3,928.571343E-3,63.388531
2.717520E-3,941.428483E-3,63.777569
2.733600E-3,939.999998E-3,63.734344
2.749680E-3,934.285760E-3,63.561440
2.765760E-3,938.571334E-3,63.691116
2.781840E-3,939.999998E-3,63.734344
2.797920E-3,939.999998E-3,63.734344
2.814000E-3,938.571334E-3,63.691116
2.830080E-3,932.857096E-3,63.518211
2.846160E-3,944.285750E-3,63.864025
2.862240E-3,942.857087E-3,63.820797
2.878320E-3,935.714364E-3,63.604668
2.894400E-3,934.285760E-3,63.561440
2.910480E-3,932.857096E-3,63.518211
2.926560E-3,937.142730E-3,63.647888
2.942640E-3,939.999998E-3,63.734344
2.958720E-3,942.857087E-3,63.820797
2.974800E-3,941.428483E-3,63.777569
2.990880E-3,934.285760E-3,63.561440
3.006960E-3,938.571334E-3,63.691116
3.023040E-3,939.999998E-3,63.734344
3.039120E-3,941.428483E-3,63.777569
3.055200E-3,939.999998E-3,63.734344
3.071280E-3,937.142730E-3,63.647888
3.087360E-3,931.428492E-3,63.474983
3.103440E-3,927.142739E-3,63.345303
3.119520E-3,937.142730E-3,63.647888
3.135600E-3,941.428483E-3,63.777569
3.151680E-3,932.857096E-3,63.518211
3.167760E-3,921.428502E-3,63.172398
3.183840E-3,928.571343E-3,63.388531
3.199920E-3,947.142720E-3,63.950474
3.216000E-3,935.714364E-3,63.604668
3.232080E-3,935.714364E-3,63.604668
3.248160E-3,941.428483E-3,63.777569
3.264240E-3,942.857087E-3,63.820797
3.280320E-3,931.428492E-3,63.474983
3.296400E-3,932.857096E-3,63.518211
3.312480E-3,938.571334E-3,63.691116
3.328560E-3,934.285760E-3,63.561440
3.344640E-3,938.571334E-3,63.691116
3.360720E-3,941.428483E-3,63.777569
3.376800E-3,937.142730E-3,63.647888
3.392880E-3,930.000007E-3,63.431759
3.408960E-3,924.285710E-3,63.258854
3.425040E-3,922.857106E-3,63.215626
3.441120E-3,935.714364E-3,63.604668
3.457200E-3,945.714355E-3,63.907253
3.473280E-3,949.999869E-3,64.036926
3.489360E-3,934.285760E-3,63.561440
3.505440E-3,931.428492E-3,63.474983
3.521520E-3,932.857096E-3,63.518211
3.537600E-3,930.000007E-3,63.431759
3.553680E-3,930.000007E-3,63.431759
3.569760E-3,931.428492E-3,63.474983
3.585840E-3,937.142730E-3,63.647888
3.601920E-3,939.999998E-3,63.734344
3.618000E-3,930.000007E-3,63.431759
3.634080E-3,919.999957E-3,63.129173
3.650160E-3,922.857106E-3,63.215626
3.666240E-3,928.571343E-3,63.388531
3.682320E-3,930.000007E-3,63.431759
3.698400E-3,928.571343E-3,63.388531
3.714480E-3,934.285760E-3,63.561440
3.730560E-3,930.000007E-3,63.431759
3.746640E-3,930.000007E-3,63.431759
3.762720E-3,938.571334E-3,63.691116
3.778800E-3,935.714364E-3,63.604668
3.794880E-3,935.714364E-3,63.604668
3.810960E-3,931.428492E-3,63.474983
3.827040E-3,924.285710E-3,63.258854
3.843120E-3,925.714374E-3,63.302082
3.859200E-3,924.285710E-3,63.258854
3.875280E-3,932.857096E-3,63.518211
3.891360E-3,938.571334E-3,63.691116
3.907440E-3,932.857096E-3,63.518211
3.923520E-3,927.142739E-3,63.345303
3.939600E-3,931.428492E-3,63.474983
3.955680E-3,939.999998E-3,63.734344
3.971760E-3,934.285760E-3,63.561440
3.987840E-3,927.142739E-3,63.345303
4.003920E-3,914.285719E-3,62.956268
4.020000E-3,918.571353E-3,63.085945
4.036080E-3,922.857106E-3,63.215626
4.052160E-3,921.428502E-3,63.172398
4.068240E-3,928.571343E-3,63.388531
4.084320E-3,931.428492E-3,63.474983
4.100400E-3,937.142730E-3,63.647888
4.116480E-3,934.285760E-3,63.561440
4.132560E-3,927.142739E-3,63.345303
4.148640E-3,922.857106E-3,63.215626
4.164720E-3,924.285710E-3,63.258854
4.180800E-3,934.285760E-3,63.561440
4.196880E-3,928.571343E-3,63.388531
4.212960E-3,924.285710E-3,63.258854
4.229040E-3,931.428492E-3,63.474983
4.245120E-3,928.571343E-3,63.388531
4.261200E-3,922.857106E-3,63.215626
4.277280E-3,911.428452E-3,62.869812
4.293360E-3,921.428502E-3,63.172398
4.309440E-3,921.428502E-3,63.172398
4.325520E-3,919.999957E-3,63.129173
4.341600E-3,931.428492E-3,63.474983
4.357680E-3,935.714364E-3,63.604668
4.373760E-3,932.857096E-3,63.518211
4.389840E-3,927.142739E-3,63.345303
4.405920E-3,922.857106E-3,63.215626
4.422000E-3,924.285710E-3,63.258854
4.438080E-3,928.571343E-3,63.388531
4.454160E-3,930.000007E-3,63.431759
4.470240E-3,922.857106E-3,63.215626
4.486320E-3,922.857106E-3,63.215626
4.502400E-3,918.571353E-3,63.085945
4.518480E-3,924.285710E-3,63.258854
4.534560E-3,930.000007E-3,63.431759
4.550640E-3,925.714374E-3,63.302082
4.566720E-3,935.714364E-3,63.604668
4.582800E-3,938.571334E-3,63.691116
4.598880E-3,927.142739E-3,63.345303
4.614960E-3,928.571343E-3,63.388531
4.631040E-3,921.428502E-3,63.172398
4.647120E-3,922.857106E-3,63.215626
4.663200E-3,931.428492E-3,63.474983
4.679280E-3,924.285710E-3,63.258854
4.695360E-3,927.142739E-3,63.345303
4.711440E-3,927.142739E-3,63.345303
4.727520E-3,919.999957E-3,63.129173
4.743600E-3,935.714364E-3,63.604668
4.759680E-3,925.714374E-3,63.302082
4.775760E-3,917.142749E-3,63.042717
4.791840E-3,921.428502E-3,63.172398
4.807920E-3,919.999957E-3,63.129173
4.824000E-3,922.857106E-3,63.215626
4.840080E-3,919.999957E-3,63.129173
4.856160E-3,924.285710E-3,63.258854
4.872240E-3,915.714383E-3,62.999496
4.888320E-3,927.142739E-3,63.345303
4.904400E-3,928.571343E-3,63.388531
4.920480E-3,931.428492E-3,63.474983
4.936560E-3,931.428492E-3,63.474983
4.952640E-3,930.000007E-3,63.431759
4.968720E-3,931.428492E-3,63.474983
4.984800E-3,927.142739E-3,63.345303
5.000880E-3,928.571343E-3,63.388531
5.016960E-3,928.571343E-3,63.388531
5.033040E-3,918.571353E-3,63.085945
5.049120E-3,917.142749E-3,63.042717
5.065200E-3,928.571343E-3,63.388531
5.081280E-3,924.285710E-3,63.258854
5.097360E-3,925.714374E-3,63.302082
5.113440E-3,927.142739E-3,63.345303
5.129520E-3,914.285719E-3,62.956268
5.145600E-3,922.857106E-3,63.215626
5.161680E-3,925.714374E-3,63.302082
5.177760E-3,914.285719E-3,62.956268
5.193840E-3,919.999957E-3,63.129173
5.209920E-3,931.428492E-3,63.474983
5.226000E-3,918.571353E-3,63.085945
5.242080E-3,919.999957E-3,63.129173
5.258160E-3,919.999957E-3,63.129173
5.274240E-3,925.714374E-3,63.302082
5.290320E-3,927.142739E-3,63.345303
5.306400E-3,921.428502E-3,63.172398
5.322480E-3,927.142739E-3,63.345303
5.338560E-3,928.571343E-3,63.388531
5.354641E-3,938.571334E-3,63.691116
5.370720E-3,932.857096E-3,63.518211
5.386801E-3,921.428502E-3,63.172398
5.402880E-3,925.714374E-3,63.302082
5.418960E-3,928.571343E-3,63.388531
5.435040E-3,931.428492E-3,63.474983
5.451120E-3,938.571334E-3,63.691116
5.467200E-3,931.428492E-3,63.474983
5.483280E-3,925.714374E-3,63.302082
5.499360E-3,932.857096E-3,63.518211
5.515440E-3,930.000007E-3,63.431759
5.531520E-3,932.857096E-3,63.518211
5.547600E-3,942.857087E-3,63.820797
5.563681E-3,947.142720E-3,63.950474
5.579760E-3,935.714364E-3,63.604668
5.595841E-3,938.571334E-3,63.691116
5.611920E-3,955.714345E-3,64.209839
5.628000E-3,948.571384E-3,63.993702
5.644080E-3,939.999998E-3,63.734344
5.660160E-3,941.428483E-3,63.777569
5.676240E-3,941.428483E-3,63.777569
5.692320E-3,944.285750E-3,63.864025
5.708400E-3,944.285750E-3,63.864025
5.724480E-3,954.285741E-3,64.166611
5.740560E-3,941.428483E-3,63.777569
5.756640E-3,941.428483E-3,63.777569
5.772721E-3,944.285750E-3,63.864025
5.788800E-3,952.857137E-3,64.123383
5.804881E-3,945.714355E-3,63.907253
5.820960E-3,952.857137E-3,64.123383
5.837040E-3,954.285741E-3,64.166611
5.853120E-3,951.428473E-3,64.080154
5.869200E-3,942.857087E-3,63.820797
5.885280E-3,948.571384E-3,63.993702
5.901360E-3,944.285750E-3,63.864025
5.917440E-3,939.999998E-3,63.734344
5.933520E-3,945.714355E-3,63.907253
5.949600E-3,955.714345E-3,64.209839
5.965680E-3,958.571374E-3,64.296288
5.981761E-3,958.571374E-3,64.296288
5.997840E-3,944.285750E-3,63.864025
6.013921E-3,947.142720E-3,63.950474
6.030000E-3,947.142720E-3,63.950474
6.046080E-3,955.714345E-3,64.209839
6.062160E-3,954.285741E-3,64.166611
6.078240E-3,957.142711E-3,64.253059
6.094320E-3,964.285851E-3,64.469200
6.110400E-3,951.428473E-3,64.080154
6.126480E-3,954.285741E-3,64.166611
6.142560E-3,957.142711E-3,64.253059
6.158640E-3,958.571374E-3,64.296288
6.174720E-3,958.571374E-3,64.296288
6.190801E-3,951.428473E-3,64.080154
6.206880E-3,957.142711E-3,64.253059
6.222961E-3,961.428642E-3,64.382744
6.239040E-3,955.714345E-3,64.209839
6.255121E-3,967.142880E-3,64.555649
6.271200E-3,962.857246E-3,64.425972
6.287280E-3,962.857246E-3,64.425972
6.303360E-3,955.714345E-3,64.209839
6.319440E-3,958.571374E-3,64.296288
6.335520E-3,962.857246E-3,64.425972
6.351600E-3,969.999850E-3,64.642097
6.367680E-3,965.714216E-3,64.512421
6.383760E-3,962.857246E-3,64.425972
6.399841E-3,961.428642E-3,64.382744
6.415920E-3,961.428642E-3,64.382744
6.432001E-3,965.714216E-3,64.512421
6.448080E-3,964.285851E-3,64.469200
6.464161E-3,962.857246E-3,64.425972
6.480240E-3,962.857246E-3,64.425972
6.496320E-3,967.142880E-3,64.555649
6.512400E-3,955.714345E-3,64.209839
6.528480E-3,959.999979E-3,64.339516
6.544560E-3,957.142711E-3,64.253059
6.560640E-3,967.142880E-3,64.555649
6.576720E-3,962.857246E-3,64.425972
6.592800E-3,959.999979E-3,64.339516
6.608881E-3,964.285851E-3,64.469200
6.624960E-3,967.142880E-3,64.555649
6.641041E-3,964.285851E-3,64.469200
6.657120E-3,969.999850E-3,64.642097
6.673201E-3,962.857246E-3,64.425972
6.689280E-3,962.857246E-3,64.425972
6.705360E-3,959.999979E-3,64.339516
6.721440E-3,964.285851E-3,64.469200
6.737520E-3,968.571246E-3,64.598869
6.753600E-3,965.714216E-3,64.512421
6.769680E-3,962.857246E-3,64.425972
6.785760E-3,961.428642E-3,64.382744
6.801840E-3,967.142880E-3,64.555649
6.817921E-3,974.285722E-3,64.771782
6.834000E-3,974.285722E-3,64.771782
6.850081E-3,965.714216E-3,64.512421
6.866160E-3,962.857246E-3,64.425972
6.882241E-3,968.571246E-3,64.598869
6.898320E-3,964.285851E-3,64.469200
6.914400E-3,967.142880E-3,64.555649
6.930480E-3,967.142880E-3,64.555649
6.946560E-3,964.285851E-3,64.469200
6.962640E-3,968.571246E-3,64.598869
6.978720E-3,971.428514E-3,64.685326
6.994800E-3,967.142880E-3,64.555649
7.010880E-3,961.428642E-3,64.382744
7.026961E-3,968.571246E-3,64.598869
7.043040E-3,969.999850E-3,64.642097
7.059121E-3,962.857246E-3,64.425972
7.075200E-3,969.999850E-3,64.642097
7.091281E-3,965.714216E-3,64.512421
7.107360E-3,965.714216E-3,64.512421
7.123441E-3,965.714216E-3,64.512421
7.139520E-3,965.714216E-3,64.512421
7.155600E-3,959.999979E-3,64.339516
7.171680E-3,958.571374E-3,64.296288
7.187760E-3,967.142880E-3,64.555649
7.203841E-3,981.428623E-3,64.987915
7.219920E-3,987.142861E-3,65.160820
7.236001E-3,975.714147E-3,64.815002
7.252080E-3,964.285851E-3,64.469200
7.268161E-3,958.571374E-3,64.296288
7.284240E-3,969.999850E-3,64.642097
7.300321E-3,969.999850E-3,64.642097
7.316400E-3,961.428642E-3,64.382744
7.332481E-3,967.142880E-3,64.555649
7.348560E-3,975.714147E-3,64.815002
7.364640E-3,981.428623E-3,64.987915
7.380720E-3,971.428514E-3,64.685326
7.396800E-3,952.857137E-3,64.123383
7.412881E-3,957.142711E-3,64.253059
7.428960E-3,962.857246E-3,64.425972
7.445041E-3,959.999979E-3,64.339516
7.461120E-3,965.714216E-3,64.512421
7.477201E-3,967.142880E-3,64.555649
7.493280E-3,975.714147E-3,64.815002
7.509361E-3,969.999850E-3,64.642097
7.525440E-3,969.999850E-3,64.642097
7.541521E-3,968.571246E-3,64.598869
7.557600E-3,959.999979E-3,64.339516
7.573680E-3,972.857118E-3,64.728554
7.589760E-3,969.999850E-3,64.642097
7.605840E-3,964.285851E-3,64.469200
7.621921E-3,965.714216E-3,64.512421
7.638000E-3,967.142880E-3,64.555649
7.654081E-3,965.714216E-3,64.512421
7.670160E-3,969.999850E-3,64.642097
7.686241E-3,968.571246E-3,64.598869
7.702320E-3,967.142880E-3,64.555649
7.718401E-3,978.571355E-3,64.901459
7.734480E-3,984.285891E-3,65.074371
7.750561E-3,978.571355E-3,64.901459
7.766640E-3,977.142751E-3,64.858231
7.782720E-3,975.714147E-3,64.815002
7.798800E-3,961.428642E-3,64.382744
7.814880E-3,948.571384E-3,63.993702
7.830961E-3,964.285851E-3,64.469200
7.847041E-3,971.428514E-3,64.685326
7.863120E-3,967.142880E-3,64.555649
7.879200E-3,957.142711E-3,64.253059
7.895281E-3,961.428642E-3,64.382744
7.911361E-3,961.428642E-3,64.382744
7.927440E-3,968.571246E-3,64.598869
7.943520E-3,972.857118E-3,64.728554
7.959601E-3,974.285722E-3,64.771782
7.975681E-3,968.571246E-3,64.598869
7.991760E-3,969.999850E-3,64.642097
8.007840E-3,971.428514E-3,64.685326
8.023920E-3,967.142880E-3,64.555649
8.040001E-3,974.285722E-3,64.771782
8.056081E-3,980.000019E-3,64.944687
8.072160E-3,975.714147E-3,64.815002
8.088240E-3,969.999850E-3,64.642097
8.104321E-3,974.285722E-3,64.771782
8.120401E-3,975.714147E-3,64.815002
8.136480E-3,969.999850E-3,64.642097
8.152560E-3,954.285741E-3,64.166611
8.168641E-3,959.999979E-3,64.339516
8.184721E-3,959.999979E-3,64.339516
8.200800E-3,971.428514E-3,64.685326
8.216880E-3,968.571246E-3,64.598869
8.232960E-3,962.857246E-3,64.425972
8.249041E-3,969.999850E-3,64.642097
8.265121E-3,974.285722E-3,64.771782
8.281200E-3,959.999979E-3,64.339516
8.297280E-3,968.571246E-3,64.598869
8.313361E-3,980.000019E-3,64.944687
8.329441E-3,977.142751E-3,64.858231
8.345520E-3,972.857118E-3,64.728554
8.361600E-3,962.857246E-3,64.425972
8.377681E-3,964.285851E-3,64.469200
8.393761E-3,962.857246E-3,64.425972
8.409840E-3,957.142711E-3,64.253059
8.425920E-3,969.999850E-3,64.642097
8.442000E-3,965.714216E-3,64.512421
8.458081E-3,965.714216E-3,64.512421
8.474161E-3,972.857118E-3,64.728554
8.490240E-3,961.428642E-3,64.382744
8.506320E-3,965.714216E-3,64.512421
8.522401E-3,969.999850E-3,64.642097
8.538481E-3,961.428642E-3,64.382744
8.554560E-3,965.714216E-3,64.512421
8.570640E-3,974.285722E-3,64.771782
8.586721E-3,977.142751E-3,64.858231
8.602801E-3,968.571246E-3,64.598869
8.618880E-3,961.428642E-3,64.382744
8.634960E-3,957.142711E-3,64.253059
8.651040E-3,958.571374E-3,64.296288
8.667121E-3,968.571246E-3,64.598869
8.683201E-3,964.285851E-3,64.469200
8.699280E-3,959.999979E-3,64.339516
8.715360E-3,972.857118E-3,64.728554
8.731441E-3,972.857118E-3,64.728554
8.747521E-3,969.999850E-3,64.642097
8.763600E-3,955.714345E-3,64.209839
8.779680E-3,958.571374E-3,64.296288
8.795761E-3,971.428514E-3,64.685326
8.811841E-3,971.428514E-3,64.685326
8.827920E-3,971.428514E-3,64.685326
8.844000E-3,967.142880E-3,64.555649
8.860081E-3,962.857246E-3,64.425972
8.876161E-3,958.571374E-3,64.296288
8.892241E-3,959.999979E-3,64.339516
8.908320E-3,965.714216E-3,64.512421
8.924400E-3,965.714216E-3,64.512421
8.940481E-3,964.285851E-3,64.469200
8.956561E-3,962.857246E-3,64.425972
8.972640E-3,965.714216E-3,64.512421
8.988720E-3,965.714216E-3,64.512421
9.004801E-3,964.285851E-3,64.469200
9.020881E-3,964.285851E-3,64.469200
9.036960E-3,958.571374E-3,64.296288
9.053040E-3,965.714216E-3,64.512421
9.069121E-3,965.714216E-3,64.512421
9.085201E-3,967.142880E-3,64.555649
9.101281E-3,955.714345E-3,64.209839
9.117360E-3,964.285851E-3,64.469200
9.133440E-3,968.571246E-3,64.598869
9.149521E-3,964.285851E-3,64.469200
9.165601E-3,962.857246E-3,64.425972
9.181680E-3,964.285851E-3,64.469200
9.197760E-3,964.285851E-3,64.469200
9.213841E-3,965.714216E-3,64.512421
9.229921E-3,981.428623E-3,64.987915
9.246000E-3,984.285891E-3,65.074371
9.262080E-3,969.999850E-3,64.642097
9.278161E-3,957.142711E-3,64.253059
9.294241E-3,954.285741E-3,64.166611
9.310321E-3,962.857246E-3,64.425972
9.326400E-3,952.857137E-3,64.123383
9.342480E-3,959.999979E-3,64.339516
9.358561E-3,959.999979E-3,64.339516
9.374641E-3,957.142711E-3,64.253059
9.390720E-3,957.142711E-3,64.253059
9.406800E-3,967.142880E-3,64.555649
9.422881E-3,957.142711E-3,64.253059
9.438961E-3,955.714345E-3,64.209839
9.455040E-3,971.428514E-3,64.685326
9.471120E-3,969.999850E-3,64.642097
9.487201E-3,968.571246E-3,64.598869
9.503281E-3,964.285851E-3,64.469200
9.519361E-3,958.571374E-3,64.296288
9.535440E-3,962.857246E-3,64.425972
9.551520E-3,962.857246E-3,64.425972
9.567601E-3,955.714345E-3,64.209839
9.583681E-3,957.142711E-3,64.253059
9.599760E-3,965.714216E-3,64.512421
9.615840E-3,961.428642E-3,64.382744
9.631921E-3,954.285741E-3,64.166611
9.648001E-3,949.999869E-3,64.036926
9.664080E-3,951.428473E-3,64.080154
9.680160E-3,959.999979E-3,64.339516
9.696241E-3,969.999850E-3,64.642097
9.712321E-3,964.285851E-3,64.469200
9.728401E-3,961.428642E-3,64.382744
9.744480E-3,964.285851E-3,64.469200
9.760560E-3,964.285851E-3,64.469200
9.776641E-3,971.428514E-3,64.685326
9.792721E-3,961.428642E-3,64.382744
9.808800E-3,955.714345E-3,64.209839
9.824880E-3,965.714216E-3,64.512421
9.840961E-3,965.714216E-3,64.512421
9.857041E-3,959.999979E-3,64.339516
9.873120E-3,958.571374E-3,64.296288
9.889200E-3,965.714216E-3,64.512421
9.905281E-3,958.571374E-3,64.296288
9.921361E-3,955.714345E-3,64.209839
9.937441E-3,955.714345E-3,64.209839
9.953520E-3,959.999979E-3,64.339516
9.969600E-3,965.714216E-3,64.512421
9.985681E-3,958.571374E-3,64.296288
10.001761E-3,949.999869E-3,64.036926
10.017840E-3,947.142720E-3,63.950474
10.033920E-3,962.857246E-3,64.425972
10.050001E-3,967.142880E-3,64.555649
10.066081E-3,959.999979E-3,64.339516
10.082160E-3,961.428642E-3,64.382744
10.098240E-3,959.999979E-3,64.339516
10.114321E-3,965.714216E-3,64.512421
10.130401E-3,957.142711E-3,64.253059
10.146481E-3,957.142711E-3,64.253059
10.162560E-3,955.714345E-3,64.209839
10.178640E-3,961.428642E-3,64.382744
10.194721E-3,957.142711E-3,64.253059
10.210801E-3,961.428642E-3,64.382744
10.226880E-3,958.571374E-3,64.296288
10.242960E-3,957.142711E-3,64.253059
10.259041E-3,957.142711E-3,64.253059
10.275121E-3,954.285741E-3,64.166611
10.291200E-3,955.714345E-3,64.209839
10.307280E-3,957.142711E-3,64.253059
10.323361E-3,959.999979E-3,64.339516
10.339441E-3,947.142720E-3,63.950474
10.355521E-3,955.714345E-3,64.209839
10.371600E-3,958.571374E-3,64.296288
10.387680E-3,968.571246E-3,64.598869
10.403761E-3,959.999979E-3,64.339516
10.419841E-3,961.428642E-3,64.382744
10.435920E-3,949.999869E-3,64.036926
10.452000E-3,954.285741E-3,64.166611
10.468081E-3,958.571374E-3,64.296288
10.484161E-3,962.857246E-3,64.425972
10.500241E-3,955.714345E-3,64.209839
10.516320E-3,955.714345E-3,64.209839
10.532401E-3,949.999869E-3,64.036926
10.548481E-3,947.142720E-3,63.950474
10.564561E-3,955.714345E-3,64.209839
10.580640E-3,945.714355E-3,63.907253
10.596721E-3,958.571374E-3,64.296288
10.612801E-3,958.571374E-3,64.296288
10.628881E-3,952.857137E-3,64.123383
10.644960E-3,951.428473E-3,64.080154
10.661040E-3,952.857137E-3,64.123383
