Start,242424,
End,B6B6B6,
,,
x,y,Luminance
0.000000E+0,11.830201E-3,2.007069
16.080001E-6,15.309672E-3,2.223230
32.160002E-6,20.876825E-3,2.569087
48.240003E-6,22.964507E-3,2.698783
64.320004E-6,21.572720E-3,2.612319
80.400001E-6,15.309672E-3,2.223230
96.480006E-6,16.701458E-3,2.309694
112.560010E-6,15.309672E-3,2.223230
128.640007E-6,11.830201E-3,2.007069
144.720005E-6,18.093247E-3,2.396158
160.800002E-6,18.789142E-3,2.439390
176.880014E-6,16.701458E-3,2.309694
192.960011E-6,16.701458E-3,2.309694
209.040008E-6,18.093247E-3,2.396158
225.120020E-6,19.485038E-3,2.482623
241.200018E-6,17.397355E-3,2.352926
257.280015E-6,18.093247E-3,2.396158
273.360027E-6,16.005563E-3,2.266462
289.440010E-6,16.701458E-3,2.309694
305.520021E-6,18.789142E-3,2.439390
321.600004E-6,17.397355E-3,2.352926
337.680016E-6,16.701458E-3,2.309694
353.760028E-6,15.309672E-3,2.223230
369.840011E-6,18.093247E-3,2.396158
385.920022E-6,16.005563E-3,2.266462
402.000034E-6,18.789142E-3,2.439390
418.080017E-6,18.789142E-3,2.439390
434.160029E-6,19.485038E-3,2.482623
450.240041E-6,16.701458E-3,2.309694
466.320023E-6,16.701458E-3,2.309694
482.400035E-6,13.917885E-3,2.136766
498.480047E-6,16.005563E-3,2.266462
514.560030E-6,18.093247E-3,2.396158
530.640013E-6,16.005563E-3,2.266462
546.720054E-6,14.613776E-3,2.179998
562.800036E-6,17.397355E-3,2.352926
578.880019E-6,16.005563E-3,2.266462
594.960060E-6,15.309672E-3,2.223230
611.040043E-6,12.526093E-3,2.050301
627.120025E-6,15.309672E-3,2.223230
643.200008E-6,22.268616E-3,2.655551
659.280049E-6,21.572720E-3,2.612319
675.360032E-6,18.789142E-3,2.439390
691.440015E-6,13.221988E-3,2.093534
707.520056E-6,13.221988E-3,2.093534
723.600038E-6,14.613776E-3,2.179998
739.680021E-6,16.005563E-3,2.266462
755.760062E-6,16.701458E-3,2.309694
771.840045E-6,18.093247E-3,2.396158
787.920028E-6,16.701458E-3,2.309694
804.000068E-6,19.485038E-3,2.482623
820.080051E-6,20.180933E-3,2.525855
836.160034E-6,16.701458E-3,2.309694
852.240075E-6,15.309672E-3,2.223230
868.320058E-6,13.917885E-3,2.136766
884.400040E-6,16.005563E-3,2.266462
900.480081E-6,20.876825E-3,2.569087
916.560064E-6,16.005563E-3,2.266462
932.640047E-6,16.005563E-3,2.266462
948.720030E-6,17.397355E-3,2.352926
964.800071E-6,13.221988E-3,2.093534
980.880111E-6,11.830201E-3,2.007069
996.960094E-6,18.093247E-3,2.396158
1.013040E-3,20.180933E-3,2.525855
1.029120E-3,20.876825E-3,2.569087
1.045200E-3,20.180933E-3,2.525855
1.061280E-3,20.180933E-3,2.525855
1.077360E-3,16.005563E-3,2.266462
1.093440E-3,13.221988E-3,2.093534
1.109520E-3,10.438412E-3,1.920605
1.125600E-3,13.221988E-3,2.093534
1.141680E-3,18.789142E-3,2.439390
1.157760E-3,18.789142E-3,2.439390
1.173840E-3,18.789142E-3,2.439390
1.189920E-3,21.572720E-3,2.612319
1.206000E-3,15.309672E-3,2.223230
1.222080E-3,9.742519E-3,1.877373
1.238160E-3,14.613776E-3,2.179998
1.254240E-3,18.093247E-3,2.396158
1.270320E-3,16.701458E-3,2.309694
1.286400E-3,18.093247E-3,2.396158
1.302480E-3,18.093247E-3,2.396158
1.318560E-3,16.701458E-3,2.309694
1.334640E-3,13.917885E-3,2.136766
1.350720E-3,20.180933E-3,2.525855
1.366800E-3,16.701458E-3,2.309694
1.382880E-3,13.917885E-3,2.136766
1.398960E-3,17.397355E-3,2.352926
1.415040E-3,20.876825E-3,2.569087
1.431120E-3,16.701458E-3,2.309694
1.447200E-3,12.526093E-3,2.050301
1.463280E-3,19.485038E-3,2.482623
1.479360E-3,17.397355E-3,2.352926
1.495440E-3,18.789142E-3,2.439390
1.511520E-3,11.830201E-3,2.007069
1.527600E-3,16.005563E-3,2.266462
1.543680E-3,17.397355E-3,2.352926
1.559760E-3,14.613776E-3,2.179998
1.575840E-3,14.613776E-3,2.179998
1.591920E-3,13.221988E-3,2.093534
1.608000E-3,18.093247E-3,2.396158
1.624080E-3,15.309672E-3,2.223230
1.640160E-3,14.613776E-3,2.179998
1.656240E-3,16.701458E-3,2.309694
1.672320E-3,14.613776E-3,2.179998
1.688400E-3,19.485038E-3,2.482623
1.704480E-3,18.093247E-3,2.396158
1.720560E-3,14.613776E-3,2.179998
1.736640E-3,18.789142E-3,2.439390
1.752720E-3,14.613776E-3,2.179998
1.768800E-3,14.613776E-3,2.179998
1.784880E-3,14.613776E-3,2.179998
1.800960E-3,17.397355E-3,2.352926
1.817040E-3,16.005563E-3,2.266462
1.833120E-3,14.613776E-3,2.179998
1.849200E-3,16.701458E-3,2.309694
1.865280E-3,14.613776E-3,2.179998
1.881360E-3,17.397355E-3,2.352926
1.897440E-3,19.485038E-3,2.482623
1.913520E-3,16.701458E-3,2.309694
1.929600E-3,18.789142E-3,2.439390
1.945680E-3,20.876825E-3,2.569087
1.961760E-3,13.221988E-3,2.093534
1.977840E-3,14.613776E-3,2.179998
1.993920E-3,17.397355E-3,2.352926
2.010000E-3,16.701458E-3,2.309694
2.026080E-3,17.397355E-3,2.352926
2.042160E-3,16.005563E-3,2.266462
2.058240E-3,15.309672E-3,2.223230
2.074320E-3,18.789142E-3,2.439390
2.090400E-3,11.830201E-3,2.007069
2.106480E-3,16.005563E-3,2.266462
2.122560E-3,17.397355E-3,2.352926
2.138640E-3,11.134306E-3,1.963837
2.154720E-3,13.917885E-3,2.136766
2.170800E-3,18.789142E-3,2.439390
2.186880E-3,22.268616E-3,2.655551
2.202960E-3,18.789142E-3,2.439390
2.219040E-3,11.830201E-3,2.007069
2.235120E-3,13.221988E-3,2.093534
2.251200E-3,13.221988E-3,2.093534
2.267280E-3,13.917885E-3,2.136766
2.283360E-3,11.134306E-3,1.963837
2.299440E-3,15.309672E-3,2.223230
2.315520E-3,17.397355E-3,2.352926
2.331600E-3,18.093247E-3,2.396158
2.347680E-3,18.789142E-3,2.439390
2.363760E-3,16.701458E-3,2.309694
2.379840E-3,13.917885E-3,2.136766
2.395920E-3,15.309672E-3,2.223230
2.412000E-3,18.789142E-3,2.439390
2.428080E-3,19.485038E-3,2.482623
2.444160E-3,20.180933E-3,2.525855
2.460240E-3,16.005563E-3,2.266462
2.476320E-3,13.917885E-3,2.136766
2.492400E-3,13.917885E-3,2.136766
2.508480E-3,11.830201E-3,2.007069
2.524560E-3,16.005563E-3,2.266462
2.540640E-3,16.701458E-3,2.309694
2.556720E-3,13.221988E-3,2.093534
2.572800E-3,18.093247E-3,2.396158
2.588880E-3,14.613776E-3,2.179998
2.604960E-3,16.701458E-3,2.309694
2.621040E-3,17.397355E-3,2.352926
2.637120E-3,16.701458E-3,2.309694
2.653200E-3,16.005563E-3,2.266462
2.669280E-3,16.005563E-3,2.266462
2.685360E-3,16.005563E-3,2.266462
2.701440E-3,17.397355E-3,2.352926
2.717520E-3,14.613776E-3,2.179998
2.733600E-3,11.134306E-3,1.963837
2.749680E-3,11.134306E-3,1.963837
2.765760E-3,14.613776E-3,2.179998
2.781840E-3,16.701458E-3,2.309694
2.797920E-3,14.613776E-3,2.179998
2.814000E-3,18.789142E-3,2.439390
2.830080E-3,16.701458E-3,2.309694
2.846160E-3,13.917885E-3,2.136766
2.862240E-3,16.005563E-3,2.266462
2.878320E-3,18.789142E-3,2.439390
2.894400E-3,13.917885E-3,2.136766
2.910480E-3,13.917885E-3,2.136766
2.926560E-3,18.789142E-3,2.439390
2.942640E-3,16.005563E-3,2.266462
2.958720E-3,14.613776E-3,2.179998
2.974800E-3,16.005563E-3,2.266462
2.990880E-3,12.526093E-3,2.050301
3.006960E-3,11.134306E-3,1.963837
3.023040E-3,16.005563E-3,2.266462
3.039120E-3,17.397355E-3,2.352926
3.055200E-3,17.397355E-3,2.352926
3.071280E-3,18.093247E-3,2.396158
3.087360E-3,15.309672E-3,2.223230
3.103440E-3,16.005563E-3,2.266462
3.119520E-3,17.397355E-3,2.352926
3.135600E-3,13.917885E-3,2.136766
3.151680E-3,14.613776E-3,2.179998
3.167760E-3,16.005563E-3,2.266462
3.183840E-3,16.701458E-3,2.309694
3.199920E-3,18.093247E-3,2.396158
3.216000E-3,17.397355E-3,2.352926
3.232080E-3,15.309672E-3,2.223230
3.248160E-3,14.613776E-3,2.179998
3.264240E-3,12.526093E-3,2.050301
3.280320E-3,9.742519E-3,1.877373
3.296400E-3,16.701458E-3,2.309694
3.312480E-3,14.613776E-3,2.179998
3.328560E-3,19.485038E-3,2.482623
3.344640E-3,20.180933E-3,2.525855
3.360720E-3,13.917885E-3,2.136766
3.376800E-3,11.830201E-3,2.007069
3.392880E-3,13.917885E-3,2.136766
3.408960E-3,18.093247E-3,2.396158
3.425040E-3,13.221988E-3,2.093534
3.441120E-3,13.917885E-3,2.136766
3.457200E-3,16.005563E-3,2.266462
3.473280E-3,14.613776E-3,2.179998
3.489360E-3,13.917885E-3,2.136766
3.505440E-3,13.221988E-3,2.093534
3.521520E-3,18.093247E-3,2.396158
3.537600E-3,16.701458E-3,2.309694
3.553680E-3,18.789142E-3,2.439390
3.569760E-3,18.093247E-3,2.396158
3.585840E-3,11.830201E-3,2.007069
3.601920E-3,12.526093E-3,2.050301
3.618000E-3,12.526093E-3,2.050301
3.634080E-3,16.005563E-3,2.266462
3.650160E-3,13.917885E-3,2.136766
3.666240E-3,13.917885E-3,2.136766
3.682320E-3,16.005563E-3,2.266462
3.698400E-3,14.613776E-3,2.179998
3.714480E-3,14.613776E-3,2.179998
3.730560E-3,14.613776E-3,2.179998
3.746640E-3,15.309672E-3,2.223230
3.762720E-3,12.526093E-3,2.050301
3.778800E-3,13.917885E-3,2.136766
3.794880E-3,17.397355E-3,2.352926
3.810960E-3,12.526093E-3,2.050301
3.827040E-3,16.005563E-3,2.266462
3.843120E-3,12.526093E-3,2.050301
3.859200E-3,15.309672E-3,2.223230
3.875280E-3,13.221988E-3,2.093534
3.891360E-3,13.221988E-3,2.093534
3.907440E-3,18.093247E-3,2.396158
3.923520E-3,18.093247E-3,2.396158
3.939600E-3,18.093247E-3,2.396158
3.955680E-3,14.613776E-3,2.179998
3.971760E-3,11.830201E-3,2.007069
3.987840E-3,12.526093E-3,2.050301
4.003920E-3,12.526093E-3,2.050301
4.020000E-3,13.917885E-3,2.136766
4.036080E-3,17.397355E-3,2.352926
4.052160E-3,18.789142E-3,2.439390
4.068240E-3,20.180933E-3,2.525855
4.084320E-3,11.134306E-3,1.963837
4.100400E-3,15.309672E-3,2.223230
4.116480E-3,16.701458E-3,2.309694
4.132560E-3,14.613776E-3,2.179998
4.148640E-3,16.005563E-3,2.266462
4.164720E-3,17.397355E-3,2.352926
4.180800E-3,18.093247E-3,2.396158
4.196880E-3,11.830201E-3,2.007069
4.212960E-3,11.830201E-3,2.007069
4.229040E-3,11.134306E-3,1.963837
4.245120E-3,13.221988E-3,2.093534
4.261200E-3,16.005563E-3,2.266462
4.277280E-3,13.917885E-3,2.136766
4.293360E-3,18.093247E-3,2.396158
4.309440E-3,18.093247E-3,2.396158
4.325520E-3,22.964507E-3,2.698783
4.341600E-3,15.309672E-3,2.223230
4.357680E-3,11.830201E-3,2.007069
4.373760E-3,14.613776E-3,2.179998
4.389840E-3,13.917885E-3,2.136766
4.405920E-3,16.701458E-3,2.309694
4.422000E-3,17.397355E-3,2.352926
4.438080E-3,13.917885E-3,2.136766
4.454160E-3,11.134306E-3,1.963837
4.470240E-3,13.221988E-3,2.093534
4.486320E-3,15.309672E-3,2.223230
4.502400E-3,15.309672E-3,2.223230
4.518480E-3,14.613776E-3,2.179998
4.534560E-3,13.221988E-3,2.093534
4.550640E-3,12.526093E-3,2.050301
4.566720E-3,14.613776E-3,2.179998
4.582800E-3,13.917885E-3,2.136766
4.598880E-3,13.221988E-3,2.093534
4.614960E-3,14.613776E-3,2.179998
4.631040E-3,15.309672E-3,2.223230
4.647120E-3,14.613776E-3,2.179998
4.663200E-3,15.309672E-3,2.223230
4.679280E-3,17.397355E-3,2.352926
4.695360E-3,19.485038E-3,2.482623
4.711440E-3,13.917885E-3,2.136766
4.727520E-3,13.221988E-3,2.093534
4.743600E-3,16.005563E-3,2.266462
4.759680E-3,17.397355E-3,2.352926
4.775760E-3,10.438412E-3,1.920605
4.791840E-3,11.830201E-3,2.007069
4.807920E-3,15.309672E-3,2.223230
4.824000E-3,13.917885E-3,2.136766
4.840080E-3,14.613776E-3,2.179998
4.856160E-3,17.397355E-3,2.352926
4.872240E-3,13.917885E-3,2.136766
4.888320E-3,10.438412E-3,1.920605
4.904400E-3,14.613776E-3,2.179998
4.920480E-3,11.134306E-3,1.963837
4.936560E-3,13.221988E-3,2.093534
4.952640E-3,16.005563E-3,2.266462
4.968720E-3,11.830201E-3,2.007069
4.984800E-3,10.438412E-3,1.920605
5.000880E-3,10.438412E-3,1.920605
5.016960E-3,16.701458E-3,2.309694
5.033040E-3,18.789142E-3,2.439390
5.049120E-3,13.221988E-3,2.093534
5.065200E-3,16.701458E-3,2.309694
5.081280E-3,16.005563E-3,2.266462
5.097360E-3,16.701458E-3,2.309694
5.113440E-3,13.221988E-3,2.093534
5.129520E-3,10.438412E-3,1.920605
5.145600E-3,14.613776E-3,2.179998
5.161680E-3,18.093247E-3,2.396158
5.177760E-3,18.789142E-3,2.439390
5.193840E-3,16.005563E-3,2.266462
5.209920E-3,11.830201E-3,2.007069
5.226000E-3,13.221988E-3,2.093534
5.242080E-3,11.134306E-3,1.963837
5.258160E-3,13.221988E-3,2.093534
5.274240E-3,12.526093E-3,2.050301
5.290320E-3,17.397355E-3,2.352926
5.306400E-3,16.701458E-3,2.309694
5.322480E-3,15.309672E-3,2.223230
5.338560E-3,17.397355E-3,2.352926
5.354641E-3,17.397355E-3,2.352926
5.370720E-3,9.742519E-3,1.877373
5.386801E-3,11.134306E-3,1.963837
5.402880E-3,14.613776E-3,2.179998
5.418960E-3,16.701458E-3,2.309694
5.435040E-3,17.397355E-3,2.352926
5.451120E-3,14.613776E-3,2.179998
