Start,DBDBDB,
1.222080E-3,973.355651E-3,89.897980
1.238160E-3,969.192207E-3,89.681808
1.254240E-3,972.522914E-3,89.854744
1.270320E-3,975.020766E-3,89.984436
1.286400E-3,965.029120E-3,89.465652
1.302480E-3,961.698592E-3,89.292725
1.318560E-3,968.359649E-3,89.638580
1.334640E-3,972.522914E-3,89.854744
1.350720E-3,972.522914E-3,89.854744
1.366800E-3,968.359649E-3,89.638580
1.382880E-3,962.531149E-3,89.335953
1.398960E-3,966.694415E-3,89.552116
1.415040E-3,964.196563E-3,89.422424
1.431120E-3,964.196563E-3,89.422424
1.447200E-3,963.363826E-3,89.379189
1.463280E-3,970.025063E-3,89.725052
1.479360E-3,976.686060E-3,90.070900
1.495440E-3,971.690357E-3,89.811516
1.511520E-3,965.861678E-3,89.508881
1.527600E-3,964.196563E-3,89.422424
1.543680E-3,962.531149E-3,89.335953
1.559760E-3,965.861678E-3,89.508881
1.575840E-3,971.690357E-3,89.811516
1.591920E-3,974.188209E-3,89.941208
1.608000E-3,971.690357E-3,89.811516
1.624080E-3,971.690357E-3,89.811516
1.640160E-3,972.522914E-3,89.854744
1.656240E-3,968.359649E-3,89.638580
1.672320E-3,968.359649E-3,89.638580
1.688400E-3,964.196563E-3,89.422424
1.704480E-3,960.865855E-3,89.249489
1.720560E-3,961.698592E-3,89.292725
1.736640E-3,965.861678E-3,89.508881
1.752720E-3,967.526972E-3,89.595345
1.768800E-3,968.359649E-3,89.638580
1.784880E-3,965.029120E-3,89.465652
1.800960E-3,961.698592E-3,89.292725
1.817040E-3,967.526972E-3,89.595345
1.833120E-3,971.690357E-3,89.811516
1.849200E-3,967.526972E-3,89.595345
1.865280E-3,970.025063E-3,89.725052
1.881360E-3,972.522914E-3,89.854744
1.897440E-3,970.025063E-3,89.725052
1.913520E-3,960.033298E-3,89.206261
1.929600E-3,961.698592E-3,89.292725
1.945680E-3,967.526972E-3,89.595345
1.961760E-3,968.359649E-3,89.638580
1.977840E-3,965.029120E-3,89.465652
1.993920E-3,966.694415E-3,89.552116
2.010000E-3,965.861678E-3,89.508881
2.026080E-3,968.359649E-3,89.638580
2.042160E-3,971.690357E-3,89.811516
2.058240E-3,970.025063E-3,89.725052
2.074320E-3,966.694415E-3,89.552116
2.090400E-3,967.526972E-3,89.595345
2.106480E-3,964.196563E-3,89.422424
2.122560E-3,961.698592E-3,89.292725
2.138640E-3,965.861678E-3,89.508881
2.154720E-3,965.861678E-3,89.508881
2.170800E-3,967.526972E-3,89.595345
2.186880E-3,963.363826E-3,89.379189
2.202960E-3,965.861678E-3,89.508881
2.219040E-3,962.531149E-3,89.335953
2.235120E-3,965.861678E-3,89.508881
2.251200E-3,964.196563E-3,89.422424
2.267280E-3,970.857501E-3,89.768272
2.283360E-3,965.029120E-3,89.465652
2.299440E-3,960.033298E-3,89.206261
2.315520E-3,967.526972E-3,89.595345
2.331600E-3,965.029120E-3,89.465652
2.347680E-3,960.033298E-3,89.206261
2.363760E-3,958.368003E-3,89.119797
2.379840E-3,965.029120E-3,89.465652
2.395920E-3,966.694415E-3,89.552116
2.412000E-3,965.861678E-3,89.508881
2.428080E-3,965.861678E-3,89.508881
2.444160E-3,962.531149E-3,89.335953
2.460240E-3,965.861678E-3,89.508881
2.476320E-3,963.363826E-3,89.379189
2.492400E-3,963.363826E-3,89.379189
2.508480E-3,960.865855E-3,89.249489
2.524560E-3,970.025063E-3,89.725052
2.540640E-3,969.192207E-3,89.681808
2.556720E-3,969.192207E-3,89.681808
2.572800E-3,969.192207E-3,89.681808
2.588880E-3,967.526972E-3,89.595345
2.604960E-3,965.029120E-3,89.465652
2.621040E-3,965.029120E-3,89.465652
2.637120E-3,963.363826E-3,89.379189
2.653200E-3,960.033298E-3,89.206261
2.669280E-3,960.865855E-3,89.249489
2.685360E-3,966.694415E-3,89.552116
2.701440E-3,963.363826E-3,89.379189
2.717520E-3,960.865855E-3,89.249489
2.733600E-3,965.029120E-3,89.465652
2.749680E-3,963.363826E-3,89.379189
2.765760E-3,960.033298E-3,89.206261
2.781840E-3,964.196563E-3,89.422424
2.797920E-3,968.359649E-3,89.638580
2.814000E-3,965.861678E-3,89.508881
2.830080E-3,964.196563E-3,89.422424
2.846160E-3,964.196563E-3,89.422424
2.862240E-3,959.200740E-3,89.163033
2.878320E-3,960.033298E-3,89.206261
2.894400E-3,960.033298E-3,89.206261
2.910480E-3,965.029120E-3,89.465652
2.926560E-3,966.694415E-3,89.552116
2.942640E-3,963.363826E-3,89.379189
2.958720E-3,967.526972E-3,89.595345
2.974800E-3,968.359649E-3,89.638580
2.990880E-3,966.694415E-3,89.552116
3.006960E-3,965.029120E-3,89.465652
3.023040E-3,960.865855E-3,89.249489
3.039120E-3,960.033298E-3,89.206261
3.055200E-3,964.196563E-3,89.422424
3.071280E-3,963.363826E-3,89.379189
3.087360E-3,961.698592E-3,89.292725
3.103440E-3,961.698592E-3,89.292725
3.119520E-3,962.531149E-3,89.335953
3.135600E-3,964.196563E-3,89.422424
3.151680E-3,967.526972E-3,89.595345
3.167760E-3,961.698592E-3,89.292725
3.183840E-3,964.196563E-3,89.422424
3.199920E-3,964.196563E-3,89.422424
3.216000E-3,960.865855E-3,89.249489
3.232080E-3,958.368003E-3,89.119797
3.248160E-3,960.865855E-3,89.249489
3.264240E-3,965.029120E-3,89.465652
3.280320E-3,958.368003E-3,89.119797
3.296400E-3,962.531149E-3,89.335953
3.312480E-3,963.363826E-3,89.379189
3.328560E-3,965.029120E-3,89.465652
3.344640E-3,960.033298E-3,89.206261
3.360720E-3,961.698592E-3,89.292725
3.376800E-3,960.865855E-3,89.249489
3.392880E-3,961.698592E-3,89.292725
3.408960E-3,955.870032E-3,88.990097
3.425040E-3,961.698592E-3,89.292725
3.441120E-3,963.363826E-3,89.379189
3.457200E-3,960.865855E-3,89.249489
3.473280E-3,962.531149E-3,89.335953
3.489360E-3,967.526972E-3,89.595345
3.505440E-3,966.694415E-3,89.552116
3.521520E-3,965.029120E-3,89.465652
3.537600E-3,961.698592E-3,89.292725
3.553680E-3,960.865855E-3,89.249489
3.569760E-3,960.033298E-3,89.206261
3.585840E-3,960.865855E-3,89.249489
3.601920E-3,963.363826E-3,89.379189
3.618000E-3,965.029120E-3,89.465652
3.634080E-3,964.196563E-3,89.422424
3.650160E-3,958.368003E-3,89.119797
3.666240E-3,964.196563E-3,89.422424
3.682320E-3,960.865855E-3,89.249489
3.698400E-3,958.368003E-3,89.119797
3.714480E-3,960.033298E-3,89.206261
3.730560E-3,959.200740E-3,89.163033
3.746640E-3,960.033298E-3,89.206261
3.762720E-3,960.865855E-3,89.249489
3.778800E-3,959.200740E-3,89.163033
3.794880E-3,961.698592E-3,89.292725
3.810960E-3,963.363826E-3,89.379189
3.827040E-3,960.865855E-3,89.249489
3.843120E-3,965.029120E-3,89.465652
3.859200E-3,958.368003E-3,89.119797
3.875280E-3,960.033298E-3,89.206261
3.891360E-3,964.196563E-3,89.422424
3.907440E-3,961.698592E-3,89.292725
3.923520E-3,960.033298E-3,89.206261
3.939600E-3,960.033298E-3,89.206261
3.955680E-3,960.865855E-3,89.249489
3.971760E-3,961.698592E-3,89.292725
3.987840E-3,960.033298E-3,89.206261
4.003920E-3,961.698592E-3,89.292725
4.020000E-3,965.029120E-3,89.465652
4.036080E-3,964.196563E-3,89.422424
4.052160E-3,965.029120E-3,89.465652
4.068240E-3,963.363826E-3,89.379189
4.084320E-3,956.702769E-3,89.033333
4.100400E-3,955.870032E-3,88.990097
4.116480E-3,961.698592E-3,89.292725
4.132560E-3,957.535326E-3,89.076561
4.148640E-3,959.200740E-3,89.163033
4.164720E-3,961.698592E-3,89.292725
4.180800E-3,961.698592E-3,89.292725
4.196880E-3,958.368003E-3,89.119797
4.212960E-3,961.698592E-3,89.292725
4.229040E-3,959.200740E-3,89.163033
4.245120E-3,961.698592E-3,89.292725
4.261200E-3,955.037475E-3,88.946869
4.277280E-3,953.372240E-3,88.860405
4.293360E-3,955.870032E-3,88.990097
4.309440E-3,959.200740E-3,89.163033
4.325520E-3,960.865855E-3,89.249489
4.341600E-3,956.702769E-3,89.033333
4.357680E-3,961.698592E-3,89.292725
4.373760E-3,961.698592E-3,89.292725
4.389840E-3,957.535326E-3,89.076561
4.405920E-3,960.865855E-3,89.249489
4.422000E-3,959.200740E-3,89.163033
4.438080E-3,961.698592E-3,89.292725
4.454160E-3,959.200740E-3,89.163033
4.470240E-3,954.204798E-3,88.903633
4.486320E-3,953.372240E-3,88.860405
4.502400E-3,958.368003E-3,89.119797
4.518480E-3,963.363826E-3,89.379189
4.534560E-3,962.531149E-3,89.335953
4.550640E-3,958.368003E-3,89.119797
4.566720E-3,963.363826E-3,89.379189
4.582800E-3,965.029120E-3,89.465652
4.598880E-3,964.196563E-3,89.422424
4.614960E-3,965.861678E-3,89.508881
4.631040E-3,968.359649E-3,89.638580
4.647120E-3,965.029120E-3,89.465652
4.663200E-3,959.200740E-3,89.163033
4.679280E-3,960.865855E-3,89.249489
4.695360E-3,959.200740E-3,89.163033
4.711440E-3,961.698592E-3,89.292725
4.727520E-3,964.196563E-3,89.422424
4.743600E-3,970.025063E-3,89.725052
4.759680E-3,975.020766E-3,89.984436
4.775760E-3,972.522914E-3,89.854744
4.791840E-3,970.025063E-3,89.725052
4.807920E-3,970.025063E-3,89.725052
4.824000E-3,971.690357E-3,89.811516
4.840080E-3,967.526972E-3,89.595345
4.856160E-3,965.029120E-3,89.465652
4.872240E-3,964.196563E-3,89.422424
4.888320E-3,965.861678E-3,89.508881
4.904400E-3,968.359649E-3,89.638580
4.920480E-3,970.857501E-3,89.768272
4.936560E-3,976.686060E-3,90.070900
4.952640E-3,976.686060E-3,90.070900
4.968720E-3,976.686060E-3,90.070900
4.984800E-3,975.853443E-3,90.027672
5.000880E-3,974.188209E-3,89.941208
5.016960E-3,972.522914E-3,89.854744
5.033040E-3,974.188209E-3,89.941208
5.049120E-3,974.188209E-3,89.941208
5.065200E-3,977.518737E-3,90.114136
5.081280E-3,975.020766E-3,89.984436
5.097360E-3,975.853443E-3,90.027672
5.113440E-3,983.347297E-3,90.416763
5.129520E-3,978.351295E-3,90.157364
5.145600E-3,978.351295E-3,90.157364
5.161680E-3,982.514679E-3,90.373535
5.177760E-3,981.681824E-3,90.330292
5.193840E-3,976.686060E-3,90.070900
5.209920E-3,980.849266E-3,90.287064
5.226000E-3,987.510383E-3,90.632919
5.242080E-3,976.686060E-3,90.070900
5.258160E-3,975.853443E-3,90.027672
5.274240E-3,979.184031E-3,90.200600
5.290320E-3,981.681824E-3,90.330292
5.306400E-3,985.845089E-3,90.546455
5.322480E-3,983.347297E-3,90.416763
5.338560E-3,980.849266E-3,90.287064
5.354641E-3,979.184031E-3,90.200600
5.370720E-3,985.012531E-3,90.503227
5.386801E-3,983.347297E-3,90.416763
5.402880E-3,976.686060E-3,90.070900
5.418960E-3,976.686060E-3,90.070900
5.435040E-3,981.681824E-3,90.330292
5.451120E-3,983.347297E-3,90.416763
5.467200E-3,984.179676E-3,90.459984
5.483280E-3,980.849266E-3,90.287064
5.499360E-3,981.681824E-3,90.330292
5.515440E-3,980.849266E-3,90.287064
5.531520E-3,981.681824E-3,90.330292
5.547600E-3,982.514679E-3,90.373535
5.563681E-3,985.845089E-3,90.546455
5.579760E-3,985.845089E-3,90.546455
5.595841E-3,985.012531E-3,90.503227
5.611920E-3,977.518737E-3,90.114136
5.628000E-3,981.681824E-3,90.330292
5.644080E-3,986.677825E-3,90.589691
5.660160E-3,987.510383E-3,90.632919
5.676240E-3,979.184031E-3,90.200600
5.692320E-3,979.184031E-3,90.200600
5.708400E-3,978.351295E-3,90.157364
5.724480E-3,977.518737E-3,90.114136
5.740560E-3,983.347297E-3,90.416763
5.756640E-3,982.514679E-3,90.373535
5.772721E-3,990.008354E-3,90.762619
5.788800E-3,985.845089E-3,90.546455
5.804881E-3,987.510383E-3,90.632919
5.820960E-3,989.175677E-3,90.719383
5.837040E-3,981.681824E-3,90.330292
5.853120E-3,980.016589E-3,90.243828
5.869200E-3,988.343120E-3,90.676155
5.885280E-3,985.845089E-3,90.546455
5.901360E-3,983.347297E-3,90.416763
5.917440E-3,988.343120E-3,90.676155
5.933520E-3,986.677825E-3,90.589691
5.949600E-3,986.677825E-3,90.589691
5.965680E-3,985.845089E-3,90.546455
5.981761E-3,983.347297E-3,90.416763
5.997840E-3,985.845089E-3,90.546455
6.013921E-3,985.845089E-3,90.546455
6.030000E-3,983.347297E-3,90.416763
6.046080E-3,986.677825E-3,90.589691
6.062160E-3,985.012531E-3,90.503227
6.078240E-3,984.179676E-3,90.459984
6.094320E-3,986.677825E-3,90.589691
6.110400E-3,987.510383E-3,90.632919
6.126480E-3,984.179676E-3,90.459984
6.142560E-3,986.677825E-3,90.589691
6.158640E-3,984.179676E-3,90.459984
6.174720E-3,990.840912E-3,90.805847
6.190801E-3,985.012531E-3,90.503227
6.206880E-3,978.351295E-3,90.157364
6.222961E-3,987.510383E-3,90.632919
6.239040E-3,986.677825E-3,90.589691
6.255121E-3,979.184031E-3,90.200600
6.271200E-3,984.179676E-3,90.459984
6.287280E-3,987.510383E-3,90.632919
6.303360E-3,982.514679E-3,90.373535
6.319440E-3,986.677825E-3,90.589691
6.335520E-3,984.179676E-3,90.459984
6.351600E-3,988.343120E-3,90.676155
6.367680E-3,985.845089E-3,90.546455
6.383760E-3,988.343120E-3,90.676155
6.399841E-3,986.677825E-3,90.589691
6.415920E-3,988.343120E-3,90.676155
6.432001E-3,985.845089E-3,90.546455
6.448080E-3,984.179676E-3,90.459984
6.464161E-3,985.845089E-3,90.546455
6.480240E-3,981.681824E-3,90.330292
6.496320E-3,982.514679E-3,90.373535
6.512400E-3,985.012531E-3,90.503227
6.528480E-3,983.347297E-3,90.416763
6.544560E-3,982.514679E-3,90.373535
6.560640E-3,982.514679E-3,90.373535
6.576720E-3,986.677825E-3,90.589691
6.592800E-3,987.510383E-3,90.632919
6.608881E-3,985.845089E-3,90.546455
6.624960E-3,983.347297E-3,90.416763
6.641041E-3,983.347297E-3,90.416763
6.657120E-3,983.347297E-3,90.416763
6.673201E-3,988.343120E-3,90.676155
6.689280E-3,983.347297E-3,90.416763
6.705360E-3,982.514679E-3,90.373535
6.721440E-3,983.347297E-3,90.416763
6.737520E-3,986.677825E-3,90.589691
6.753600E-3,985.845089E-3,90.546455
6.769680E-3,985.845089E-3,90.546455
6.785760E-3,988.343120E-3,90.676155
6.801840E-3,987.510383E-3,90.632919
6.817921E-3,987.510383E-3,90.632919
6.834000E-3,982.514679E-3,90.373535
6.850081E-3,978.351295E-3,90.157364
6.866160E-3,977.518737E-3,90.114136
6.882241E-3,982.514679E-3,90.373535
6.898320E-3,990.840912E-3,90.805847
6.914400E-3,989.175677E-3,90.719383
6.930480E-3,989.175677E-3,90.719383
6.946560E-3,982.514679E-3,90.373535
6.962640E-3,980.016589E-3,90.243828
6.978720E-3,981.681824E-3,90.330292
6.994800E-3,983.347297E-3,90.416763
7.010880E-3,987.510383E-3,90.632919
7.026961E-3,987.510383E-3,90.632919
7.043040E-3,988.343120E-3,90.676155
7.059121E-3,987.510383E-3,90.632919
7.075200E-3,983.347297E-3,90.416763
7.091281E-3,984.179676E-3,90.459984
7.107360E-3,982.514679E-3,90.373535
7.123441E-3,985.012531E-3,90.503227
7.139520E-3,987.510383E-3,90.632919
7.155600E-3,988.343120E-3,90.676155
7.171680E-3,984.179676E-3,90.459984
7.187760E-3,985.012531E-3,90.503227
7.203841E-3,985.012531E-3,90.503227
7.219920E-3,986.677825E-3,90.589691
7.236001E-3,985.012531E-3,90.503227
7.252080E-3,981.681824E-3,90.330292
7.268161E-3,987.510383E-3,90.632919
7.284240E-3,985.012531E-3,90.503227
7.300321E-3,981.681824E-3,90.330292
7.316400E-3,981.681824E-3,90.330292
7.332481E-3,982.514679E-3,90.373535
7.348560E-3,989.175677E-3,90.719383
7.364640E-3,981.681824E-3,90.330292
7.380720E-3,980.849266E-3,90.287064
7.396800E-3,985.845089E-3,90.546455
7.412881E-3,982.514679E-3,90.373535
7.428960E-3,981.681824E-3,90.330292
7.445041E-3,982.514679E-3,90.373535
7.461120E-3,984.179676E-3,90.459984
7.477201E-3,983.347297E-3,90.416763
7.493280E-3,985.012531E-3,90.503227
7.509361E-3,981.681824E-3,90.330292
7.525440E-3,980.016589E-3,90.243828
7.541521E-3,989.175677E-3,90.719383
7.557600E-3,988.343120E-3,90.676155
7.573680E-3,980.849266E-3,90.287064
7.589760E-3,980.849266E-3,90.287064
7.605840E-3,980.016589E-3,90.243828
7.621921E-3,981.681824E-3,90.330292
7.638000E-3,985.845089E-3,90.546455
7.654081E-3,984.179676E-3,90.459984
7.670160E-3,980.016589E-3,90.243828
7.686241E-3,982.514679E-3,90.373535
7.702320E-3,983.347297E-3,90.416763
7.718401E-3,983.347297E-3,90.416763
7.734480E-3,980.849266E-3,90.287064
7.750561E-3,983.347297E-3,90.416763
7.766640E-3,982.514679E-3,90.373535
7.782720E-3,981.681824E-3,90.330292
7.798800E-3,983.347297E-3,90.416763
7.814880E-3,984.179676E-3,90.459984
7.830961E-3,988.343120E-3,90.676155
7.847041E-3,982.514679E-3,90.373535
7.863120E-3,978.351295E-3,90.157364
7.879200E-3,977.518737E-3,90.114136
7.895281E-3,981.681824E-3,90.330292
7.911361E-3,985.012531E-3,90.503227
7.927440E-3,979.184031E-3,90.200600
7.943520E-3,981.681824E-3,90.330292
7.959601E-3,984.179676E-3,90.459984
7.975681E-3,985.012531E-3,90.503227
7.991760E-3,984.179676E-3,90.459984
8.007840E-3,980.016589E-3,90.243828
8.023920E-3,976.686060E-3,90.070900
8.040001E-3,979.184031E-3,90.200600
8.056081E-3,984.179676E-3,90.459984
8.072160E-3,980.849266E-3,90.287064
8.088240E-3,981.681824E-3,90.330292
8.104321E-3,981.681824E-3,90.330292
8.120401E-3,983.347297E-3,90.416763
8.136480E-3,981.681824E-3,90.330292
8.152560E-3,984.179676E-3,90.459984
8.168641E-3,980.849266E-3,90.287064
8.184721E-3,978.351295E-3,90.157364
8.200800E-3,980.016589E-3,90.243828
8.216880E-3,979.184031E-3,90.200600
8.232960E-3,977.518737E-3,90.114136
8.249041E-3,979.184031E-3,90.200600
8.265121E-3,981.681824E-3,90.330292
8.281200E-3,981.681824E-3,90.330292
8.297280E-3,975.853443E-3,90.027672
8.313361E-3,980.016589E-3,90.243828
8.329441E-3,981.681824E-3,90.330292
8.345520E-3,980.849266E-3,90.287064
8.361600E-3,981.681824E-3,90.330292
8.377681E-3,981.681824E-3,90.330292
8.393761E-3,980.849266E-3,90.287064
8.409840E-3,984.179676E-3,90.459984
8.425920E-3,979.184031E-3,90.200600
8.442000E-3,977.518737E-3,90.114136
8.458081E-3,979.184031E-3,90.200600
8.474161E-3,978.351295E-3,90.157364
8.490240E-3,981.681824E-3,90.330292
8.506320E-3,980.849266E-3,90.287064
8.522401E-3,981.681824E-3,90.330292
8.538481E-3,977.518737E-3,90.114136
8.554560E-3,980.849266E-3,90.287064
8.570640E-3,980.016589E-3,90.243828
8.586721E-3,973.355651E-3,89.897980
8.602801E-3,977.518737E-3,90.114136
8.618880E-3,983.347297E-3,90.416763
8.634960E-3,977.518737E-3,90.114136
8.651040E-3,978.351295E-3,90.157364
8.667121E-3,978.351295E-3,90.157364
8.683201E-3,983.347297E-3,90.416763
8.699280E-3,981.681824E-3,90.330292
8.715360E-3,987.510383E-3,90.632919
8.731441E-3,982.514679E-3,90.373535
8.747521E-3,974.188209E-3,89.941208
8.763600E-3,973.355651E-3,89.897980
8.779680E-3,977.518737E-3,90.114136
8.795761E-3,980.016589E-3,90.243828
8.811841E-3,981.681824E-3,90.330292
8.827920E-3,980.849266E-3,90.287064
8.844000E-3,981.681824E-3,90.330292
8.860081E-3,975.853443E-3,90.027672
8.876161E-3,975.020766E-3,89.984436
8.892241E-3,979.184031E-3,90.200600
8.908320E-3,983.347297E-3,90.416763
8.924400E-3,983.347297E-3,90.416763
8.940481E-3,980.849266E-3,90.287064
8.956561E-3,982.514679E-3,90.373535
8.972640E-3,979.184031E-3,90.200600
8.988720E-3,980.849266E-3,90.287064
9.004801E-3,979.184031E-3,90.200600
9.020881E-3,975.020766E-3,89.984436
9.036960E-3,979.184031E-3,90.200600
9.053040E-3,980.849266E-3,90.287064
9.069121E-3,980.016589E-3,90.243828
9.085201E-3,976.686060E-3,90.070900
9.101281E-3,976.686060E-3,90.070900
9.117360E-3,975.853443E-3,90.027672
9.133440E-3,982.514679E-3,90.373535
9.149521E-3,984.179676E-3,90.459984
9.165601E-3,976.686060E-3,90.070900
9.181680E-3,973.355651E-3,89.897980
9.197760E-3,972.522914E-3,89.854744
9.213841E-3,977.518737E-3,90.114136
9.229921E-3,978.351295E-3,90.157364
9.246000E-3,980.016589E-3,90.243828
9.262080E-3,975.020766E-3,89.984436
9.278161E-3,981.681824E-3,90.330292
9.294241E-3,985.012531E-3,90.503227
9.310321E-3,985.012531E-3,90.503227
9.326400E-3,977.518737E-3,90.114136
9.342480E-3,974.188209E-3,89.941208
9.358561E-3,972.522914E-3,89.854744
9.374641E-3,973.355651E-3,89.897980
9.390720E-3,975.020766E-3,89.984436
9.406800E-3,971.690357E-3,89.811516
9.422881E-3,975.020766E-3,89.984436
9.438961E-3,983.347297E-3,90.416763
9.455040E-3,981.681824E-3,90.330292
9.471120E-3,976.686060E-3,90.070900
9.487201E-3,975.853443E-3,90.027672
9.503281E-3,975.020766E-3,89.984436
9.519361E-3,967.526972E-3,89.595345
9.535440E-3,969.192207E-3,89.681808
9.551520E-3,973.355651E-3,89.897980
9.567601E-3,976.686060E-3,90.070900
9.583681E-3,977.518737E-3,90.114136
9.599760E-3,975.853443E-3,90.027672
9.615840E-3,971.690357E-3,89.811516
9.631921E-3,974.188209E-3,89.941208
9.648001E-3,972.522914E-3,89.854744
9.664080E-3,972.522914E-3,89.854744
9.680160E-3,975.853443E-3,90.027672
9.696241E-3,975.020766E-3,89.984436
9.712321E-3,977.518737E-3,90.114136
9.728401E-3,977.518737E-3,90.114136
9.744480E-3,976.686060E-3,90.070900
9.760560E-3,973.355651E-3,89.897980
9.776641E-3,975.020766E-3,89.984436
9.792721E-3,974.188209E-3,89.941208
9.808800E-3,972.522914E-3,89.854744
9.824880E-3,969.192207E-3,89.681808
9.840961E-3,972.522914E-3,89.854744
9.857041E-3,973.355651E-3,89.897980
9.873120E-3,970.857501E-3,89.768272
9.889200E-3,973.355651E-3,89.897980
9.905281E-3,973.355651E-3,89.897980
9.921361E-3,978.351295E-3,90.157364
9.937441E-3,972.522914E-3,89.854744
9.953520E-3,975.020766E-3,89.984436
9.969600E-3,974.188209E-3,89.941208
9.985681E-3,974.188209E-3,89.941208
10.001761E-3,972.522914E-3,89.854744
10.017840E-3,974.188209E-3,89.941208
10.033920E-3,975.853443E-3,90.027672
10.050001E-3,974.188209E-3,89.941208
10.066081E-3,971.690357E-3,89.811516
10.082160E-3,969.192207E-3,89.681808
10.098240E-3,971.690357E-3,89.811516
10.114321E-3,973.355651E-3,89.897980
10.130401E-3,974.188209E-3,89.941208
10.146481E-3,973.355651E-3,89.897980
10.162560E-3,971.690357E-3,89.811516
10.178640E-3,977.518737E-3,90.114136
10.194721E-3,975.853443E-3,90.027672
10.210801E-3,975.853443E-3,90.027672
10.226880E-3,975.020766E-3,89.984436
10.242960E-3,975.020766E-3,89.984436
10.259041E-3,974.188209E-3,89.941208
10.275121E-3,975.020766E-3,89.984436
10.291200E-3,969.192207E-3,89.681808
10.307280E-3,973.355651E-3,89.897980
10.323361E-3,979.184031E-3,90.200600
10.339441E-3,975.853443E-3,90.027672
10.355521E-3,976.686060E-3,90.070900
10.371600E-3,973.355651E-3,89.897980
10.387680E-3,974.188209E-3,89.941208
10.403761E-3,975.020766E-3,89.984436
10.419841E-3,968.359649E-3,89.638580
10.435920E-3,967.526972E-3,89.595345
10.452000E-3,971.690357E-3,89.811516
10.468081E-3,971.690357E-3,89.811516
10.484161E-3,976.686060E-3,90.070900
10.500241E-3,973.355651E-3,89.897980
10.516320E-3,970.857501E-3,89.768272
10.532401E-3,974.188209E-3,89.941208
10.548481E-3,975.020766E-3,89.984436
10.564561E-3,970.857501E-3,89.768272
10.580640E-3,968.359649E-3,89.638580
10.596721E-3,973.355651E-3,89.897980
10.612801E-3,971.690357E-3,89.811516
10.628881E-3,970.025063E-3,89.725052
10.644960E-3,973.355651E-3,89.897980
10.661040E-3,970.025063E-3,89.725052
