Start,DBDBDB,
End,6D6D6D,
,,
x,y,Luminance
6.255121E-3,968.440652E-3,89.163033
6.271200E-3,968.440652E-3,89.163033
6.287280E-3,966.584146E-3,89.033333
6.303360E-3,964.108944E-3,88.860405
6.319440E-3,961.014807E-3,88.644241
6.335520E-3,965.346575E-3,88.946869
6.351600E-3,963.490069E-3,88.817169
6.367680E-3,967.202902E-3,89.076561
6.383760E-3,964.108944E-3,88.860405
6.399841E-3,965.965331E-3,88.990097
6.415920E-3,964.727700E-3,88.903633
6.432001E-3,964.727700E-3,88.903633
6.448080E-3,968.440652E-3,89.163033
6.464161E-3,968.440652E-3,89.163033
6.480240E-3,969.059408E-3,89.206261
6.496320E-3,967.202902E-3,89.076561
6.512400E-3,971.534669E-3,89.379189
6.528480E-3,965.346575E-3,88.946869
6.544560E-3,964.727700E-3,88.903633
6.560640E-3,966.584146E-3,89.033333
6.576720E-3,967.202902E-3,89.076561
6.592800E-3,965.346575E-3,88.946869
6.608881E-3,965.346575E-3,88.946869
6.624960E-3,963.490069E-3,88.817169
6.641041E-3,967.202902E-3,89.076561
6.657120E-3,969.059408E-3,89.206261
6.673201E-3,966.584146E-3,89.033333
6.689280E-3,965.965331E-3,88.990097
6.705360E-3,964.108944E-3,88.860405
6.721440E-3,967.821777E-3,89.119797
6.737520E-3,969.059408E-3,89.206261
6.753600E-3,967.821777E-3,89.119797
6.769680E-3,970.297039E-3,89.292725
6.785760E-3,969.678164E-3,89.249489
6.801840E-3,966.584146E-3,89.033333
6.817921E-3,965.965331E-3,88.990097
6.834000E-3,965.346575E-3,88.946869
6.850081E-3,962.871194E-3,88.773933
6.866160E-3,964.108944E-3,88.860405
6.882241E-3,964.108944E-3,88.860405
6.898320E-3,968.440652E-3,89.163033
6.914400E-3,966.584146E-3,89.033333
6.930480E-3,963.490069E-3,88.817169
6.946560E-3,967.202902E-3,89.076561
6.962640E-3,966.584146E-3,89.033333
6.978720E-3,964.108944E-3,88.860405
6.994800E-3,966.584146E-3,89.033333
7.010880E-3,968.440652E-3,89.163033
7.026961E-3,967.202902E-3,89.076561
7.043040E-3,964.108944E-3,88.860405
7.059121E-3,962.871194E-3,88.773933
7.075200E-3,965.346575E-3,88.946869
7.091281E-3,963.490069E-3,88.817169
7.107360E-3,966.584146E-3,89.033333
7.123441E-3,969.059408E-3,89.206261
7.139520E-3,965.965331E-3,88.990097
7.155600E-3,965.346575E-3,88.946869
7.171680E-3,968.440652E-3,89.163033
7.187760E-3,969.059408E-3,89.206261
7.203841E-3,966.584146E-3,89.033333
7.219920E-3,962.871194E-3,88.773933
7.236001E-3,961.014807E-3,88.644241
