Start,6D6D6D,
End,DBDBDB,
,,
x,y,Luminance
3.183840E-3,14.206261E-3,22.412941
3.199920E-3,14.823942E-3,22.456175
3.216000E-3,12.353272E-3,22.283243
3.232080E-3,12.353272E-3,22.283243
3.248160E-3,9.882656E-3,22.110315
3.264240E-3,12.970953E-3,22.326477
3.280320E-3,14.206261E-3,22.412941
3.296400E-3,16.059278E-3,22.542641
3.312480E-3,13.588607E-3,22.369709
3.328560E-3,13.588607E-3,22.369709
3.344640E-3,14.823942E-3,22.456175
3.360720E-3,14.823942E-3,22.456175
3.376800E-3,12.970953E-3,22.326477
3.392880E-3,16.676933E-3,22.585873
3.408960E-3,14.823942E-3,22.456175
3.425040E-3,17.294640E-3,22.629108
3.441120E-3,11.735618E-3,22.240011
3.457200E-3,14.823942E-3,22.456175
3.473280E-3,16.676933E-3,22.585873
3.489360E-3,12.970953E-3,22.326477
3.505440E-3,10.500282E-3,22.153545
3.521520E-3,12.353272E-3,22.283243
3.537600E-3,17.294640E-3,22.629108
3.553680E-3,14.206261E-3,22.412941
3.569760E-3,12.970953E-3,22.326477
3.585840E-3,12.970953E-3,22.326477
3.601920E-3,16.059278E-3,22.542641
3.618000E-3,17.912295E-3,22.672340
3.634080E-3,12.353272E-3,22.283243
3.650160E-3,12.970953E-3,22.326477
3.666240E-3,17.912295E-3,22.672340
3.682320E-3,17.294640E-3,22.629108
3.698400E-3,14.823942E-3,22.456175
3.714480E-3,12.353272E-3,22.283243
3.730560E-3,11.117964E-3,22.196779
3.746640E-3,15.441597E-3,22.499407
3.762720E-3,14.206261E-3,22.412941
3.778800E-3,14.206261E-3,22.412941
3.794880E-3,16.059278E-3,22.542641
3.810960E-3,11.735618E-3,22.240011
3.827040E-3,14.823942E-3,22.456175
3.843120E-3,20.382937E-3,22.845270
3.859200E-3,15.441597E-3,22.499407
3.875280E-3,13.588607E-3,22.369709
3.891360E-3,16.676933E-3,22.585873
3.907440E-3,15.441597E-3,22.499407
3.923520E-3,16.676933E-3,22.585873
3.939600E-3,17.294640E-3,22.629108
3.955680E-3,17.294640E-3,22.629108
3.971760E-3,16.059278E-3,22.542641
3.987840E-3,12.970953E-3,22.326477
4.003920E-3,14.206261E-3,22.412941
4.020000E-3,16.676933E-3,22.585873
4.036080E-3,15.441597E-3,22.499407
4.052160E-3,15.441597E-3,22.499407
4.068240E-3,15.441597E-3,22.499407
4.084320E-3,16.059278E-3,22.542641
4.100400E-3,12.970953E-3,22.326477
4.116480E-3,12.970953E-3,22.326477
4.132560E-3,14.823942E-3,22.456175
4.148640E-3,14.206261E-3,22.412941
4.164720E-3,16.676933E-3,22.585873
4.180800E-3,15.441597E-3,22.499407
4.196880E-3,18.529948E-3,22.715572
4.212960E-3,16.676933E-3,22.585873
4.229040E-3,13.588607E-3,22.369709
4.245120E-3,16.676933E-3,22.585873
4.261200E-3,17.294640E-3,22.629108
4.277280E-3,20.382937E-3,22.845270
4.293360E-3,15.441597E-3,22.499407
4.309440E-3,14.206261E-3,22.412941
4.325520E-3,14.823942E-3,22.456175
4.341600E-3,16.059278E-3,22.542641
4.357680E-3,14.823942E-3,22.456175
4.373760E-3,15.441597E-3,22.499407
4.389840E-3,12.970953E-3,22.326477
4.405920E-3,16.059278E-3,22.542641
4.422000E-3,20.382937E-3,22.845270
4.438080E-3,15.441597E-3,22.499407
4.454160E-3,13.588607E-3,22.369709
4.470240E-3,15.441597E-3,22.499407
4.486320E-3,12.353272E-3,22.283243
4.502400E-3,14.206261E-3,22.412941
4.518480E-3,14.823942E-3,22.456175
4.534560E-3,16.059278E-3,22.542641
4.550640E-3,18.529948E-3,22.715572
4.566720E-3,19.765284E-3,22.802038
4.582800E-3,12.970953E-3,22.326477
4.598880E-3,12.353272E-3,22.283243
4.614960E-3,14.206261E-3,22.412941
4.631040E-3,16.676933E-3,22.585873
4.647120E-3,15.441597E-3,22.499407
4.663200E-3,19.147629E-3,22.758806
4.679280E-3,14.823942E-3,22.456175
4.695360E-3,12.353272E-3,22.283243
4.711440E-3,16.059278E-3,22.542641
4.727520E-3,16.059278E-3,22.542641
4.743600E-3,14.206261E-3,22.412941
4.759680E-3,16.676933E-3,22.585873
4.775760E-3,15.441597E-3,22.499407
4.791840E-3,16.676933E-3,22.585873
4.807920E-3,19.765284E-3,22.802038
4.824000E-3,19.147629E-3,22.758806
4.840080E-3,13.588607E-3,22.369709
4.856160E-3,13.588607E-3,22.369709
4.872240E-3,21.000620E-3,22.888504
4.888320E-3,16.059278E-3,22.542641
4.904400E-3,12.970953E-3,22.326477
4.920480E-3,13.588607E-3,22.369709
4.936560E-3,17.294640E-3,22.629108
4.952640E-3,16.676933E-3,22.585873
4.968720E-3,12.970953E-3,22.326477
4.984800E-3,16.059278E-3,22.542641
5.000880E-3,19.765284E-3,22.802038
5.016960E-3,21.618273E-3,22.931736
5.033040E-3,16.059278E-3,22.542641
5.049120E-3,16.059278E-3,22.542641
5.065200E-3,12.970953E-3,22.326477
5.081280E-3,14.206261E-3,22.412941
5.097360E-3,16.059278E-3,22.542641
5.113440E-3,14.823942E-3,22.456175
5.129520E-3,14.206261E-3,22.412941
5.145600E-3,17.294640E-3,22.629108
5.161680E-3,17.912295E-3,22.672340
5.177760E-3,13.588607E-3,22.369709
5.193840E-3,16.676933E-3,22.585873
5.209920E-3,17.912295E-3,22.672340
5.226000E-3,19.765284E-3,22.802038
5.242080E-3,17.294640E-3,22.629108
5.258160E-3,11.735618E-3,22.240011
5.274240E-3,14.823942E-3,22.456175
5.290320E-3,16.059278E-3,22.542641
5.306400E-3,14.823942E-3,22.456175
5.322480E-3,14.823942E-3,22.456175
5.338560E-3,18.529948E-3,22.715572
5.354641E-3,18.529948E-3,22.715572
5.370720E-3,16.059278E-3,22.542641
5.386801E-3,16.059278E-3,22.542641
5.402880E-3,17.912295E-3,22.672340
5.418960E-3,19.147629E-3,22.758806
5.435040E-3,16.676933E-3,22.585873
5.451120E-3,13.588607E-3,22.369709
5.467200E-3,16.676933E-3,22.585873
5.483280E-3,15.441597E-3,22.499407
5.499360E-3,17.294640E-3,22.629108
5.515440E-3,16.059278E-3,22.542641
5.531520E-3,14.206261E-3,22.412941
5.547600E-3,20.382937E-3,22.845270
5.563681E-3,20.382937E-3,22.845270
5.579760E-3,12.970953E-3,22.326477
5.595841E-3,16.059278E-3,22.542641
5.611920E-3,15.441597E-3,22.499407
5.628000E-3,17.294640E-3,22.629108
5.644080E-3,19.765284E-3,22.802038
5.660160E-3,19.765284E-3,22.802038
5.676240E-3,17.912295E-3,22.672340
5.692320E-3,14.206261E-3,22.412941
5.708400E-3,16.676933E-3,22.585873
5.724480E-3,16.676933E-3,22.585873
5.740560E-3,16.676933E-3,22.585873
5.756640E-3,17.912295E-3,22.672340
5.772721E-3,17.294640E-3,22.629108
5.788800E-3,19.765284E-3,22.802038
5.804881E-3,15.441597E-3,22.499407
5.820960E-3,16.059278E-3,22.542641
5.837040E-3,15.441597E-3,22.499407
5.853120E-3,16.676933E-3,22.585873
5.869200E-3,17.294640E-3,22.629108
5.885280E-3,16.059278E-3,22.542641
5.901360E-3,16.676933E-3,22.585873
5.917440E-3,16.059278E-3,22.542641
5.933520E-3,18.529948E-3,22.715572
5.949600E-3,13.588607E-3,22.369709
5.965680E-3,14.823942E-3,22.456175
5.981761E-3,19.147629E-3,22.758806
5.997840E-3,18.529948E-3,22.715572
6.013921E-3,16.059278E-3,22.542641
6.030000E-3,14.206261E-3,22.412941
6.046080E-3,17.294640E-3,22.629108
6.062160E-3,14.823942E-3,22.456175
6.078240E-3,15.441597E-3,22.499407
6.094320E-3,17.912295E-3,22.672340
6.110400E-3,15.441597E-3,22.499407
6.126480E-3,17.294640E-3,22.629108
6.142560E-3,16.676933E-3,22.585873
6.158640E-3,19.147629E-3,22.758806
6.174720E-3,19.147629E-3,22.758806
6.190801E-3,19.147629E-3,22.758806
6.206880E-3,16.676933E-3,22.585873
6.222961E-3,16.059278E-3,22.542641
6.239040E-3,17.294640E-3,22.629108
6.255121E-3,14.823942E-3,22.456175
6.271200E-3,14.206261E-3,22.412941
6.287280E-3,17.294640E-3,22.629108
6.303360E-3,17.294640E-3,22.629108
6.319440E-3,17.294640E-3,22.629108
6.335520E-3,15.441597E-3,22.499407
6.351600E-3,19.147629E-3,22.758806
6.367680E-3,19.765284E-3,22.802038
6.383760E-3,15.441597E-3,22.499407
6.399841E-3,15.441597E-3,22.499407
6.415920E-3,9.882656E-3,22.110315
6.432001E-3,16.676933E-3,22.585873
6.448080E-3,16.059278E-3,22.542641
6.464161E-3,13.588607E-3,22.369709
6.480240E-3,15.441597E-3,22.499407
6.496320E-3,17.294640E-3,22.629108
6.512400E-3,15.441597E-3,22.499407
6.528480E-3,19.765284E-3,22.802038
6.544560E-3,18.529948E-3,22.715572
6.560640E-3,16.059278E-3,22.542641
6.576720E-3,15.441597E-3,22.499407
6.592800E-3,12.970953E-3,22.326477
6.608881E-3,16.676933E-3,22.585873
6.624960E-3,15.441597E-3,22.499407
6.641041E-3,14.206261E-3,22.412941
6.657120E-3,13.588607E-3,22.369709
6.673201E-3,16.059278E-3,22.542641
6.689280E-3,14.823942E-3,22.456175
6.705360E-3,19.147629E-3,22.758806
6.721440E-3,16.676933E-3,22.585873
6.737520E-3,17.294640E-3,22.629108
6.753600E-3,18.529948E-3,22.715572
6.769680E-3,15.441597E-3,22.499407
6.785760E-3,16.676933E-3,22.585873
6.801840E-3,11.735618E-3,22.240011
6.817921E-3,15.441597E-3,22.499407
6.834000E-3,14.823942E-3,22.456175
6.850081E-3,16.059278E-3,22.542641
6.866160E-3,16.059278E-3,22.542641
6.882241E-3,13.588607E-3,22.369709
6.898320E-3,16.059278E-3,22.542641
6.914400E-3,15.441597E-3,22.499407
6.930480E-3,14.206261E-3,22.412941
6.946560E-3,16.676933E-3,22.585873
6.962640E-3,17.912295E-3,22.672340
6.978720E-3,17.294640E-3,22.629108
6.994800E-3,14.206261E-3,22.412941
7.010880E-3,17.294640E-3,22.629108
7.026961E-3,19.765284E-3,22.802038
7.043040E-3,16.059278E-3,22.542641
7.059121E-3,16.059278E-3,22.542641
7.075200E-3,13.588607E-3,22.369709
7.091281E-3,9.264974E-3,22.067081
7.107360E-3,13.588607E-3,22.369709
7.123441E-3,16.059278E-3,22.542641
7.139520E-3,14.823942E-3,22.456175
7.155600E-3,15.441597E-3,22.499407
7.171680E-3,14.823942E-3,22.456175
7.187760E-3,16.676933E-3,22.585873
7.203841E-3,14.206261E-3,22.412941
7.219920E-3,16.059278E-3,22.542641
7.236001E-3,16.676933E-3,22.585873
7.252080E-3,15.441597E-3,22.499407
7.268161E-3,13.588607E-3,22.369709
7.284240E-3,15.441597E-3,22.499407
7.300321E-3,16.676933E-3,22.585873
7.316400E-3,15.441597E-3,22.499407
7.332481E-3,14.823942E-3,22.456175
7.348560E-3,19.147629E-3,22.758806
7.364640E-3,17.912295E-3,22.672340
7.380720E-3,20.382937E-3,22.845270
7.396800E-3,16.676933E-3,22.585873
7.412881E-3,15.441597E-3,22.499407
7.428960E-3,16.059278E-3,22.542641
7.445041E-3,16.676933E-3,22.585873
7.461120E-3,12.970953E-3,22.326477
7.477201E-3,12.353272E-3,22.283243
7.493280E-3,16.676933E-3,22.585873
7.509361E-3,16.676933E-3,22.585873
7.525440E-3,15.441597E-3,22.499407
7.541521E-3,15.441597E-3,22.499407
7.557600E-3,19.765284E-3,22.802038
7.573680E-3,16.059278E-3,22.542641
7.589760E-3,11.735618E-3,22.240011
7.605840E-3,12.970953E-3,22.326477
7.621921E-3,17.294640E-3,22.629108
7.638000E-3,16.676933E-3,22.585873
7.654081E-3,16.676933E-3,22.585873
7.670160E-3,17.294640E-3,22.629108
7.686241E-3,14.206261E-3,22.412941
7.702320E-3,16.676933E-3,22.585873
7.718401E-3,17.912295E-3,22.672340
7.734480E-3,11.735618E-3,22.240011
7.750561E-3,13.588607E-3,22.369709
7.766640E-3,14.823942E-3,22.456175
7.782720E-3,16.059278E-3,22.542641
7.798800E-3,17.912295E-3,22.672340
7.814880E-3,9.882656E-3,22.110315
7.830961E-3,14.206261E-3,22.412941
7.847041E-3,12.353272E-3,22.283243
7.863120E-3,16.676933E-3,22.585873
7.879200E-3,20.382937E-3,22.845270
7.895281E-3,15.441597E-3,22.499407
7.911361E-3,17.294640E-3,22.629108
7.927440E-3,17.912295E-3,22.672340
7.943520E-3,16.676933E-3,22.585873
7.959601E-3,16.059278E-3,22.542641
7.975681E-3,15.441597E-3,22.499407
7.991760E-3,13.588607E-3,22.369709
8.007840E-3,13.588607E-3,22.369709
8.023920E-3,16.059278E-3,22.542641
8.040001E-3,14.206261E-3,22.412941
8.056081E-3,12.353272E-3,22.283243
8.072160E-3,12.970953E-3,22.326477
8.088240E-3,16.059278E-3,22.542641
8.104321E-3,14.206261E-3,22.412941
8.120401E-3,14.823942E-3,22.456175
8.136480E-3,15.441597E-3,22.499407
8.152560E-3,12.353272E-3,22.283243
8.168641E-3,13.588607E-3,22.369709
8.184721E-3,14.206261E-3,22.412941
8.200800E-3,14.823942E-3,22.456175
8.216880E-3,14.823942E-3,22.456175
8.232960E-3,16.059278E-3,22.542641
8.249041E-3,13.588607E-3,22.369709
8.265121E-3,16.059278E-3,22.542641
8.281200E-3,14.206261E-3,22.412941
8.297280E-3,12.970953E-3,22.326477
8.313361E-3,17.294640E-3,22.629108
8.329441E-3,17.294640E-3,22.629108
8.345520E-3,14.823942E-3,22.456175
8.361600E-3,14.206261E-3,22.412941
8.377681E-3,10.500282E-3,22.153545
8.393761E-3,11.117964E-3,22.196779
8.409840E-3,17.294640E-3,22.629108
8.425920E-3,16.059278E-3,22.542641
8.442000E-3,8.647320E-3,22.023849
8.458081E-3,13.588607E-3,22.369709
8.474161E-3,12.353272E-3,22.283243
8.490240E-3,16.676933E-3,22.585873
8.506320E-3,14.823942E-3,22.456175
8.522401E-3,14.206261E-3,22.412941
8.538481E-3,13.588607E-3,22.369709
8.554560E-3,16.059278E-3,22.542641
8.570640E-3,16.676933E-3,22.585873
8.586721E-3,14.206261E-3,22.412941
8.602801E-3,13.588607E-3,22.369709
8.618880E-3,16.059278E-3,22.542641
8.634960E-3,14.206261E-3,22.412941
8.651040E-3,15.441597E-3,22.499407
8.667121E-3,17.294640E-3,22.629108
8.683201E-3,16.059278E-3,22.542641
8.699280E-3,15.441597E-3,22.499407
8.715360E-3,12.970953E-3,22.326477
8.731441E-3,14.206261E-3,22.412941
8.747521E-3,12.970953E-3,22.326477
8.763600E-3,12.970953E-3,22.326477
8.779680E-3,16.059278E-3,22.542641
8.795761E-3,17.294640E-3,22.629108
8.811841E-3,15.441597E-3,22.499407
8.827920E-3,12.353272E-3,22.283243
8.844000E-3,15.441597E-3,22.499407
8.860081E-3,16.676933E-3,22.585873
8.876161E-3,12.970953E-3,22.326477
8.892241E-3,15.441597E-3,22.499407
8.908320E-3,13.588607E-3,22.369709
8.924400E-3,14.206261E-3,22.412941
8.940481E-3,11.117964E-3,22.196779
8.956561E-3,13.588607E-3,22.369709
8.972640E-3,14.823942E-3,22.456175
8.988720E-3,11.117964E-3,22.196779
9.004801E-3,10.500282E-3,22.153545
9.020881E-3,14.823942E-3,22.456175
9.036960E-3,15.441597E-3,22.499407
9.053040E-3,11.117964E-3,22.196779
9.069121E-3,13.588607E-3,22.369709
9.085201E-3,12.353272E-3,22.283243
9.101281E-3,11.735618E-3,22.240011
9.117360E-3,12.353272E-3,22.283243
9.133440E-3,12.353272E-3,22.283243
9.149521E-3,11.735618E-3,22.240011
9.165601E-3,10.500282E-3,22.153545
9.181680E-3,12.970953E-3,22.326477
9.197760E-3,16.059278E-3,22.542641
9.213841E-3,11.735618E-3,22.240011
9.229921E-3,9.882656E-3,22.110315
9.246000E-3,17.294640E-3,22.629108
9.262080E-3,14.823942E-3,22.456175
9.278161E-3,13.588607E-3,22.369709
9.294241E-3,14.823942E-3,22.456175
9.310321E-3,14.823942E-3,22.456175
9.326400E-3,9.264974E-3,22.067081
9.342480E-3,11.735618E-3,22.240011
9.358561E-3,12.970953E-3,22.326477
9.374641E-3,13.588607E-3,22.369709
9.390720E-3,12.353272E-3,22.283243
9.406800E-3,12.970953E-3,22.326477
9.422881E-3,12.970953E-3,22.326477
9.438961E-3,12.970953E-3,22.326477
9.455040E-3,14.206261E-3,22.412941
9.471120E-3,12.353272E-3,22.283243
9.487201E-3,13.588607E-3,22.369709
9.503281E-3,14.206261E-3,22.412941
9.519361E-3,10.500282E-3,22.153545
9.535440E-3,12.970953E-3,22.326477
9.551520E-3,14.823942E-3,22.456175
9.567601E-3,12.353272E-3,22.283243
9.583681E-3,11.735618E-3,22.240011
9.599760E-3,11.117964E-3,22.196779
9.615840E-3,14.823942E-3,22.456175
9.631921E-3,9.882656E-3,22.110315
9.648001E-3,10.500282E-3,22.153545
9.664080E-3,10.500282E-3,22.153545
9.680160E-3,11.735618E-3,22.240011
9.696241E-3,12.970953E-3,22.326477
9.712321E-3,15.441597E-3,22.499407
9.728401E-3,17.912295E-3,22.672340
9.744480E-3,14.206261E-3,22.412941
9.760560E-3,10.500282E-3,22.153545
9.776641E-3,12.970953E-3,22.326477
9.792721E-3,14.206261E-3,22.412941
9.808800E-3,14.206261E-3,22.412941
9.824880E-3,9.264974E-3,22.067081
9.840961E-3,9.882656E-3,22.110315
9.857041E-3,12.970953E-3,22.326477
9.873120E-3,10.500282E-3,22.153545
9.889200E-3,13.588607E-3,22.369709
9.905281E-3,12.970953E-3,22.326477
9.921361E-3,6.794304E-3,21.894150
9.937441E-3,8.029639E-3,21.980616
9.953520E-3,9.882656E-3,22.110315
9.969600E-3,12.970953E-3,22.326477
9.985681E-3,17.912295E-3,22.672340
10.001761E-3,12.970953E-3,22.326477
10.017840E-3,9.882656E-3,22.110315
10.033920E-3,14.823942E-3,22.456175
10.050001E-3,16.059278E-3,22.542641
10.066081E-3,11.735618E-3,22.240011
10.082160E-3,11.735618E-3,22.240011
10.098240E-3,11.117964E-3,22.196779
10.114321E-3,9.264974E-3,22.067081
10.130401E-3,13.588607E-3,22.369709
10.146481E-3,13.588607E-3,22.369709
10.162560E-3,12.353272E-3,22.283243
10.178640E-3,11.735618E-3,22.240011
10.194721E-3,10.500282E-3,22.153545
10.210801E-3,11.117964E-3,22.196779
10.226880E-3,10.500282E-3,22.153545
10.242960E-3,11.735618E-3,22.240011
10.259041E-3,16.059278E-3,22.542641
10.275121E-3,11.117964E-3,22.196779
10.291200E-3,10.500282E-3,22.153545
10.307280E-3,11.117964E-3,22.196779
10.323361E-3,11.117964E-3,22.196779
10.339441E-3,11.117964E-3,22.196779
10.355521E-3,11.735618E-3,22.240011
10.371600E-3,11.117964E-3,22.196779
10.387680E-3,13.588607E-3,22.369709
10.403761E-3,13.588607E-3,22.369709
10.419841E-3,11.735618E-3,22.240011
10.435920E-3,11.735618E-3,22.240011
10.452000E-3,9.264974E-3,22.067081
10.468081E-3,11.735618E-3,22.240011
10.484161E-3,17.294640E-3,22.629108
10.500241E-3,13.588607E-3,22.369709
10.516320E-3,11.735618E-3,22.240011
10.532401E-3,7.411985E-3,21.937384
10.548481E-3,9.882656E-3,22.110315
10.564561E-3,10.500282E-3,22.153545
10.580640E-3,12.970953E-3,22.326477
10.596721E-3,15.441597E-3,22.499407
10.612801E-3,11.117964E-3,22.196779
