Start,DBDBDB,
End,B6B6B6,
,,
x,y,Luminance
5.000880E-3,960.056782E-3,90.158653
5.016960E-3,962.909818E-3,90.245117
5.033040E-3,964.336455E-3,90.288353
5.049120E-3,958.630383E-3,90.115425
5.065200E-3,962.909818E-3,90.245117
5.081280E-3,962.909818E-3,90.245117
5.097360E-3,964.336455E-3,90.288353
5.113440E-3,952.924371E-3,89.942497
5.129520E-3,960.056782E-3,90.158653
5.145600E-3,961.483419E-3,90.201889
5.161680E-3,954.350770E-3,89.985725
5.177760E-3,960.056782E-3,90.158653
5.193840E-3,960.056782E-3,90.158653
5.209920E-3,954.350770E-3,89.985725
5.226000E-3,947.218120E-3,89.769562
5.242080E-3,955.777407E-3,90.028961
5.258160E-3,957.203746E-3,90.072189
5.274240E-3,967.189729E-3,90.374825
5.290320E-3,961.483419E-3,90.201889
5.306400E-3,955.777407E-3,90.028961
5.322480E-3,965.763330E-3,90.331596
5.338560E-3,961.483419E-3,90.201889
5.354641E-3,960.056782E-3,90.158653
5.370720E-3,955.777407E-3,90.028961
5.386801E-3,952.924371E-3,89.942497
5.402880E-3,955.777407E-3,90.028961
5.418960E-3,957.203746E-3,90.072189
5.435040E-3,960.056782E-3,90.158653
5.451120E-3,955.777407E-3,90.028961
5.467200E-3,961.483419E-3,90.201889
5.483280E-3,965.763330E-3,90.331596
5.499360E-3,970.042706E-3,90.461288
5.515440E-3,960.056782E-3,90.158653
5.531520E-3,958.630383E-3,90.115425
5.547600E-3,948.644459E-3,89.812790
5.563681E-3,955.777407E-3,90.028961
5.579760E-3,958.630383E-3,90.115425
5.595841E-3,955.777407E-3,90.028961
5.611920E-3,955.777407E-3,90.028961
5.628000E-3,958.630383E-3,90.115425
5.644080E-3,961.483419E-3,90.201889
5.660160E-3,961.483419E-3,90.201889
5.676240E-3,948.644459E-3,89.812790
5.692320E-3,954.350770E-3,89.985725
5.708400E-3,948.644459E-3,89.812790
5.724480E-3,958.630383E-3,90.115425
5.740560E-3,960.056782E-3,90.158653
5.756640E-3,958.630383E-3,90.115425
5.772721E-3,952.924371E-3,89.942497
5.788800E-3,955.777407E-3,90.028961
5.804881E-3,958.630383E-3,90.115425
5.820960E-3,948.644459E-3,89.812790
5.837040E-3,947.218120E-3,89.769562
5.853120E-3,961.483419E-3,90.201889
5.869200E-3,960.056782E-3,90.158653
5.885280E-3,960.056782E-3,90.158653
5.901360E-3,957.203746E-3,90.072189
5.917440E-3,954.350770E-3,89.985725
5.933520E-3,951.497495E-3,89.899254
5.949600E-3,958.630383E-3,90.115425
5.965680E-3,958.630383E-3,90.115425
5.981761E-3,964.336455E-3,90.288353
5.997840E-3,960.056782E-3,90.158653
6.013921E-3,948.644459E-3,89.812790
6.030000E-3,948.644459E-3,89.812790
6.046080E-3,951.497495E-3,89.899254
6.062160E-3,951.497495E-3,89.899254
6.078240E-3,955.777407E-3,90.028961
6.094320E-3,961.483419E-3,90.201889
6.110400E-3,957.203746E-3,90.072189
6.126480E-3,957.203746E-3,90.072189
6.142560E-3,957.203746E-3,90.072189
6.158640E-3,952.924371E-3,89.942497
6.174720E-3,945.791483E-3,89.726326
6.190801E-3,954.350770E-3,89.985725
6.206880E-3,955.777407E-3,90.028961
6.222961E-3,950.071335E-3,89.856033
6.239040E-3,954.350770E-3,89.985725
6.255121E-3,951.497495E-3,89.899254
6.271200E-3,954.350770E-3,89.985725
6.287280E-3,952.924371E-3,89.942497
6.303360E-3,954.350770E-3,89.985725
6.319440E-3,962.909818E-3,90.245117
6.335520E-3,952.924371E-3,89.942497
6.351600E-3,948.644459E-3,89.812790
6.367680E-3,952.924371E-3,89.942497
6.383760E-3,951.497495E-3,89.899254
6.399841E-3,960.056782E-3,90.158653
6.415920E-3,950.071335E-3,89.856033
6.432001E-3,950.071335E-3,89.856033
6.448080E-3,952.924371E-3,89.942497
6.464161E-3,947.218120E-3,89.769562
6.480240E-3,944.365084E-3,89.683098
6.496320E-3,940.085411E-3,89.553398
6.512400E-3,947.218120E-3,89.769562
6.528480E-3,954.350770E-3,89.985725
6.544560E-3,950.071335E-3,89.856033
6.560640E-3,944.365084E-3,89.683098
6.576720E-3,951.497495E-3,89.899254
6.592800E-3,957.203746E-3,90.072189
6.608881E-3,951.497495E-3,89.899254
6.624960E-3,954.350770E-3,89.985725
6.641041E-3,957.203746E-3,90.072189
6.657120E-3,944.365084E-3,89.683098
6.673201E-3,945.791483E-3,89.726326
6.689280E-3,941.512048E-3,89.596634
6.705360E-3,954.350770E-3,89.985725
6.721440E-3,957.203746E-3,90.072189
6.737520E-3,951.497495E-3,89.899254
6.753600E-3,950.071335E-3,89.856033
6.769680E-3,942.938447E-3,89.639862
6.785760E-3,938.659072E-3,89.510170
6.801840E-3,947.218120E-3,89.769562
6.817921E-3,952.924371E-3,89.942497
6.834000E-3,954.350770E-3,89.985725
6.850081E-3,945.791483E-3,89.726326
6.866160E-3,942.938447E-3,89.639862
6.882241E-3,944.365084E-3,89.683098
6.898320E-3,951.497495E-3,89.899254
6.914400E-3,947.218120E-3,89.769562
6.930480E-3,954.350770E-3,89.985725
6.946560E-3,948.644459E-3,89.812790
6.962640E-3,954.350770E-3,89.985725
6.978720E-3,952.924371E-3,89.942497
6.994800E-3,942.938447E-3,89.639862
7.010880E-3,937.232435E-3,89.466934
7.026961E-3,931.526124E-3,89.293999
7.043040E-3,935.806036E-3,89.423706
7.059121E-3,944.365084E-3,89.683098
7.075200E-3,958.630383E-3,90.115425
7.091281E-3,957.203746E-3,90.072189
7.107360E-3,947.218120E-3,89.769562
7.123441E-3,937.232435E-3,89.466934
7.139520E-3,940.085411E-3,89.553398
7.155600E-3,935.806036E-3,89.423706
7.171680E-3,940.085411E-3,89.553398
7.187760E-3,947.218120E-3,89.769562
7.203841E-3,955.777407E-3,90.028961
7.219920E-3,957.203746E-3,90.072189
7.236001E-3,951.497495E-3,89.899254
7.252080E-3,951.497495E-3,89.899254
7.268161E-3,938.659072E-3,89.510170
7.284240E-3,941.512048E-3,89.596634
7.300321E-3,942.938447E-3,89.639862
7.316400E-3,947.218120E-3,89.769562
7.332481E-3,948.644459E-3,89.812790
7.348560E-3,954.350770E-3,89.985725
7.364640E-3,944.365084E-3,89.683098
7.380720E-3,945.791483E-3,89.726326
7.396800E-3,947.218120E-3,89.769562
7.412881E-3,944.365084E-3,89.683098
7.428960E-3,945.791483E-3,89.726326
7.445041E-3,945.791483E-3,89.726326
7.461120E-3,947.218120E-3,89.769562
7.477201E-3,942.938447E-3,89.639862
7.493280E-3,941.512048E-3,89.596634
7.509361E-3,937.232435E-3,89.466934
7.525440E-3,942.938447E-3,89.639862
7.541521E-3,940.085411E-3,89.553398
7.557600E-3,947.218120E-3,89.769562
7.573680E-3,950.071335E-3,89.856033
7.589760E-3,950.071335E-3,89.856033
7.605840E-3,955.777407E-3,90.028961
7.621921E-3,950.071335E-3,89.856033
7.638000E-3,940.085411E-3,89.553398
7.654081E-3,940.085411E-3,89.553398
7.670160E-3,934.379160E-3,89.380463
7.686241E-3,935.806036E-3,89.423706
7.702320E-3,942.938447E-3,89.639862
7.718401E-3,942.938447E-3,89.639862
7.734480E-3,934.379160E-3,89.380463
7.750561E-3,934.379160E-3,89.380463
7.766640E-3,954.350770E-3,89.985725
7.782720E-3,954.350770E-3,89.985725
7.798800E-3,951.497495E-3,89.899254
7.814880E-3,944.365084E-3,89.683098
7.830961E-3,932.953000E-3,89.337242
7.847041E-3,925.820112E-3,89.121071
7.863120E-3,944.365084E-3,89.683098
7.879200E-3,944.365084E-3,89.683098
7.895281E-3,948.644459E-3,89.812790
7.911361E-3,947.218120E-3,89.769562
7.927440E-3,948.644459E-3,89.812790
7.943520E-3,941.512048E-3,89.596634
7.959601E-3,931.526124E-3,89.293999
7.975681E-3,938.659072E-3,89.510170
7.991760E-3,947.218120E-3,89.769562
8.007840E-3,948.644459E-3,89.812790
8.023920E-3,951.497495E-3,89.899254
8.040001E-3,951.497495E-3,89.899254
8.056081E-3,940.085411E-3,89.553398
8.072160E-3,927.246511E-3,89.164299
8.088240E-3,928.673148E-3,89.207535
8.104321E-3,940.085411E-3,89.553398
8.120401E-3,938.659072E-3,89.510170
8.136480E-3,935.806036E-3,89.423706
8.152560E-3,942.938447E-3,89.639862
8.168641E-3,951.497495E-3,89.899254
8.184721E-3,954.350770E-3,89.985725
8.200800E-3,947.218120E-3,89.769562
8.216880E-3,941.512048E-3,89.596634
8.232960E-3,938.659072E-3,89.510170
8.249041E-3,945.791483E-3,89.726326
8.265121E-3,951.497495E-3,89.899254
8.281200E-3,944.365084E-3,89.683098
8.297280E-3,932.953000E-3,89.337242
8.313361E-3,935.806036E-3,89.423706
8.329441E-3,940.085411E-3,89.553398
8.345520E-3,941.512048E-3,89.596634
8.361600E-3,938.659072E-3,89.510170
8.377681E-3,951.497495E-3,89.899254
8.393761E-3,948.644459E-3,89.812790
8.409840E-3,937.232435E-3,89.466934
8.425920E-3,937.232435E-3,89.466934
8.442000E-3,938.659072E-3,89.510170
8.458081E-3,941.512048E-3,89.596634
8.474161E-3,945.791483E-3,89.726326
8.490240E-3,938.659072E-3,89.510170
8.506320E-3,942.938447E-3,89.639862
8.522401E-3,944.365084E-3,89.683098
8.538481E-3,931.526124E-3,89.293999
8.554560E-3,925.820112E-3,89.121071
8.570640E-3,930.099785E-3,89.250771
8.586721E-3,938.659072E-3,89.510170
8.602801E-3,944.365084E-3,89.683098
8.618880E-3,940.085411E-3,89.553398
8.634960E-3,934.379160E-3,89.380463
8.651040E-3,937.232435E-3,89.466934
8.667121E-3,940.085411E-3,89.553398
8.683201E-3,934.379160E-3,89.380463
8.699280E-3,947.218120E-3,89.769562
8.715360E-3,944.365084E-3,89.683098
8.731441E-3,934.379160E-3,89.380463
8.747521E-3,944.365084E-3,89.683098
8.763600E-3,951.497495E-3,89.899254
8.779680E-3,941.512048E-3,89.596634
8.795761E-3,930.099785E-3,89.250771
8.811841E-3,932.953000E-3,89.337242
8.827920E-3,935.806036E-3,89.423706
8.844000E-3,930.099785E-3,89.250771
8.860081E-3,935.806036E-3,89.423706
8.876161E-3,931.526124E-3,89.293999
8.892241E-3,934.379160E-3,89.380463
8.908320E-3,945.791483E-3,89.726326
8.924400E-3,945.791483E-3,89.726326
8.940481E-3,942.938447E-3,89.639862
8.956561E-3,930.099785E-3,89.250771
8.972640E-3,937.232435E-3,89.466934
8.988720E-3,938.659072E-3,89.510170
9.004801E-3,932.953000E-3,89.337242
9.020881E-3,935.806036E-3,89.423706
9.036960E-3,938.659072E-3,89.510170
9.053040E-3,938.659072E-3,89.510170
9.069121E-3,938.659072E-3,89.510170
9.085201E-3,940.085411E-3,89.553398
9.101281E-3,938.659072E-3,89.510170
9.117360E-3,930.099785E-3,89.250771
9.133440E-3,930.099785E-3,89.250771
9.149521E-3,938.659072E-3,89.510170
9.165601E-3,938.659072E-3,89.510170
9.181680E-3,940.085411E-3,89.553398
