Start,B6B6B6,
1.189920E-3,45.454752E-3,62.359112
1.206000E-3,45.454752E-3,62.359112
1.222080E-3,46.875075E-3,62.402340
1.238160E-3,44.034302E-3,62.315880
1.254240E-3,53.977322E-3,62.618500
1.270320E-3,44.034302E-3,62.315880
1.286400E-3,46.875075E-3,62.402340
1.302480E-3,42.613726E-3,62.272644
1.318560E-3,51.136423E-3,62.532036
1.334640E-3,39.772827E-3,62.186180
1.350720E-3,41.193277E-3,62.229412
1.366800E-3,45.454752E-3,62.359112
1.382880E-3,42.613726E-3,62.272644
1.398960E-3,28.409235E-3,61.840324
1.415040E-3,34.090906E-3,62.013248
1.431120E-3,41.193277E-3,62.229412
1.447200E-3,45.454752E-3,62.359112
1.463280E-3,46.875075E-3,62.402340
1.479360E-3,41.193277E-3,62.229412
1.495440E-3,44.034302E-3,62.315880
1.511520E-3,44.034302E-3,62.315880
1.527600E-3,44.034302E-3,62.315880
1.543680E-3,44.034302E-3,62.315880
1.559760E-3,41.193277E-3,62.229412
1.575840E-3,36.931928E-3,62.099716
1.591920E-3,38.352378E-3,62.142948
1.608000E-3,46.875075E-3,62.402340
1.624080E-3,53.977322E-3,62.618500
1.640160E-3,44.034302E-3,62.315880
1.656240E-3,39.772827E-3,62.186180
1.672320E-3,41.193277E-3,62.229412
1.688400E-3,32.670457E-3,61.970016
1.704480E-3,31.250007E-3,61.926785
1.720560E-3,39.772827E-3,62.186180
1.736640E-3,46.875075E-3,62.402340
1.752720E-3,39.772827E-3,62.186180
1.768800E-3,36.931928E-3,62.099716
1.784880E-3,39.772827E-3,62.186180
1.800960E-3,41.193277E-3,62.229412
1.817040E-3,48.295524E-3,62.445572
1.833120E-3,42.613726E-3,62.272644
1.849200E-3,36.931928E-3,62.099716
1.865280E-3,48.295524E-3,62.445572
1.881360E-3,41.193277E-3,62.229412
1.897440E-3,44.034302E-3,62.315880
1.913520E-3,42.613726E-3,62.272644
1.929600E-3,35.511483E-3,62.056484
1.945680E-3,45.454752E-3,62.359112
1.961760E-3,35.511483E-3,62.056484
1.977840E-3,39.772827E-3,62.186180
1.993920E-3,49.715973E-3,62.488804
2.010000E-3,41.193277E-3,62.229412
2.026080E-3,41.193277E-3,62.229412
2.042160E-3,46.875075E-3,62.402340
2.058240E-3,42.613726E-3,62.272644
2.074320E-3,38.352378E-3,62.142948
2.090400E-3,36.931928E-3,62.099716
2.106480E-3,41.193277E-3,62.229412
2.122560E-3,51.136423E-3,62.532036
2.138640E-3,45.454752E-3,62.359112
2.154720E-3,39.772827E-3,62.186180
2.170800E-3,31.250007E-3,61.926785
2.186880E-3,32.670457E-3,61.970016
2.202960E-3,34.090906E-3,62.013248
2.219040E-3,42.613726E-3,62.272644
2.235120E-3,42.613726E-3,62.272644
2.251200E-3,36.931928E-3,62.099716
2.267280E-3,38.352378E-3,62.142948
2.283360E-3,35.511483E-3,62.056484
2.299440E-3,35.511483E-3,62.056484
2.315520E-3,45.454752E-3,62.359112
2.331600E-3,49.715973E-3,62.488804
2.347680E-3,42.613726E-3,62.272644
2.363760E-3,38.352378E-3,62.142948
2.379840E-3,41.193277E-3,62.229412
2.395920E-3,51.136423E-3,62.532036
2.412000E-3,45.454752E-3,62.359112
2.428080E-3,34.090906E-3,62.013248
2.444160E-3,41.193277E-3,62.229412
2.460240E-3,45.454752E-3,62.359112
2.476320E-3,39.772827E-3,62.186180
2.492400E-3,32.670457E-3,61.970016
2.508480E-3,31.250007E-3,61.926785
2.524560E-3,34.090906E-3,62.013248
2.540640E-3,32.670457E-3,61.970016
2.556720E-3,32.670457E-3,61.970016
2.572800E-3,28.409235E-3,61.840324
2.588880E-3,31.250007E-3,61.926785
2.604960E-3,29.829685E-3,61.883556
2.621040E-3,31.250007E-3,61.926785
2.637120E-3,35.511483E-3,62.056484
2.653200E-3,32.670457E-3,61.970016
2.669280E-3,34.090906E-3,62.013248
2.685360E-3,46.875075E-3,62.402340
2.701440E-3,42.613726E-3,62.272644
2.717520E-3,38.352378E-3,62.142948
2.733600E-3,41.193277E-3,62.229412
2.749680E-3,36.931928E-3,62.099716
2.765760E-3,39.772827E-3,62.186180
2.781840E-3,28.409235E-3,61.840324
2.797920E-3,18.465964E-3,61.537697
2.814000E-3,26.988786E-3,61.797092
2.830080E-3,38.352378E-3,62.142948
2.846160E-3,36.931928E-3,62.099716
2.862240E-3,34.090906E-3,62.013248
2.878320E-3,25.568336E-3,61.753860
2.894400E-3,25.568336E-3,61.753860
2.910480E-3,36.931928E-3,62.099716
2.926560E-3,38.352378E-3,62.142948
2.942640E-3,31.250007E-3,61.926785
2.958720E-3,25.568336E-3,61.753860
2.974800E-3,31.250007E-3,61.926785
2.990880E-3,36.931928E-3,62.099716
3.006960E-3,28.409235E-3,61.840324
3.023040E-3,31.250007E-3,61.926785
3.039120E-3,28.409235E-3,61.840324
3.055200E-3,18.465964E-3,61.537697
3.071280E-3,21.306863E-3,61.624161
3.087360E-3,34.090906E-3,62.013248
3.103440E-3,36.931928E-3,62.099716
3.119520E-3,34.090906E-3,62.013248
3.135600E-3,32.670457E-3,61.970016
3.151680E-3,32.670457E-3,61.970016
3.167760E-3,28.409235E-3,61.840324
3.183840E-3,26.988786E-3,61.797092
3.199920E-3,31.250007E-3,61.926785
3.216000E-3,34.090906E-3,62.013248
3.232080E-3,41.193277E-3,62.229412
3.248160E-3,32.670457E-3,61.970016
3.264240E-3,28.409235E-3,61.840324
3.280320E-3,26.988786E-3,61.797092
3.296400E-3,31.250007E-3,61.926785
3.312480E-3,34.090906E-3,62.013248
3.328560E-3,25.568336E-3,61.753860
3.344640E-3,28.409235E-3,61.840324
3.360720E-3,31.250007E-3,61.926785
3.376800E-3,22.727313E-3,61.667393
3.392880E-3,32.670457E-3,61.970016
3.408960E-3,36.931928E-3,62.099716
3.425040E-3,36.931928E-3,62.099716
3.441120E-3,34.090906E-3,62.013248
3.457200E-3,28.409235E-3,61.840324
3.473280E-3,25.568336E-3,61.753860
3.489360E-3,22.727313E-3,61.667393
3.505440E-3,28.409235E-3,61.840324
3.521520E-3,31.250007E-3,61.926785
3.537600E-3,35.511483E-3,62.056484
3.553680E-3,38.352378E-3,62.142948
3.569760E-3,39.772827E-3,62.186180
3.585840E-3,32.670457E-3,61.970016
3.601920E-3,26.988786E-3,61.797092
3.618000E-3,28.409235E-3,61.840324
3.634080E-3,32.670457E-3,61.970016
3.650160E-3,25.568336E-3,61.753860
3.666240E-3,28.409235E-3,61.840324
3.682320E-3,21.306863E-3,61.624161
3.698400E-3,24.147887E-3,61.710629
3.714480E-3,31.250007E-3,61.926785
3.730560E-3,31.250007E-3,61.926785
3.746640E-3,28.409235E-3,61.840324
3.762720E-3,18.465964E-3,61.537697
3.778800E-3,18.465964E-3,61.537697
3.794880E-3,24.147887E-3,61.710629
3.810960E-3,32.670457E-3,61.970016
3.827040E-3,32.670457E-3,61.970016
3.843120E-3,35.511483E-3,62.056484
3.859200E-3,26.988786E-3,61.797092
3.875280E-3,32.670457E-3,61.970016
3.891360E-3,34.090906E-3,62.013248
3.907440E-3,31.250007E-3,61.926785
3.923520E-3,32.670457E-3,61.970016
3.939600E-3,25.568336E-3,61.753860
3.955680E-3,21.306863E-3,61.624161
3.971760E-3,28.409235E-3,61.840324
3.987840E-3,25.568336E-3,61.753860
4.003920E-3,28.409235E-3,61.840324
4.020000E-3,31.250007E-3,61.926785
4.036080E-3,25.568336E-3,61.753860
4.052160E-3,25.568336E-3,61.753860
4.068240E-3,25.568336E-3,61.753860
4.084320E-3,28.409235E-3,61.840324
4.100400E-3,21.306863E-3,61.624161
4.116480E-3,29.829685E-3,61.883556
4.132560E-3,35.511483E-3,62.056484
4.148640E-3,38.352378E-3,62.142948
4.164720E-3,29.829685E-3,61.883556
4.180800E-3,17.045517E-3,61.494465
4.196880E-3,26.988786E-3,61.797092
4.212960E-3,19.886414E-3,61.580929
4.229040E-3,15.625067E-3,61.451233
4.245120E-3,21.306863E-3,61.624161
4.261200E-3,26.988786E-3,61.797092
4.277280E-3,26.988786E-3,61.797092
4.293360E-3,22.727313E-3,61.667393
4.309440E-3,24.147887E-3,61.710629
4.325520E-3,18.465964E-3,61.537697
4.341600E-3,25.568336E-3,61.753860
4.357680E-3,31.250007E-3,61.926785
4.373760E-3,18.465964E-3,61.537697
4.389840E-3,22.727313E-3,61.667393
4.405920E-3,24.147887E-3,61.710629
4.422000E-3,19.886414E-3,61.580929
4.438080E-3,25.568336E-3,61.753860
4.454160E-3,22.727313E-3,61.667393
4.470240E-3,19.886414E-3,61.580929
4.486320E-3,21.306863E-3,61.624161
4.502400E-3,28.409235E-3,61.840324
4.518480E-3,28.409235E-3,61.840324
4.534560E-3,22.727313E-3,61.667393
4.550640E-3,25.568336E-3,61.753860
4.566720E-3,12.784294E-3,61.364773
4.582800E-3,15.625067E-3,61.451233
4.598880E-3,19.886414E-3,61.580929
4.614960E-3,21.306863E-3,61.624161
4.631040E-3,21.306863E-3,61.624161
4.647120E-3,22.727313E-3,61.667393
4.663200E-3,32.670457E-3,61.970016
4.679280E-3,21.306863E-3,61.624161
4.695360E-3,19.886414E-3,61.580929
4.711440E-3,21.306863E-3,61.624161
4.727520E-3,26.988786E-3,61.797092
4.743600E-3,26.988786E-3,61.797092
4.759680E-3,17.045517E-3,61.494465
4.775760E-3,19.886414E-3,61.580929
4.791840E-3,19.886414E-3,61.580929
4.807920E-3,12.784294E-3,61.364773
4.824000E-3,24.147887E-3,61.710629
4.840080E-3,15.625067E-3,61.451233
4.856160E-3,17.045517E-3,61.494465
4.872240E-3,19.886414E-3,61.580929
4.888320E-3,29.829685E-3,61.883556
4.904400E-3,18.465964E-3,61.537697
4.920480E-3,22.727313E-3,61.667393
4.936560E-3,21.306863E-3,61.624161
4.952640E-3,14.204742E-3,61.408005
4.968720E-3,21.306863E-3,61.624161
4.984800E-3,22.727313E-3,61.667393
5.000880E-3,12.784294E-3,61.364773
5.016960E-3,22.727313E-3,61.667393
5.033040E-3,26.988786E-3,61.797092
5.049120E-3,21.306863E-3,61.624161
5.065200E-3,18.465964E-3,61.537697
5.081280E-3,19.886414E-3,61.580929
5.097360E-3,21.306863E-3,61.624161
5.113440E-3,22.727313E-3,61.667393
5.129520E-3,11.363719E-3,61.321537
5.145600E-3,11.363719E-3,61.321537
5.161680E-3,15.625067E-3,61.451233
5.177760E-3,18.465964E-3,61.537697
5.193840E-3,14.204742E-3,61.408005
5.209920E-3,21.306863E-3,61.624161
5.226000E-3,25.568336E-3,61.753860
5.242080E-3,22.727313E-3,61.667393
5.258160E-3,14.204742E-3,61.408005
5.274240E-3,21.306863E-3,61.624161
5.290320E-3,18.465964E-3,61.537697
5.306400E-3,22.727313E-3,61.667393
5.322480E-3,18.465964E-3,61.537697
5.338560E-3,21.306863E-3,61.624161
5.354641E-3,22.727313E-3,61.667393
5.370720E-3,22.727313E-3,61.667393
5.386801E-3,15.625067E-3,61.451233
5.402880E-3,15.625067E-3,61.451233
5.418960E-3,18.465964E-3,61.537697
5.435040E-3,28.409235E-3,61.840324
5.451120E-3,15.625067E-3,61.451233
5.467200E-3,18.465964E-3,61.537697
5.483280E-3,28.409235E-3,61.840324
5.499360E-3,26.988786E-3,61.797092
5.515440E-3,22.727313E-3,61.667393
5.531520E-3,19.886414E-3,61.580929
5.547600E-3,19.886414E-3,61.580929
5.563681E-3,15.625067E-3,61.451233
5.579760E-3,15.625067E-3,61.451233
5.595841E-3,22.727313E-3,61.667393
5.611920E-3,19.886414E-3,61.580929
5.628000E-3,18.465964E-3,61.537697
5.644080E-3,22.727313E-3,61.667393
5.660160E-3,11.363719E-3,61.321537
5.676240E-3,14.204742E-3,61.408005
5.692320E-3,11.363719E-3,61.321537
5.708400E-3,21.306863E-3,61.624161
5.724480E-3,22.727313E-3,61.667393
5.740560E-3,12.784294E-3,61.364773
5.756640E-3,11.363719E-3,61.321537
5.772721E-3,12.784294E-3,61.364773
5.788800E-3,12.784294E-3,61.364773
5.804881E-3,11.363719E-3,61.321537
5.820960E-3,14.204742E-3,61.408005
5.837040E-3,15.625067E-3,61.451233
5.853120E-3,12.784294E-3,61.364773
5.869200E-3,17.045517E-3,61.494465
5.885280E-3,14.204742E-3,61.408005
5.901360E-3,17.045517E-3,61.494465
5.917440E-3,2.840898E-3,61.062141
5.933520E-3,8.522821E-3,61.235073
5.949600E-3,17.045517E-3,61.494465
5.965680E-3,15.625067E-3,61.451233
5.981761E-3,11.363719E-3,61.321537
5.997840E-3,18.465964E-3,61.537697
6.013921E-3,18.465964E-3,61.537697
6.030000E-3,18.465964E-3,61.537697
6.046080E-3,19.886414E-3,61.580929
6.062160E-3,12.784294E-3,61.364773
6.078240E-3,9.943270E-3,61.278305
6.094320E-3,12.784294E-3,61.364773
6.110400E-3,28.409235E-3,61.840324
6.126480E-3,21.306863E-3,61.624161
6.142560E-3,21.306863E-3,61.624161
6.158640E-3,31.250007E-3,61.926785
6.174720E-3,29.829685E-3,61.883556
6.190801E-3,21.306863E-3,61.624161
6.206880E-3,29.829685E-3,61.883556
6.222961E-3,29.829685E-3,61.883556
6.239040E-3,25.568336E-3,61.753860
6.255121E-3,17.045517E-3,61.494465
6.271200E-3,25.568336E-3,61.753860
6.287280E-3,26.988786E-3,61.797092
6.303360E-3,29.829685E-3,61.883556
6.319440E-3,25.568336E-3,61.753860
6.335520E-3,32.670457E-3,61.970016
6.351600E-3,28.409235E-3,61.840324
6.367680E-3,34.090906E-3,62.013248
6.383760E-3,42.613726E-3,62.272644
6.399841E-3,46.875075E-3,62.402340
6.415920E-3,41.193277E-3,62.229412
6.432001E-3,36.931928E-3,62.099716
6.448080E-3,36.931928E-3,62.099716
6.464161E-3,38.352378E-3,62.142948
6.480240E-3,41.193277E-3,62.229412
6.496320E-3,36.931928E-3,62.099716
6.512400E-3,36.931928E-3,62.099716
6.528480E-3,39.772827E-3,62.186180
6.544560E-3,44.034302E-3,62.315880
6.560640E-3,42.613726E-3,62.272644
6.576720E-3,42.613726E-3,62.272644
6.592800E-3,36.931928E-3,62.099716
6.608881E-3,36.931928E-3,62.099716
6.624960E-3,46.875075E-3,62.402340
6.641041E-3,48.295524E-3,62.445572
6.657120E-3,42.613726E-3,62.272644
6.673201E-3,42.613726E-3,62.272644
6.689280E-3,35.511483E-3,62.056484
6.705360E-3,38.352378E-3,62.142948
6.721440E-3,41.193277E-3,62.229412
6.737520E-3,49.715973E-3,62.488804
6.753600E-3,46.875075E-3,62.402340
6.769680E-3,44.034302E-3,62.315880
6.785760E-3,44.034302E-3,62.315880
6.801840E-3,41.193277E-3,62.229412
6.817921E-3,49.715973E-3,62.488804
6.834000E-3,52.556872E-3,62.575268
6.850081E-3,53.977322E-3,62.618500
6.866160E-3,45.454752E-3,62.359112
6.882241E-3,42.613726E-3,62.272644
6.898320E-3,52.556872E-3,62.575268
6.914400E-3,46.875075E-3,62.402340
6.930480E-3,49.715973E-3,62.488804
6.946560E-3,44.034302E-3,62.315880
6.962640E-3,51.136423E-3,62.532036
6.978720E-3,49.715973E-3,62.488804
6.994800E-3,51.136423E-3,62.532036
7.010880E-3,53.977322E-3,62.618500
7.026961E-3,51.136423E-3,62.532036
7.043040E-3,46.875075E-3,62.402340
7.059121E-3,53.977322E-3,62.618500
7.075200E-3,49.715973E-3,62.488804
7.091281E-3,48.295524E-3,62.445572
7.107360E-3,53.977322E-3,62.618500
7.123441E-3,55.397894E-3,62.661736
7.139520E-3,53.977322E-3,62.618500
7.155600E-3,58.238793E-3,62.748199
7.171680E-3,59.659243E-3,62.791431
7.187760E-3,56.818344E-3,62.704967
7.203841E-3,49.715973E-3,62.488804
7.219920E-3,51.136423E-3,62.532036
7.236001E-3,63.920468E-3,62.921124
7.252080E-3,59.659243E-3,62.791431
7.268161E-3,48.295524E-3,62.445572
7.284240E-3,56.818344E-3,62.704967
7.300321E-3,56.818344E-3,62.704967
7.316400E-3,51.136423E-3,62.532036
7.332481E-3,52.556872E-3,62.575268
7.348560E-3,53.977322E-3,62.618500
7.364640E-3,51.136423E-3,62.532036
7.380720E-3,53.977322E-3,62.618500
7.396800E-3,56.818344E-3,62.704967
7.412881E-3,61.079692E-3,62.834663
7.428960E-3,56.818344E-3,62.704967
7.445041E-3,56.818344E-3,62.704967
7.461120E-3,58.238793E-3,62.748199
7.477201E-3,53.977322E-3,62.618500
7.493280E-3,49.715973E-3,62.488804
7.509361E-3,56.818344E-3,62.704967
7.525440E-3,52.556872E-3,62.575268
7.541521E-3,53.977322E-3,62.618500
7.557600E-3,52.556872E-3,62.575268
7.573680E-3,52.556872E-3,62.575268
7.589760E-3,63.920468E-3,62.921124
7.605840E-3,61.079692E-3,62.834663
7.621921E-3,71.022838E-3,63.137287
7.638000E-3,63.920468E-3,62.921124
7.654081E-3,55.397894E-3,62.661736
7.670160E-3,59.659243E-3,62.791431
7.686241E-3,69.602385E-3,63.094055
7.702320E-3,63.920468E-3,62.921124
7.718401E-3,52.556872E-3,62.575268
7.734480E-3,53.977322E-3,62.618500
7.750561E-3,68.181939E-3,63.050823
7.766640E-3,49.715973E-3,62.488804
7.782720E-3,48.295524E-3,62.445572
7.798800E-3,56.818344E-3,62.704967
7.814880E-3,59.659243E-3,62.791431
7.830961E-3,59.659243E-3,62.791431
7.847041E-3,55.397894E-3,62.661736
7.863120E-3,51.136423E-3,62.532036
7.879200E-3,55.397894E-3,62.661736
7.895281E-3,49.715973E-3,62.488804
7.911361E-3,58.238793E-3,62.748199
7.927440E-3,61.079692E-3,62.834663
7.943520E-3,55.397894E-3,62.661736
7.959601E-3,63.920468E-3,62.921124
7.975681E-3,66.761360E-3,63.007587
7.991760E-3,61.079692E-3,62.834663
8.007840E-3,62.500015E-3,62.877892
8.023920E-3,58.238793E-3,62.748199
8.040001E-3,52.556872E-3,62.575268
8.056081E-3,51.136423E-3,62.532036
8.072160E-3,63.920468E-3,62.921124
8.088240E-3,62.500015E-3,62.877892
8.104321E-3,52.556872E-3,62.575268
8.120401E-3,56.818344E-3,62.704967
8.136480E-3,66.761360E-3,63.007587
8.152560E-3,63.920468E-3,62.921124
8.168641E-3,66.761360E-3,63.007587
8.184721E-3,62.500015E-3,62.877892
8.200800E-3,66.761360E-3,63.007587
8.216880E-3,59.659243E-3,62.791431
8.232960E-3,61.079692E-3,62.834663
8.249041E-3,55.397894E-3,62.661736
8.265121E-3,58.238793E-3,62.748199
8.281200E-3,61.079692E-3,62.834663
8.297280E-3,69.602385E-3,63.094055
8.313361E-3,62.500015E-3,62.877892
8.329441E-3,59.659243E-3,62.791431
8.345520E-3,58.238793E-3,62.748199
8.361600E-3,56.818344E-3,62.704967
8.377681E-3,68.181939E-3,63.050823
8.393761E-3,63.920468E-3,62.921124
8.409840E-3,61.079692E-3,62.834663
8.425920E-3,68.181939E-3,63.050823
8.442000E-3,69.602385E-3,63.094055
8.458081E-3,62.500015E-3,62.877892
8.474161E-3,59.659243E-3,62.791431
8.490240E-3,56.818344E-3,62.704967
8.506320E-3,59.659243E-3,62.791431
8.522401E-3,62.500015E-3,62.877892
8.538481E-3,63.920468E-3,62.921124
8.554560E-3,62.500015E-3,62.877892
8.570640E-3,62.500015E-3,62.877892
8.586721E-3,63.920468E-3,62.921124
8.602801E-3,58.238793E-3,62.748199
8.618880E-3,56.818344E-3,62.704967
8.634960E-3,59.659243E-3,62.791431
8.651040E-3,65.340914E-3,62.964355
8.667121E-3,59.659243E-3,62.791431
8.683201E-3,65.340914E-3,62.964355
8.699280E-3,53.977322E-3,62.618500
8.715360E-3,55.397894E-3,62.661736
8.731441E-3,63.920468E-3,62.921124
8.747521E-3,55.397894E-3,62.661736
8.763600E-3,61.079692E-3,62.834663
8.779680E-3,65.340914E-3,62.964355
8.795761E-3,66.761360E-3,63.007587
8.811841E-3,49.715973E-3,62.488804
8.827920E-3,51.136423E-3,62.532036
8.844000E-3,65.340914E-3,62.964355
8.860081E-3,59.659243E-3,62.791431
8.876161E-3,62.500015E-3,62.877892
8.892241E-3,63.920468E-3,62.921124
8.908320E-3,55.397894E-3,62.661736
8.924400E-3,59.659243E-3,62.791431
8.940481E-3,56.818344E-3,62.704967
8.956561E-3,59.659243E-3,62.791431
8.972640E-3,65.340914E-3,62.964355
8.988720E-3,48.295524E-3,62.445572
9.004801E-3,49.715973E-3,62.488804
9.020881E-3,65.340914E-3,62.964355
9.036960E-3,65.340914E-3,62.964355
9.053040E-3,65.340914E-3,62.964355
9.069121E-3,62.500015E-3,62.877892
9.085201E-3,55.397894E-3,62.661736
9.101281E-3,56.818344E-3,62.704967
9.117360E-3,59.659243E-3,62.791431
9.133440E-3,63.920468E-3,62.921124
9.149521E-3,62.500015E-3,62.877892
9.165601E-3,58.238793E-3,62.748199
9.181680E-3,55.397894E-3,62.661736
9.197760E-3,56.818344E-3,62.704967
9.213841E-3,55.397894E-3,62.661736
9.229921E-3,61.079692E-3,62.834663
9.246000E-3,65.340914E-3,62.964355
9.262080E-3,61.079692E-3,62.834663
9.278161E-3,65.340914E-3,62.964355
9.294241E-3,56.818344E-3,62.704967
9.310321E-3,48.295524E-3,62.445572
9.326400E-3,53.977322E-3,62.618500
9.342480E-3,51.136423E-3,62.532036
9.358561E-3,46.875075E-3,62.402340
9.374641E-3,63.920468E-3,62.921124
9.390720E-3,63.920468E-3,62.921124
9.406800E-3,53.977322E-3,62.618500
9.422881E-3,55.397894E-3,62.661736
9.438961E-3,49.715973E-3,62.488804
9.455040E-3,55.397894E-3,62.661736
9.471120E-3,63.920468E-3,62.921124
9.487201E-3,61.079692E-3,62.834663
9.503281E-3,59.659243E-3,62.791431
9.519361E-3,62.500015E-3,62.877892
9.535440E-3,66.761360E-3,63.007587
9.551520E-3,55.397894E-3,62.661736
9.567601E-3,53.977322E-3,62.618500
9.583681E-3,53.977322E-3,62.618500
9.599760E-3,52.556872E-3,62.575268
9.615840E-3,65.340914E-3,62.964355
9.631921E-3,66.761360E-3,63.007587
9.648001E-3,53.977322E-3,62.618500
9.664080E-3,58.238793E-3,62.748199
9.680160E-3,56.818344E-3,62.704967
9.696241E-3,62.500015E-3,62.877892
9.712321E-3,55.397894E-3,62.661736
9.728401E-3,55.397894E-3,62.661736
9.744480E-3,55.397894E-3,62.661736
9.760560E-3,62.500015E-3,62.877892
9.776641E-3,58.238793E-3,62.748199
9.792721E-3,55.397894E-3,62.661736
9.808800E-3,53.977322E-3,62.618500
9.824880E-3,58.238793E-3,62.748199
9.840961E-3,53.977322E-3,62.618500
9.857041E-3,61.079692E-3,62.834663
9.873120E-3,53.977322E-3,62.618500
9.889200E-3,55.397894E-3,62.661736
9.905281E-3,46.875075E-3,62.402340
9.921361E-3,51.136423E-3,62.532036
9.937441E-3,58.238793E-3,62.748199
9.953520E-3,56.818344E-3,62.704967
9.969600E-3,53.977322E-3,62.618500
9.985681E-3,53.977322E-3,62.618500
10.001761E-3,49.715973E-3,62.488804
10.017840E-3,65.340914E-3,62.964355
10.033920E-3,62.500015E-3,62.877892
10.050001E-3,44.034302E-3,62.315880
10.066081E-3,58.238793E-3,62.748199
10.082160E-3,55.397894E-3,62.661736
10.098240E-3,59.659243E-3,62.791431
10.114321E-3,58.238793E-3,62.748199
10.130401E-3,56.818344E-3,62.704967
10.146481E-3,52.556872E-3,62.575268
10.162560E-3,52.556872E-3,62.575268
10.178640E-3,52.556872E-3,62.575268
10.194721E-3,55.397894E-3,62.661736
10.210801E-3,53.977322E-3,62.618500
10.226880E-3,53.977322E-3,62.618500
10.242960E-3,58.238793E-3,62.748199
10.259041E-3,59.659243E-3,62.791431
10.275121E-3,56.818344E-3,62.704967
10.291200E-3,56.818344E-3,62.704967
10.307280E-3,46.875075E-3,62.402340
10.323361E-3,51.136423E-3,62.532036
10.339441E-3,46.875075E-3,62.402340
10.355521E-3,49.715973E-3,62.488804
10.371600E-3,51.136423E-3,62.532036
10.387680E-3,52.556872E-3,62.575268
10.403761E-3,49.715973E-3,62.488804
10.419841E-3,58.238793E-3,62.748199
10.435920E-3,63.920468E-3,62.921124
10.452000E-3,52.556872E-3,62.575268
10.468081E-3,55.397894E-3,62.661736
10.484161E-3,49.715973E-3,62.488804
10.500241E-3,48.295524E-3,62.445572
10.516320E-3,55.397894E-3,62.661736
10.532401E-3,38.352378E-3,62.142948
10.548481E-3,48.295524E-3,62.445572
10.564561E-3,55.397894E-3,62.661736
10.580640E-3,48.295524E-3,62.445572
10.596721E-3,49.715973E-3,62.488804
10.612801E-3,45.454752E-3,62.359112
10.628881E-3,49.715973E-3,62.488804
10.644960E-3,52.556872E-3,62.575268
10.661040E-3,52.556872E-3,62.575268
