Start,B6B6B6,
4.309440E-3,995.317757E-3,63.699306
4.325520E-3,994.648874E-3,63.656075
4.341600E-3,991.973221E-3,63.483143
4.357680E-3,991.304338E-3,63.439911
4.373760E-3,996.655524E-3,63.785770
4.389840E-3,994.648874E-3,63.656075
4.405920E-3,991.973221E-3,63.483143
4.422000E-3,995.317757E-3,63.699306
4.438080E-3,998.662174E-3,63.915462
4.454160E-3,994.648874E-3,63.656075
4.470240E-3,997.324347E-3,63.828999
4.486320E-3,996.655524E-3,63.785770
4.502400E-3,997.324347E-3,63.828999
4.518480E-3,993.310988E-3,63.569607
4.534560E-3,995.986640E-3,63.742538
4.550640E-3,994.648874E-3,63.656075
4.566720E-3,996.655524E-3,63.785770
4.582800E-3,995.986640E-3,63.742538
4.598880E-3,993.310988E-3,63.569607
4.614960E-3,993.979871E-3,63.612839
4.631040E-3,993.979871E-3,63.612839
4.647120E-3,996.655524E-3,63.785770
4.663200E-3,992.642105E-3,63.526375
4.679280E-3,996.655524E-3,63.785770
4.695360E-3,992.642105E-3,63.526375
4.711440E-3,989.297688E-3,63.310219
4.727520E-3,993.979871E-3,63.612839
4.743600E-3,997.324347E-3,63.828999
4.759680E-3,993.310988E-3,63.569607
4.775760E-3,998.662174E-3,63.915462
4.791840E-3,998.662174E-3,63.915462
4.807920E-3,995.986640E-3,63.742538
4.824000E-3,996.655524E-3,63.785770
4.840080E-3,997.324347E-3,63.828999
4.856160E-3,995.317757E-3,63.699306
4.872240E-3,994.648874E-3,63.656075
4.888320E-3,993.310988E-3,63.569607
4.904400E-3,994.648874E-3,63.656075
4.920480E-3,996.655524E-3,63.785770
4.936560E-3,997.324347E-3,63.828999
4.952640E-3,991.304338E-3,63.439911
4.968720E-3,989.297688E-3,63.310219
4.984800E-3,989.966452E-3,63.353443
5.000880E-3,992.642105E-3,63.526375
5.016960E-3,990.635455E-3,63.396679
5.033040E-3,995.317757E-3,63.699306
5.049120E-3,991.973221E-3,63.483143
5.065200E-3,987.959862E-3,63.223751
5.081280E-3,991.973221E-3,63.483143
5.097360E-3,993.310988E-3,63.569607
5.113440E-3,995.986640E-3,63.742538
5.129520E-3,996.655524E-3,63.785770
5.145600E-3,993.979871E-3,63.612839
5.161680E-3,993.310988E-3,63.569607
5.177760E-3,992.642105E-3,63.526375
5.193840E-3,992.642105E-3,63.526375
5.209920E-3,991.973221E-3,63.483143
5.226000E-3,991.973221E-3,63.483143
5.242080E-3,991.973221E-3,63.483143
5.258160E-3,993.310988E-3,63.569607
5.274240E-3,991.304338E-3,63.439911
5.290320E-3,989.297688E-3,63.310219
5.306400E-3,991.973221E-3,63.483143
5.322480E-3,990.635455E-3,63.396679
5.338560E-3,991.304338E-3,63.439911
5.354641E-3,993.979871E-3,63.612839
5.370720E-3,997.324347E-3,63.828999
5.386801E-3,990.635455E-3,63.396679
5.402880E-3,992.642105E-3,63.526375
5.418960E-3,993.979871E-3,63.612839
5.435040E-3,989.297688E-3,63.310219
5.451120E-3,989.297688E-3,63.310219
5.467200E-3,990.635455E-3,63.396679
5.483280E-3,993.310988E-3,63.569607
5.499360E-3,995.986640E-3,63.742538
5.515440E-3,993.310988E-3,63.569607
5.531520E-3,988.628745E-3,63.266983
5.547600E-3,988.628745E-3,63.266983
5.563681E-3,990.635455E-3,63.396679
5.579760E-3,986.622036E-3,63.137287
5.595841E-3,987.959862E-3,63.223751
5.611920E-3,989.966452E-3,63.353443
5.628000E-3,992.642105E-3,63.526375
5.644080E-3,994.648874E-3,63.656075
5.660160E-3,987.959862E-3,63.223751
5.676240E-3,990.635455E-3,63.396679
5.692320E-3,990.635455E-3,63.396679
5.708400E-3,991.973221E-3,63.483143
5.724480E-3,991.973221E-3,63.483143
5.740560E-3,993.310988E-3,63.569607
5.756640E-3,996.655524E-3,63.785770
5.772721E-3,993.310988E-3,63.569607
5.788800E-3,991.304338E-3,63.439911
5.804881E-3,988.628745E-3,63.266983
5.820960E-3,987.959862E-3,63.223751
5.837040E-3,988.628745E-3,63.266983
5.853120E-3,987.290978E-3,63.180519
5.869200E-3,988.628745E-3,63.266983
5.885280E-3,991.973221E-3,63.483143
5.901360E-3,995.317757E-3,63.699306
5.917440E-3,989.297688E-3,63.310219
5.933520E-3,985.953152E-3,63.094055
5.949600E-3,985.953152E-3,63.094055
5.965680E-3,986.622036E-3,63.137287
5.981761E-3,987.290978E-3,63.180519
5.997840E-3,991.973221E-3,63.483143
6.013921E-3,993.310988E-3,63.569607
6.030000E-3,991.973221E-3,63.483143
6.046080E-3,990.635455E-3,63.396679
6.062160E-3,991.973221E-3,63.483143
6.078240E-3,991.304338E-3,63.439911
6.094320E-3,990.635455E-3,63.396679
6.110400E-3,991.304338E-3,63.439911
6.126480E-3,993.310988E-3,63.569607
6.142560E-3,993.310988E-3,63.569607
6.158640E-3,988.628745E-3,63.266983
6.174720E-3,992.642105E-3,63.526375
6.190801E-3,987.959862E-3,63.223751
6.206880E-3,985.284269E-3,63.050823
6.222961E-3,990.635455E-3,63.396679
6.239040E-3,991.304338E-3,63.439911
6.255121E-3,992.642105E-3,63.526375
6.271200E-3,991.304338E-3,63.439911
6.287280E-3,985.953152E-3,63.094055
6.303360E-3,988.628745E-3,63.266983
6.319440E-3,992.642105E-3,63.526375
6.335520E-3,989.966452E-3,63.353443
6.351600E-3,986.622036E-3,63.137287
6.367680E-3,982.608616E-3,62.877892
6.383760E-3,988.628745E-3,63.266983
6.399841E-3,987.959862E-3,63.223751
6.415920E-3,989.966452E-3,63.353443
6.432001E-3,993.310988E-3,63.569607
6.448080E-3,995.986640E-3,63.742538
6.464161E-3,991.973221E-3,63.483143
6.480240E-3,987.959862E-3,63.223751
6.496320E-3,988.628745E-3,63.266983
6.512400E-3,986.622036E-3,63.137287
6.528480E-3,988.628745E-3,63.266983
6.544560E-3,986.622036E-3,63.137287
6.560640E-3,987.959862E-3,63.223751
6.576720E-3,988.628745E-3,63.266983
6.592800E-3,988.628745E-3,63.266983
6.608881E-3,986.622036E-3,63.137287
6.624960E-3,987.959862E-3,63.223751
6.641041E-3,987.959862E-3,63.223751
6.657120E-3,983.277559E-3,62.921124
6.673201E-3,989.966452E-3,63.353443
6.689280E-3,990.635455E-3,63.396679
6.705360E-3,987.290978E-3,63.180519
6.721440E-3,991.304338E-3,63.439911
6.737520E-3,989.297688E-3,63.310219
6.753600E-3,985.284269E-3,63.050823
6.769680E-3,990.635455E-3,63.396679
6.785760E-3,987.290978E-3,63.180519
6.801840E-3,986.622036E-3,63.137287
6.817921E-3,991.973221E-3,63.483143
6.834000E-3,990.635455E-3,63.396679
6.850081E-3,986.622036E-3,63.137287
6.866160E-3,988.628745E-3,63.266983
6.882241E-3,985.284269E-3,63.050823
6.898320E-3,987.959862E-3,63.223751
6.914400E-3,986.622036E-3,63.137287
6.930480E-3,985.953152E-3,63.094055
6.946560E-3,984.615326E-3,63.007587
6.962640E-3,985.284269E-3,63.050823
6.978720E-3,984.615326E-3,63.007587
6.994800E-3,988.628745E-3,63.266983
7.010880E-3,985.953152E-3,63.094055
7.026961E-3,979.933143E-3,62.704967
7.043040E-3,984.615326E-3,63.007587
7.059121E-3,987.290978E-3,63.180519
7.075200E-3,985.953152E-3,63.094055
7.091281E-3,983.946443E-3,62.964355
7.107360E-3,984.615326E-3,63.007587
7.123441E-3,989.966452E-3,63.353443
7.139520E-3,984.615326E-3,63.007587
7.155600E-3,986.622036E-3,63.137287
7.171680E-3,987.959862E-3,63.223751
7.187760E-3,989.966452E-3,63.353443
7.203841E-3,986.622036E-3,63.137287
7.219920E-3,986.622036E-3,63.137287
7.236001E-3,991.304338E-3,63.439911
7.252080E-3,986.622036E-3,63.137287
7.268161E-3,982.608616E-3,62.877892
7.284240E-3,985.953152E-3,63.094055
7.300321E-3,987.959862E-3,63.223751
7.316400E-3,986.622036E-3,63.137287
7.332481E-3,986.622036E-3,63.137287
7.348560E-3,985.284269E-3,63.050823
7.364640E-3,983.946443E-3,62.964355
7.380720E-3,982.608616E-3,62.877892
7.396800E-3,987.290978E-3,63.180519
7.412881E-3,984.615326E-3,63.007587
7.428960E-3,985.953152E-3,63.094055
7.445041E-3,982.608616E-3,62.877892
7.461120E-3,981.270909E-3,62.791431
7.477201E-3,985.953152E-3,63.094055
7.493280E-3,988.628745E-3,63.266983
7.509361E-3,982.608616E-3,62.877892
7.525440E-3,984.615326E-3,63.007587
7.541521E-3,987.959862E-3,63.223751
7.557600E-3,985.953152E-3,63.094055
7.573680E-3,983.277559E-3,62.921124
7.589760E-3,981.270909E-3,62.791431
7.605840E-3,983.277559E-3,62.921124
7.621921E-3,980.602026E-3,62.748199
7.638000E-3,983.946443E-3,62.964355
7.654081E-3,983.946443E-3,62.964355
7.670160E-3,981.270909E-3,62.791431
7.686241E-3,986.622036E-3,63.137287
7.702320E-3,985.284269E-3,63.050823
7.718401E-3,984.615326E-3,63.007587
7.734480E-3,984.615326E-3,63.007587
7.750561E-3,979.933143E-3,62.704967
7.766640E-3,981.939793E-3,62.834663
7.782720E-3,987.290978E-3,63.180519
7.798800E-3,985.284269E-3,63.050823
7.814880E-3,982.608616E-3,62.877892
7.830961E-3,981.270909E-3,62.791431
7.847041E-3,981.270909E-3,62.791431
7.863120E-3,981.939793E-3,62.834663
7.879200E-3,986.622036E-3,63.137287
7.895281E-3,985.953152E-3,63.094055
7.911361E-3,981.270909E-3,62.791431
7.927440E-3,986.622036E-3,63.137287
7.943520E-3,985.284269E-3,63.050823
7.959601E-3,980.602026E-3,62.748199
7.975681E-3,979.933143E-3,62.704967
7.991760E-3,981.939793E-3,62.834663
8.007840E-3,983.277559E-3,62.921124
8.023920E-3,980.602026E-3,62.748199
8.040001E-3,979.264259E-3,62.661736
8.056081E-3,982.608616E-3,62.877892
8.072160E-3,984.615326E-3,63.007587
8.088240E-3,985.953152E-3,63.094055
8.104321E-3,979.264259E-3,62.661736
8.120401E-3,980.602026E-3,62.748199
8.136480E-3,983.277559E-3,62.921124
8.152560E-3,983.277559E-3,62.921124
8.168641E-3,983.277559E-3,62.921124
8.184721E-3,979.264259E-3,62.661736
8.200800E-3,979.264259E-3,62.661736
8.216880E-3,980.602026E-3,62.748199
8.232960E-3,979.933143E-3,62.704967
8.249041E-3,981.939793E-3,62.834663
8.265121E-3,983.277559E-3,62.921124
8.281200E-3,979.933143E-3,62.704967
8.297280E-3,979.264259E-3,62.661736
8.313361E-3,981.270909E-3,62.791431
8.329441E-3,981.270909E-3,62.791431
8.345520E-3,983.277559E-3,62.921124
8.361600E-3,982.608616E-3,62.877892
8.377681E-3,981.939793E-3,62.834663
8.393761E-3,979.933143E-3,62.704967
8.409840E-3,977.257490E-3,62.532036
8.425920E-3,982.608616E-3,62.877892
8.442000E-3,979.933143E-3,62.704967
8.458081E-3,977.257490E-3,62.532036
8.474161E-3,981.270909E-3,62.791431
8.490240E-3,980.602026E-3,62.748199
8.506320E-3,980.602026E-3,62.748199
8.522401E-3,978.595257E-3,62.618500
8.538481E-3,981.270909E-3,62.791431
8.554560E-3,981.939793E-3,62.834663
8.570640E-3,983.277559E-3,62.921124
8.586721E-3,976.588607E-3,62.488804
8.602801E-3,977.257490E-3,62.532036
8.618880E-3,977.926373E-3,62.575268
8.634960E-3,980.602026E-3,62.748199
8.651040E-3,979.933143E-3,62.704967
8.667121E-3,981.270909E-3,62.791431
8.683201E-3,979.933143E-3,62.704967
8.699280E-3,980.602026E-3,62.748199
8.715360E-3,982.608616E-3,62.877892
8.731441E-3,980.602026E-3,62.748199
8.747521E-3,981.270909E-3,62.791431
8.763600E-3,979.933143E-3,62.704967
8.779680E-3,981.939793E-3,62.834663
8.795761E-3,975.919724E-3,62.445572
8.811841E-3,976.588607E-3,62.488804
8.827920E-3,977.926373E-3,62.575268
8.844000E-3,977.257490E-3,62.532036
8.860081E-3,979.933143E-3,62.704967
8.876161E-3,976.588607E-3,62.488804
8.892241E-3,979.933143E-3,62.704967
8.908320E-3,975.250781E-3,62.402340
8.924400E-3,977.926373E-3,62.575268
8.940481E-3,977.257490E-3,62.532036
8.956561E-3,977.926373E-3,62.575268
8.972640E-3,979.933143E-3,62.704967
8.988720E-3,979.933143E-3,62.704967
9.004801E-3,977.257490E-3,62.532036
9.020881E-3,980.602026E-3,62.748199
9.036960E-3,978.595257E-3,62.618500
9.053040E-3,980.602026E-3,62.748199
9.069121E-3,975.919724E-3,62.445572
9.085201E-3,979.264259E-3,62.661736
9.101281E-3,979.264259E-3,62.661736
9.117360E-3,975.250781E-3,62.402340
9.133440E-3,981.270909E-3,62.791431
9.149521E-3,979.933143E-3,62.704967
9.165601E-3,978.595257E-3,62.618500
9.181680E-3,976.588607E-3,62.488804
9.197760E-3,974.581957E-3,62.359112
9.213841E-3,979.264259E-3,62.661736
9.229921E-3,975.250781E-3,62.402340
9.246000E-3,976.588607E-3,62.488804
9.262080E-3,980.602026E-3,62.748199
9.278161E-3,975.919724E-3,62.445572
9.294241E-3,974.581957E-3,62.359112
9.310321E-3,976.588607E-3,62.488804
9.326400E-3,981.270909E-3,62.791431
9.342480E-3,980.602026E-3,62.748199
9.358561E-3,975.250781E-3,62.402340
9.374641E-3,977.257490E-3,62.532036
9.390720E-3,977.257490E-3,62.532036
9.406800E-3,978.595257E-3,62.618500
9.422881E-3,975.919724E-3,62.445572
9.438961E-3,972.575247E-3,62.229412
9.455040E-3,976.588607E-3,62.488804
9.471120E-3,976.588607E-3,62.488804
9.487201E-3,977.926373E-3,62.575268
9.503281E-3,974.581957E-3,62.359112
9.519361E-3,973.913074E-3,62.315880
9.535440E-3,979.933143E-3,62.704967
9.551520E-3,977.926373E-3,62.575268
9.567601E-3,979.264259E-3,62.661736
9.583681E-3,978.595257E-3,62.618500
9.599760E-3,977.257490E-3,62.532036
9.615840E-3,977.926373E-3,62.575268
9.631921E-3,978.595257E-3,62.618500
9.648001E-3,971.906364E-3,62.186180
9.664080E-3,977.257490E-3,62.532036
9.680160E-3,973.913074E-3,62.315880
9.696241E-3,975.250781E-3,62.402340
9.712321E-3,977.926373E-3,62.575268
9.728401E-3,978.595257E-3,62.618500
9.744480E-3,975.919724E-3,62.445572
9.760560E-3,975.919724E-3,62.445572
9.776641E-3,974.581957E-3,62.359112
9.792721E-3,977.257490E-3,62.532036
9.808800E-3,975.919724E-3,62.445572
9.824880E-3,976.588607E-3,62.488804
9.840961E-3,979.264259E-3,62.661736
9.857041E-3,972.575247E-3,62.229412
9.873120E-3,970.568538E-3,62.099716
9.889200E-3,969.899654E-3,62.056484
9.905281E-3,974.581957E-3,62.359112
9.921361E-3,975.919724E-3,62.445572
9.937441E-3,973.913074E-3,62.315880
9.953520E-3,977.257490E-3,62.532036
9.969600E-3,973.913074E-3,62.315880
9.985681E-3,976.588607E-3,62.488804
10.001761E-3,975.250781E-3,62.402340
10.017840E-3,972.575247E-3,62.229412
10.033920E-3,972.575247E-3,62.229412
10.050001E-3,977.926373E-3,62.575268
10.066081E-3,972.575247E-3,62.229412
10.082160E-3,969.899654E-3,62.056484
10.098240E-3,971.237421E-3,62.142948
10.114321E-3,981.270909E-3,62.791431
10.130401E-3,977.926373E-3,62.575268
10.146481E-3,977.257490E-3,62.532036
10.162560E-3,977.926373E-3,62.575268
10.178640E-3,972.575247E-3,62.229412
10.194721E-3,969.230711E-3,62.013248
10.210801E-3,972.575247E-3,62.229412
10.226880E-3,975.919724E-3,62.445572
10.242960E-3,973.913074E-3,62.315880
10.259041E-3,971.906364E-3,62.186180
10.275121E-3,971.906364E-3,62.186180
10.291200E-3,973.913074E-3,62.315880
10.307280E-3,971.906364E-3,62.186180
10.323361E-3,973.244131E-3,62.272644
10.339441E-3,973.913074E-3,62.315880
10.355521E-3,972.575247E-3,62.229412
10.371600E-3,973.913074E-3,62.315880
10.387680E-3,975.919724E-3,62.445572
10.403761E-3,972.575247E-3,62.229412
10.419841E-3,972.575247E-3,62.229412
10.435920E-3,973.244131E-3,62.272644
10.452000E-3,972.575247E-3,62.229412
10.468081E-3,973.913074E-3,62.315880
10.484161E-3,975.250781E-3,62.402340
10.500241E-3,971.906364E-3,62.186180
10.516320E-3,971.237421E-3,62.142948
10.532401E-3,973.913074E-3,62.315880
10.548481E-3,971.906364E-3,62.186180
10.564561E-3,970.568538E-3,62.099716
10.580640E-3,967.224061E-3,61.883556
10.596721E-3,970.568538E-3,62.099716
10.612801E-3,976.588607E-3,62.488804
10.628881E-3,974.581957E-3,62.359112
10.644960E-3,973.244131E-3,62.272644
10.661040E-3,973.244131E-3,62.272644
