Start,6D6D6D,
End,929292,
,,
x,y,Luminance
94.293125E-3,43.383986E-3,22.369398
94.309203E-3,45.553174E-3,22.412630
94.325289E-3,49.891461E-3,22.499092
94.341367E-3,54.229934E-3,22.585558
94.357446E-3,43.383986E-3,22.369398
94.373524E-3,32.538038E-3,22.153238
94.389603E-3,56.399126E-3,22.628790
94.405688E-3,47.722463E-3,22.455864
94.421767E-3,49.891461E-3,22.499092
94.437845E-3,49.891461E-3,22.499092
94.453923E-3,62.906690E-3,22.758486
94.470002E-3,43.383986E-3,22.369398
94.486088E-3,36.876418E-3,22.239702
94.502166E-3,60.737502E-3,22.715254
94.518244E-3,49.891461E-3,22.499092
94.534323E-3,58.568411E-3,22.672024
94.550408E-3,60.737502E-3,22.715254
94.566487E-3,45.553174E-3,22.412630
94.582565E-3,52.060746E-3,22.542326
94.598643E-3,43.383986E-3,22.369398
94.614722E-3,47.722463E-3,22.455864
94.630808E-3,47.722463E-3,22.455864
94.646886E-3,54.229934E-3,22.585558
94.662964E-3,52.060746E-3,22.542326
94.679043E-3,47.722463E-3,22.455864
94.695129E-3,56.399126E-3,22.628790
94.711207E-3,60.737502E-3,22.715254
94.727285E-3,41.214701E-3,22.326164
94.743364E-3,41.214701E-3,22.326164
94.759442E-3,56.399126E-3,22.628790
94.775528E-3,54.229934E-3,22.585558
94.791606E-3,47.722463E-3,22.455864
94.807684E-3,43.383986E-3,22.369398
94.823763E-3,43.383986E-3,22.369398
94.839849E-3,54.229934E-3,22.585558
94.855927E-3,43.383986E-3,22.369398
94.872005E-3,43.383986E-3,22.369398
94.888084E-3,58.568411E-3,22.672024
94.904162E-3,62.906690E-3,22.758486
94.920248E-3,54.229934E-3,22.585558
94.936326E-3,41.214701E-3,22.326164
94.952404E-3,43.383986E-3,22.369398
94.968483E-3,47.722463E-3,22.455864
94.984569E-3,43.383986E-3,22.369398
95.000647E-3,43.383986E-3,22.369398
95.016725E-3,58.568411E-3,22.672024
95.032804E-3,52.060746E-3,22.542326
95.048882E-3,52.060746E-3,22.542326
95.064968E-3,41.214701E-3,22.326164
95.081046E-3,41.214701E-3,22.326164
95.097125E-3,47.722463E-3,22.455864
95.113203E-3,45.553174E-3,22.412630
95.129289E-3,58.568411E-3,22.672024
95.145367E-3,60.737502E-3,22.715254
95.161445E-3,49.891461E-3,22.499092
95.177524E-3,49.891461E-3,22.499092
95.193602E-3,49.891461E-3,22.499092
95.209688E-3,49.891461E-3,22.499092
95.225766E-3,69.414355E-3,22.888184
95.241845E-3,56.399126E-3,22.628790
95.257923E-3,47.722463E-3,22.455864
95.274009E-3,62.906690E-3,22.758486
95.290087E-3,45.553174E-3,22.412630
95.306166E-3,34.707133E-3,22.196468
95.322244E-3,36.876418E-3,22.239702
95.338322E-3,52.060746E-3,22.542326
95.354408E-3,49.891461E-3,22.499092
95.370486E-3,56.399126E-3,22.628790
95.386565E-3,43.383986E-3,22.369398
95.402643E-3,36.876418E-3,22.239702
95.418729E-3,47.722463E-3,22.455864
95.434807E-3,47.722463E-3,22.455864
95.450886E-3,60.737502E-3,22.715254
95.466964E-3,60.737502E-3,22.715254
95.483042E-3,49.891461E-3,22.499092
95.499128E-3,41.214701E-3,22.326164
95.515206E-3,43.383986E-3,22.369398
95.531285E-3,47.722463E-3,22.455864
95.547363E-3,56.399126E-3,22.628790
95.563449E-3,49.891461E-3,22.499092
95.579527E-3,43.383986E-3,22.369398
95.595606E-3,43.383986E-3,22.369398
95.611684E-3,58.568411E-3,22.672024
95.627762E-3,65.075882E-3,22.801718
95.643848E-3,60.737502E-3,22.715254
95.659927E-3,41.214701E-3,22.326164
95.676005E-3,39.045606E-3,22.282934
95.692083E-3,58.568411E-3,22.672024
95.708169E-3,47.722463E-3,22.455864
95.724247E-3,47.722463E-3,22.455864
95.740326E-3,47.722463E-3,22.455864
95.756404E-3,52.060746E-3,22.542326
95.772482E-3,56.399126E-3,22.628790
95.788568E-3,52.060746E-3,22.542326
95.804647E-3,47.722463E-3,22.455864
95.820725E-3,45.553174E-3,22.412630
95.836803E-3,54.229934E-3,22.585558
95.852889E-3,41.214701E-3,22.326164
95.868967E-3,34.707133E-3,22.196468
95.885046E-3,41.214701E-3,22.326164
95.901124E-3,56.399126E-3,22.628790
95.917203E-3,39.045606E-3,22.282934
95.933288E-3,47.722463E-3,22.455864
95.949367E-3,58.568411E-3,22.672024
95.965445E-3,52.060746E-3,22.542326
95.981523E-3,45.553174E-3,22.412630
95.997609E-3,52.060746E-3,22.542326
96.013688E-3,60.737502E-3,22.715254
96.029766E-3,56.399126E-3,22.628790
96.045844E-3,52.060746E-3,22.542326
96.061923E-3,52.060746E-3,22.542326
96.078008E-3,62.906690E-3,22.758486
96.094087E-3,56.399126E-3,22.628790
96.110165E-3,36.876418E-3,22.239702
96.126243E-3,52.060746E-3,22.542326
96.142329E-3,56.399126E-3,22.628790
96.158408E-3,43.383986E-3,22.369398
96.174486E-3,60.737502E-3,22.715254
96.190564E-3,39.045606E-3,22.282934
96.206643E-3,58.568411E-3,22.672024
96.222728E-3,62.906690E-3,22.758486
96.238807E-3,60.737502E-3,22.715254
96.254885E-3,47.722463E-3,22.455864
96.270964E-3,43.383986E-3,22.369398
96.287042E-3,56.399126E-3,22.628790
96.303128E-3,52.060746E-3,22.542326
96.319206E-3,43.383986E-3,22.369398
96.335284E-3,49.891461E-3,22.499092
96.351363E-3,54.229934E-3,22.585558
96.367449E-3,43.383986E-3,22.369398
96.383527E-3,41.214701E-3,22.326164
96.399605E-3,54.229934E-3,22.585558
96.415684E-3,47.722463E-3,22.455864
96.431762E-3,43.383986E-3,22.369398
96.447848E-3,41.214701E-3,22.326164
96.463926E-3,54.229934E-3,22.585558
96.480004E-3,65.075882E-3,22.801718
96.496083E-3,58.568411E-3,22.672024
96.512169E-3,45.553174E-3,22.412630
96.528247E-3,52.060746E-3,22.542326
96.544325E-3,43.383986E-3,22.369398
96.560404E-3,39.045606E-3,22.282934
96.576482E-3,60.737502E-3,22.715254
96.592568E-3,62.906690E-3,22.758486
96.608646E-3,47.722463E-3,22.455864
96.624725E-3,32.538038E-3,22.153238
96.640803E-3,49.891461E-3,22.499092
96.656889E-3,58.568411E-3,22.672024
96.672967E-3,54.229934E-3,22.585558
96.689045E-3,47.722463E-3,22.455864
96.705124E-3,47.722463E-3,22.455864
96.721202E-3,56.399126E-3,22.628790
96.737288E-3,58.568411E-3,22.672024
96.753366E-3,60.737502E-3,22.715254
96.769445E-3,49.891461E-3,22.499092
96.785523E-3,36.876418E-3,22.239702
96.801609E-3,47.722463E-3,22.455864
96.817687E-3,52.060746E-3,22.542326
96.833766E-3,43.383986E-3,22.369398
96.849844E-3,56.399126E-3,22.628790
96.865922E-3,58.568411E-3,22.672024
96.882008E-3,52.060746E-3,22.542326
96.898086E-3,54.229934E-3,22.585558
96.914165E-3,41.214701E-3,22.326164
96.930243E-3,39.045606E-3,22.282934
96.946329E-3,39.045606E-3,22.282934
96.962407E-3,49.891461E-3,22.499092
96.978486E-3,54.229934E-3,22.585558
96.994564E-3,47.722463E-3,22.455864
97.010642E-3,43.383986E-3,22.369398
97.026728E-3,67.245170E-3,22.844952
97.042806E-3,41.214701E-3,22.326164
97.058885E-3,39.045606E-3,22.282934
97.074963E-3,32.538038E-3,22.153238
97.091049E-3,47.722463E-3,22.455864
97.107127E-3,43.383986E-3,22.369398
97.123206E-3,41.214701E-3,22.326164
97.139284E-3,52.060746E-3,22.542326
97.155362E-3,47.722463E-3,22.455864
97.171448E-3,52.060746E-3,22.542326
97.187527E-3,45.553174E-3,22.412630
97.203605E-3,41.214701E-3,22.326164
97.219683E-3,34.707133E-3,22.196468
97.235769E-3,49.891461E-3,22.499092
97.251847E-3,52.060746E-3,22.542326
97.267926E-3,49.891461E-3,22.499092
97.284004E-3,30.368751E-3,22.110004
97.300082E-3,41.214701E-3,22.326164
97.316168E-3,43.383986E-3,22.369398
97.332247E-3,52.060746E-3,22.542326
97.348325E-3,49.891461E-3,22.499092
97.364403E-3,52.060746E-3,22.542326
97.380489E-3,56.399126E-3,22.628790
97.396567E-3,47.722463E-3,22.455864
97.412646E-3,49.891461E-3,22.499092
97.428724E-3,52.060746E-3,22.542326
97.444803E-3,45.553174E-3,22.412630
97.460888E-3,47.722463E-3,22.455864
97.476967E-3,47.722463E-3,22.455864
97.493045E-3,49.891461E-3,22.499092
97.509123E-3,52.060746E-3,22.542326
97.525209E-3,34.707133E-3,22.196468
97.541288E-3,45.553174E-3,22.412630
97.557366E-3,47.722463E-3,22.455864
97.573444E-3,58.568411E-3,22.672024
97.589523E-3,43.383986E-3,22.369398
97.605608E-3,39.045606E-3,22.282934
97.621687E-3,39.045606E-3,22.282934
97.637765E-3,43.383986E-3,22.369398
97.653843E-3,58.568411E-3,22.672024
97.669929E-3,54.229934E-3,22.585558
97.686008E-3,32.538038E-3,22.153238
97.702086E-3,36.876418E-3,22.239702
97.718164E-3,43.383986E-3,22.369398
97.734243E-3,49.891461E-3,22.499092
97.750328E-3,41.214701E-3,22.326164
97.766407E-3,32.538038E-3,22.153238
97.782485E-3,47.722463E-3,22.455864
97.798564E-3,49.891461E-3,22.499092
97.814649E-3,45.553174E-3,22.412630
97.830728E-3,43.383986E-3,22.369398
97.846806E-3,54.229934E-3,22.585558
97.862884E-3,45.553174E-3,22.412630
97.878963E-3,39.045606E-3,22.282934
97.895049E-3,41.214701E-3,22.326164
97.911127E-3,41.214701E-3,22.326164
97.927205E-3,30.368751E-3,22.110004
97.943284E-3,47.722463E-3,22.455864
97.959362E-3,43.383986E-3,22.369398
97.975448E-3,39.045606E-3,22.282934
97.991526E-3,49.891461E-3,22.499092
98.007604E-3,43.383986E-3,22.369398
98.023683E-3,43.383986E-3,22.369398
98.039769E-3,43.383986E-3,22.369398
98.055847E-3,41.214701E-3,22.326164
98.071925E-3,60.737502E-3,22.715254
98.088004E-3,45.553174E-3,22.412630
98.104082E-3,39.045606E-3,22.282934
98.120168E-3,36.876418E-3,22.239702
98.136246E-3,45.553174E-3,22.412630
98.152325E-3,52.060746E-3,22.542326
98.168403E-3,36.876418E-3,22.239702
98.184489E-3,32.538038E-3,22.153238
98.200567E-3,34.707133E-3,22.196468
98.216645E-3,43.383986E-3,22.369398
98.232724E-3,45.553174E-3,22.412630
98.248802E-3,54.229934E-3,22.585558
98.264888E-3,47.722463E-3,22.455864
98.280966E-3,39.045606E-3,22.282934
98.297045E-3,54.229934E-3,22.585558
98.313123E-3,47.722463E-3,22.455864
98.329209E-3,32.538038E-3,22.153238
98.345287E-3,41.214701E-3,22.326164
98.361365E-3,41.214701E-3,22.326164
98.377444E-3,36.876418E-3,22.239702
98.393522E-3,41.214701E-3,22.326164
98.409608E-3,39.045606E-3,22.282934
98.425686E-3,47.722463E-3,22.455864
98.441765E-3,41.214701E-3,22.326164
98.457843E-3,45.553174E-3,22.412630
98.473929E-3,43.383986E-3,22.369398
98.490007E-3,49.891461E-3,22.499092
98.506086E-3,49.891461E-3,22.499092
98.522164E-3,43.383986E-3,22.369398
98.538242E-3,41.214701E-3,22.326164
98.554328E-3,34.707133E-3,22.196468
98.570406E-3,36.876418E-3,22.239702
98.586485E-3,60.737502E-3,22.715254
98.602563E-3,58.568411E-3,22.672024
98.618649E-3,36.876418E-3,22.239702
98.634727E-3,47.722463E-3,22.455864
98.650806E-3,39.045606E-3,22.282934
98.666884E-3,41.214701E-3,22.326164
98.682962E-3,34.707133E-3,22.196468
98.699048E-3,47.722463E-3,22.455864
98.715127E-3,45.553174E-3,22.412630
98.731205E-3,47.722463E-3,22.455864
98.747283E-3,39.045606E-3,22.282934
98.763369E-3,41.214701E-3,22.326164
98.779447E-3,47.722463E-3,22.455864
98.795526E-3,34.707133E-3,22.196468
98.811604E-3,45.553174E-3,22.412630
98.827682E-3,36.876418E-3,22.239702
98.843768E-3,41.214701E-3,22.326164
98.859847E-3,52.060746E-3,22.542326
98.875925E-3,34.707133E-3,22.196468
98.892003E-3,39.045606E-3,22.282934
98.908089E-3,41.214701E-3,22.326164
98.924167E-3,43.383986E-3,22.369398
98.940246E-3,34.707133E-3,22.196468
98.956324E-3,30.368751E-3,22.110004
98.972403E-3,49.891461E-3,22.499092
98.988488E-3,43.383986E-3,22.369398
99.004567E-3,47.722463E-3,22.455864
99.020645E-3,47.722463E-3,22.455864
99.036723E-3,45.553174E-3,22.412630
99.052809E-3,39.045606E-3,22.282934
99.068888E-3,36.876418E-3,22.239702
99.084966E-3,32.538038E-3,22.153238
99.101044E-3,26.030373E-3,22.023540
99.117123E-3,45.553174E-3,22.412630
99.133208E-3,36.876418E-3,22.239702
99.149287E-3,47.722463E-3,22.455864
99.165365E-3,36.876418E-3,22.239702
99.181443E-3,43.383986E-3,22.369398
99.197529E-3,32.538038E-3,22.153238
99.213608E-3,39.045606E-3,22.282934
99.229686E-3,43.383986E-3,22.369398
99.245764E-3,36.876418E-3,22.239702
99.261843E-3,41.214701E-3,22.326164
99.277928E-3,23.861183E-3,21.980309
99.294007E-3,36.876418E-3,22.239702
99.310085E-3,47.722463E-3,22.455864
99.326164E-3,34.707133E-3,22.196468
99.342249E-3,41.214701E-3,22.326164
99.358328E-3,52.060746E-3,22.542326
99.374406E-3,36.876418E-3,22.239702
99.390484E-3,36.876418E-3,22.239702
99.406563E-3,41.214701E-3,22.326164
99.422649E-3,34.707133E-3,22.196468
99.438727E-3,41.214701E-3,22.326164
99.454805E-3,34.707133E-3,22.196468
99.470884E-3,39.045606E-3,22.282934
99.486969E-3,26.030373E-3,22.023540
99.503048E-3,47.722463E-3,22.455864
99.519126E-3,49.891461E-3,22.499092
99.535204E-3,34.707133E-3,22.196468
99.551283E-3,41.214701E-3,22.326164
99.567369E-3,39.045606E-3,22.282934
99.583447E-3,32.538038E-3,22.153238
99.599525E-3,45.553174E-3,22.412630
99.615604E-3,32.538038E-3,22.153238
99.631689E-3,34.707133E-3,22.196468
99.647768E-3,36.876418E-3,22.239702
99.663846E-3,43.383986E-3,22.369398
99.679925E-3,41.214701E-3,22.326164
99.696003E-3,34.707133E-3,22.196468
99.712089E-3,32.538038E-3,22.153238
99.728167E-3,36.876418E-3,22.239702
99.744245E-3,43.383986E-3,22.369398
99.760324E-3,45.553174E-3,22.412630
99.776402E-3,47.722463E-3,22.455864
99.792488E-3,41.214701E-3,22.326164
99.808566E-3,41.214701E-3,22.326164
99.824645E-3,41.214701E-3,22.326164
99.840723E-3,21.691993E-3,21.937077
99.856809E-3,21.691993E-3,21.937077
99.872887E-3,39.045606E-3,22.282934
99.888965E-3,39.045606E-3,22.282934
99.905044E-3,43.383986E-3,22.369398
99.921122E-3,43.383986E-3,22.369398
99.937208E-3,43.383986E-3,22.369398
99.953286E-3,45.553174E-3,22.412630
99.969365E-3,41.214701E-3,22.326164
99.985443E-3,41.214701E-3,22.326164
100.001529E-3,39.045606E-3,22.282934
100.017607E-3,34.707133E-3,22.196468
100.033686E-3,26.030373E-3,22.023540
100.049764E-3,36.876418E-3,22.239702
100.065842E-3,34.707133E-3,22.196468
100.081928E-3,26.030373E-3,22.023540
100.098006E-3,17.353613E-3,21.850613
100.114085E-3,26.030373E-3,22.023540
100.130163E-3,30.368751E-3,22.110004
100.146249E-3,34.707133E-3,22.196468
100.162327E-3,45.553174E-3,22.412630
100.178406E-3,39.045606E-3,22.282934
100.194484E-3,26.030373E-3,22.023540
100.210562E-3,32.538038E-3,22.153238
100.226648E-3,34.707133E-3,22.196468
100.242727E-3,34.707133E-3,22.196468
100.258805E-3,34.707133E-3,22.196468
100.274883E-3,34.707133E-3,22.196468
100.290969E-3,47.722463E-3,22.455864
100.307047E-3,49.891461E-3,22.499092
100.323126E-3,34.707133E-3,22.196468
100.339204E-3,32.538038E-3,22.153238
100.355282E-3,36.876418E-3,22.239702
100.371368E-3,28.199563E-3,22.066772
100.387447E-3,41.214701E-3,22.326164
100.403525E-3,30.368751E-3,22.110004
100.419603E-3,21.691993E-3,21.937077
100.435689E-3,19.522803E-3,21.893845
100.451767E-3,30.368751E-3,22.110004
100.467846E-3,39.045606E-3,22.282934
100.483924E-3,41.214701E-3,22.326164
100.500003E-3,47.722463E-3,22.455864
100.516088E-3,26.030373E-3,22.023540
100.532167E-3,17.353613E-3,21.850613
100.548245E-3,28.199563E-3,22.066772
100.564323E-3,36.876418E-3,22.239702
100.580409E-3,43.383986E-3,22.369398
100.596488E-3,23.861183E-3,21.980309
100.612566E-3,17.353613E-3,21.850613
100.628644E-3,26.030373E-3,22.023540
100.644723E-3,26.030373E-3,22.023540
100.660808E-3,39.045606E-3,22.282934
100.676887E-3,49.891461E-3,22.499092
100.692965E-3,32.538038E-3,22.153238
100.709043E-3,28.199563E-3,22.066772
100.725129E-3,36.876418E-3,22.239702
100.741208E-3,30.368751E-3,22.110004
100.757286E-3,34.707133E-3,22.196468
100.773364E-3,39.045606E-3,22.282934
100.789443E-3,45.553174E-3,22.412630
100.805528E-3,36.876418E-3,22.239702
100.821607E-3,19.522803E-3,21.893845
100.837685E-3,15.184424E-3,21.807381
100.853764E-3,26.030373E-3,22.023540
100.869849E-3,23.861183E-3,21.980309
100.885928E-3,26.030373E-3,22.023540
100.902006E-3,36.876418E-3,22.239702
100.918084E-3,43.383986E-3,22.369398
100.934163E-3,36.876418E-3,22.239702
100.950249E-3,28.199563E-3,22.066772
100.966327E-3,17.353613E-3,21.850613
100.982405E-3,13.015234E-3,21.764149
100.998484E-3,39.045606E-3,22.282934
101.014569E-3,49.891461E-3,22.499092
101.030648E-3,36.876418E-3,22.239702
101.046726E-3,47.722463E-3,22.455864
101.062804E-3,30.368751E-3,22.110004
101.078883E-3,26.030373E-3,22.023540
101.094969E-3,34.707133E-3,22.196468
101.111047E-3,34.707133E-3,22.196468
101.127125E-3,32.538038E-3,22.153238
101.143204E-3,36.876418E-3,22.239702
101.159289E-3,28.199563E-3,22.066772
101.175368E-3,17.353613E-3,21.850613
101.191446E-3,23.861183E-3,21.980309
101.207525E-3,34.707133E-3,22.196468
101.223603E-3,36.876418E-3,22.239702
101.239689E-3,23.861183E-3,21.980309
101.255767E-3,19.522803E-3,21.893845
101.271845E-3,23.861183E-3,21.980309
101.287924E-3,26.030373E-3,22.023540
101.304010E-3,19.522803E-3,21.893845
101.320088E-3,36.876418E-3,22.239702
101.336166E-3,43.383986E-3,22.369398
101.352245E-3,30.368751E-3,22.110004
101.368323E-3,34.707133E-3,22.196468
101.384409E-3,43.383986E-3,22.369398
101.400487E-3,43.383986E-3,22.369398
101.416565E-3,28.199563E-3,22.066772
101.432644E-3,19.522803E-3,21.893845
101.448722E-3,34.707133E-3,22.196468
101.464808E-3,28.199563E-3,22.066772
101.480886E-3,15.184424E-3,21.807381
101.496965E-3,6.507569E-3,21.634451
101.513043E-3,15.184424E-3,21.807381
101.529129E-3,23.861183E-3,21.980309
101.545207E-3,10.845949E-3,21.720915
101.561286E-3,15.184424E-3,21.807381
101.577364E-3,23.861183E-3,21.980309
101.593442E-3,47.722463E-3,22.455864
101.609528E-3,34.707133E-3,22.196468
101.625606E-3,32.538038E-3,22.153238
101.641685E-3,32.538038E-3,22.153238
101.657763E-3,28.199563E-3,22.066772
101.673849E-3,34.707133E-3,22.196468
101.689927E-3,30.368751E-3,22.110004
101.706006E-3,23.861183E-3,21.980309
101.722084E-3,32.538038E-3,22.153238
101.738162E-3,39.045606E-3,22.282934
101.754248E-3,28.199563E-3,22.066772
101.770326E-3,21.691993E-3,21.937077
101.786405E-3,10.845949E-3,21.720915
101.802483E-3,26.030373E-3,22.023540
101.818569E-3,36.876418E-3,22.239702
101.834647E-3,41.214701E-3,22.326164
101.850726E-3,21.691993E-3,21.937077
101.866804E-3,23.861183E-3,21.980309
101.882882E-3,23.861183E-3,21.980309
101.898968E-3,13.015234E-3,21.764149
101.915047E-3,23.861183E-3,21.980309
101.931125E-3,34.707133E-3,22.196468
101.947203E-3,30.368751E-3,22.110004
101.963289E-3,26.030373E-3,22.023540
101.979367E-3,41.214701E-3,22.326164
101.995446E-3,30.368751E-3,22.110004
102.011524E-3,39.045606E-3,22.282934
102.027602E-3,34.707133E-3,22.196468
102.043688E-3,36.876418E-3,22.239702
102.059767E-3,15.184424E-3,21.807381
102.075845E-3,15.184424E-3,21.807381
102.091923E-3,13.015234E-3,21.764149
102.108009E-3,8.676855E-3,21.677685
102.124088E-3,17.353613E-3,21.850613
102.140166E-3,23.861183E-3,21.980309
102.156244E-3,17.353613E-3,21.850613
102.172323E-3,17.353613E-3,21.850613
102.188408E-3,30.368751E-3,22.110004
102.204487E-3,36.876418E-3,22.239702
102.220565E-3,36.876418E-3,22.239702
102.236643E-3,39.045606E-3,22.282934
102.252729E-3,36.876418E-3,22.239702
102.268808E-3,28.199563E-3,22.066772
102.284886E-3,13.015234E-3,21.764149
102.300964E-3,4.338379E-3,21.591219
102.317043E-3,17.353613E-3,21.850613
102.333128E-3,26.030373E-3,22.023540
102.349207E-3,17.353613E-3,21.850613
102.365285E-3,34.707133E-3,22.196468
102.381364E-3,36.876418E-3,22.239702
102.397449E-3,32.538038E-3,22.153238
102.413528E-3,23.861183E-3,21.980309
102.429606E-3,30.368751E-3,22.110004
102.445684E-3,30.368751E-3,22.110004
102.461763E-3,34.707133E-3,22.196468
102.477849E-3,21.691993E-3,21.937077
102.493927E-3,19.522803E-3,21.893845
102.510005E-3,32.538038E-3,22.153238
102.526084E-3,39.045606E-3,22.282934
102.542169E-3,26.030373E-3,22.023540
102.558248E-3,41.214701E-3,22.326164
102.574326E-3,39.045606E-3,22.282934
102.590404E-3,21.691993E-3,21.937077
102.606483E-3,34.707133E-3,22.196468
102.622569E-3,47.722463E-3,22.455864
102.638647E-3,56.399126E-3,22.628790
102.654725E-3,43.383986E-3,22.369398
102.670804E-3,28.199563E-3,22.066772
102.686889E-3,34.707133E-3,22.196468
102.702968E-3,34.707133E-3,22.196468
102.719046E-3,39.045606E-3,22.282934
102.735125E-3,36.876418E-3,22.239702
102.751203E-3,52.060746E-3,22.542326
102.767289E-3,32.538038E-3,22.153238
102.783367E-3,34.707133E-3,22.196468
102.799445E-3,32.538038E-3,22.153238
102.815524E-3,43.383986E-3,22.369398
102.831610E-3,34.707133E-3,22.196468
102.847688E-3,47.722463E-3,22.455864
102.863766E-3,52.060746E-3,22.542326
102.879845E-3,41.214701E-3,22.326164
102.895923E-3,43.383986E-3,22.369398
102.912009E-3,43.383986E-3,22.369398
102.928087E-3,47.722463E-3,22.455864
102.944165E-3,43.383986E-3,22.369398
102.960244E-3,28.199563E-3,22.066772
102.976330E-3,26.030373E-3,22.023540
102.992408E-3,43.383986E-3,22.369398
103.008486E-3,47.722463E-3,22.455864
103.024565E-3,47.722463E-3,22.455864
103.040643E-3,41.214701E-3,22.326164
103.056729E-3,47.722463E-3,22.455864
103.072807E-3,45.553174E-3,22.412630
103.088886E-3,34.707133E-3,22.196468
103.104964E-3,32.538038E-3,22.153238
103.121050E-3,47.722463E-3,22.455864
103.137128E-3,54.229934E-3,22.585558
103.153206E-3,41.214701E-3,22.326164
103.169285E-3,39.045606E-3,22.282934
103.185363E-3,47.722463E-3,22.455864
103.201449E-3,56.399126E-3,22.628790
103.217527E-3,67.245170E-3,22.844952
103.233606E-3,52.060746E-3,22.542326
103.249684E-3,28.199563E-3,22.066772
103.265762E-3,45.553174E-3,22.412630
103.281848E-3,47.722463E-3,22.455864
103.297926E-3,41.214701E-3,22.326164
103.314005E-3,43.383986E-3,22.369398
103.330083E-3,52.060746E-3,22.542326
103.346169E-3,60.737502E-3,22.715254
103.362247E-3,60.737502E-3,22.715254
103.378326E-3,47.722463E-3,22.455864
103.394404E-3,39.045606E-3,22.282934
103.410482E-3,45.553174E-3,22.412630
103.426568E-3,58.568411E-3,22.672024
103.442647E-3,45.553174E-3,22.412630
103.458725E-3,49.891461E-3,22.499092
103.474803E-3,41.214701E-3,22.326164
103.490889E-3,52.060746E-3,22.542326
103.506967E-3,41.214701E-3,22.326164
103.523046E-3,45.553174E-3,22.412630
103.539124E-3,49.891461E-3,22.499092
103.555202E-3,41.214701E-3,22.326164
103.571288E-3,54.229934E-3,22.585558
103.587367E-3,39.045606E-3,22.282934
103.603445E-3,45.553174E-3,22.412630
103.619523E-3,52.060746E-3,22.542326
103.635609E-3,47.722463E-3,22.455864
103.651688E-3,41.214701E-3,22.326164
103.667766E-3,58.568411E-3,22.672024
103.683844E-3,45.553174E-3,22.412630
103.699923E-3,49.891461E-3,22.499092
103.716008E-3,49.891461E-3,22.499092
103.732087E-3,52.060746E-3,22.542326
103.748165E-3,39.045606E-3,22.282934
103.764243E-3,49.891461E-3,22.499092
103.780329E-3,45.553174E-3,22.412630
103.796408E-3,45.553174E-3,22.412630
103.812486E-3,52.060746E-3,22.542326
103.828564E-3,47.722463E-3,22.455864
103.844643E-3,45.553174E-3,22.412630
103.860728E-3,52.060746E-3,22.542326
103.876807E-3,47.722463E-3,22.455864
103.892885E-3,58.568411E-3,22.672024
103.908964E-3,49.891461E-3,22.499092
103.925049E-3,39.045606E-3,22.282934
103.941128E-3,47.722463E-3,22.455864
103.957206E-3,49.891461E-3,22.499092
103.973284E-3,54.229934E-3,22.585558
103.989363E-3,56.399126E-3,22.628790
104.005449E-3,45.553174E-3,22.412630
104.021527E-3,58.568411E-3,22.672024
104.037605E-3,60.737502E-3,22.715254
104.053684E-3,43.383986E-3,22.369398
104.069769E-3,62.906690E-3,22.758486
104.085848E-3,60.737502E-3,22.715254
104.101926E-3,49.891461E-3,22.499092
104.118004E-3,45.553174E-3,22.412630
104.134083E-3,45.553174E-3,22.412630
104.150169E-3,49.891461E-3,22.499092
104.166247E-3,52.060746E-3,22.542326
104.182325E-3,36.876418E-3,22.239702
104.198404E-3,47.722463E-3,22.455864
104.214489E-3,47.722463E-3,22.455864
104.230568E-3,54.229934E-3,22.585558
104.246646E-3,45.553174E-3,22.412630
104.262725E-3,47.722463E-3,22.455864
104.278803E-3,52.060746E-3,22.542326
104.294889E-3,54.229934E-3,22.585558
104.310967E-3,60.737502E-3,22.715254
104.327045E-3,49.891461E-3,22.499092
104.343124E-3,49.891461E-3,22.499092
104.359210E-3,58.568411E-3,22.672024
104.375288E-3,49.891461E-3,22.499092
104.391366E-3,36.876418E-3,22.239702
104.407445E-3,47.722463E-3,22.455864
104.423523E-3,49.891461E-3,22.499092
104.439609E-3,54.229934E-3,22.585558
104.455687E-3,54.229934E-3,22.585558
104.471765E-3,47.722463E-3,22.455864
104.487844E-3,43.383986E-3,22.369398
104.503930E-3,58.568411E-3,22.672024
104.520008E-3,49.891461E-3,22.499092
104.536086E-3,49.891461E-3,22.499092
104.552165E-3,54.229934E-3,22.585558
104.568243E-3,54.229934E-3,22.585558
104.584329E-3,39.045606E-3,22.282934
104.600407E-3,39.045606E-3,22.282934
104.616486E-3,60.737502E-3,22.715254
104.632564E-3,62.906690E-3,22.758486
104.648650E-3,62.906690E-3,22.758486
104.664728E-3,65.075882E-3,22.801718
104.680806E-3,49.891461E-3,22.499092
104.696885E-3,47.722463E-3,22.455864
104.712963E-3,56.399126E-3,22.628790
104.729049E-3,58.568411E-3,22.672024
104.745127E-3,60.737502E-3,22.715254
104.761206E-3,54.229934E-3,22.585558
104.777284E-3,49.891461E-3,22.499092
104.793370E-3,36.876418E-3,22.239702
104.809448E-3,39.045606E-3,22.282934
104.825526E-3,49.891461E-3,22.499092
104.841605E-3,45.553174E-3,22.412630
104.857683E-3,49.891461E-3,22.499092
104.873769E-3,47.722463E-3,22.455864
104.889847E-3,49.891461E-3,22.499092
104.905926E-3,62.906690E-3,22.758486
104.922004E-3,52.060746E-3,22.542326
104.938082E-3,43.383986E-3,22.369398
104.954168E-3,54.229934E-3,22.585558
104.970247E-3,41.214701E-3,22.326164
