Start,FFFFFF,
3.569760E-3,989.323914E-3,121.372704
3.585840E-3,987.900436E-3,121.199776
3.601920E-3,988.968015E-3,121.329468
3.618000E-3,990.035653E-3,121.459167
3.634080E-3,991.103232E-3,121.588860
3.650160E-3,992.170870E-3,121.718567
3.666240E-3,991.459131E-3,121.632095
3.682320E-3,988.612175E-3,121.286240
3.698400E-3,989.679754E-3,121.415932
3.714480E-3,987.900436E-3,121.199776
3.730560E-3,991.103232E-3,121.588860
3.746640E-3,993.950188E-3,121.934723
3.762720E-3,991.459131E-3,121.632095
3.778800E-3,990.035653E-3,121.459167
3.794880E-3,990.035653E-3,121.459167
3.810960E-3,989.323914E-3,121.372704
3.827040E-3,990.747392E-3,121.545631
3.843120E-3,991.814911E-3,121.675323
3.859200E-3,991.459131E-3,121.632095
3.875280E-3,991.459131E-3,121.632095
3.891360E-3,991.103232E-3,121.588860
3.907440E-3,990.747392E-3,121.545631
3.923520E-3,988.612175E-3,121.286240
3.939600E-3,989.679754E-3,121.415932
3.955680E-3,990.035653E-3,121.459167
3.971760E-3,988.612175E-3,121.286240
3.987840E-3,988.968015E-3,121.329468
4.003920E-3,990.391493E-3,121.502396
4.020000E-3,991.459131E-3,121.632095
4.036080E-3,991.814911E-3,121.675323
4.052160E-3,992.170870E-3,121.718567
4.068240E-3,990.747392E-3,121.545631
4.084320E-3,988.968015E-3,121.329468
4.100400E-3,988.612175E-3,121.286240
4.116480E-3,989.679754E-3,121.415932
4.132560E-3,990.747392E-3,121.545631
4.148640E-3,990.391493E-3,121.502396
4.164720E-3,990.391493E-3,121.502396
4.180800E-3,990.391493E-3,121.502396
4.196880E-3,991.459131E-3,121.632095
4.212960E-3,992.170870E-3,121.718567
4.229040E-3,991.103232E-3,121.588860
4.245120E-3,991.459131E-3,121.632095
4.261200E-3,989.323914E-3,121.372704
4.277280E-3,990.035653E-3,121.459167
4.293360E-3,991.814911E-3,121.675323
4.309440E-3,989.679754E-3,121.415932
4.325520E-3,987.188637E-3,121.113304
4.341600E-3,990.035653E-3,121.459167
4.357680E-3,990.747392E-3,121.545631
4.373760E-3,990.035653E-3,121.459167
4.389840E-3,989.323914E-3,121.372704
4.405920E-3,990.747392E-3,121.545631
4.422000E-3,991.814911E-3,121.675323
4.438080E-3,989.679754E-3,121.415932
4.454160E-3,988.612175E-3,121.286240
4.470240E-3,990.035653E-3,121.459167
4.486320E-3,991.103232E-3,121.588860
4.502400E-3,988.968015E-3,121.329468
4.518480E-3,991.459131E-3,121.632095
4.534560E-3,989.323914E-3,121.372704
4.550640E-3,987.544477E-3,121.156532
4.566720E-3,987.188637E-3,121.113304
4.582800E-3,988.968015E-3,121.329468
4.598880E-3,987.900436E-3,121.199776
4.614960E-3,987.188637E-3,121.113304
4.631040E-3,987.544477E-3,121.156532
4.647120E-3,988.968015E-3,121.329468
4.663200E-3,990.391493E-3,121.502396
4.679280E-3,988.256216E-3,121.242996
4.695360E-3,988.968015E-3,121.329468
4.711440E-3,987.900436E-3,121.199776
4.727520E-3,990.035653E-3,121.459167
4.743600E-3,990.747392E-3,121.545631
4.759680E-3,987.544477E-3,121.156532
4.775760E-3,988.612175E-3,121.286240
4.791840E-3,987.900436E-3,121.199776
4.807920E-3,990.035653E-3,121.459167
4.824000E-3,991.103232E-3,121.588860
4.840080E-3,990.747392E-3,121.545631
4.856160E-3,990.747392E-3,121.545631
4.872240E-3,988.256216E-3,121.242996
4.888320E-3,987.544477E-3,121.156532
4.904400E-3,986.832738E-3,121.070068
4.920480E-3,986.832738E-3,121.070068
4.936560E-3,990.747392E-3,121.545631
4.952640E-3,988.968015E-3,121.329468
4.968720E-3,987.188637E-3,121.113304
4.984800E-3,988.256216E-3,121.242996
5.000880E-3,988.612175E-3,121.286240
5.016960E-3,987.544477E-3,121.156532
5.033040E-3,989.323914E-3,121.372704
5.049120E-3,986.476898E-3,121.026840
5.065200E-3,987.188637E-3,121.113304
5.081280E-3,987.544477E-3,121.156532
5.097360E-3,987.900436E-3,121.199776
5.113440E-3,987.188637E-3,121.113304
5.129520E-3,988.612175E-3,121.286240
5.145600E-3,988.612175E-3,121.286240
5.161680E-3,987.188637E-3,121.113304
5.177760E-3,988.968015E-3,121.329468
5.193840E-3,990.391493E-3,121.502396
5.209920E-3,988.968015E-3,121.329468
5.226000E-3,988.612175E-3,121.286240
5.242080E-3,990.035653E-3,121.459167
5.258160E-3,987.544477E-3,121.156532
5.274240E-3,987.188637E-3,121.113304
5.290320E-3,986.120999E-3,120.983604
5.306400E-3,987.544477E-3,121.156532
5.322480E-3,988.968015E-3,121.329468
5.338560E-3,989.679754E-3,121.415932
5.354641E-3,988.612175E-3,121.286240
5.370720E-3,987.900436E-3,121.199776
5.386801E-3,987.900436E-3,121.199776
5.402880E-3,986.476898E-3,121.026840
5.418960E-3,987.188637E-3,121.113304
5.435040E-3,986.476898E-3,121.026840
5.451120E-3,986.832738E-3,121.070068
5.467200E-3,988.612175E-3,121.286240
5.483280E-3,988.256216E-3,121.242996
5.499360E-3,987.188637E-3,121.113304
5.515440E-3,986.120999E-3,120.983604
5.531520E-3,986.120999E-3,120.983604
5.547600E-3,990.035653E-3,121.459167
5.563681E-3,988.256216E-3,121.242996
5.579760E-3,987.544477E-3,121.156532
5.595841E-3,988.256216E-3,121.242996
5.611920E-3,986.832738E-3,121.070068
5.628000E-3,987.544477E-3,121.156532
5.644080E-3,987.544477E-3,121.156532
5.660160E-3,986.476898E-3,121.026840
5.676240E-3,988.256216E-3,121.242996
5.692320E-3,986.832738E-3,121.070068
5.708400E-3,985.053360E-3,120.853897
5.724480E-3,987.544477E-3,121.156532
5.740560E-3,986.832738E-3,121.070068
5.756640E-3,985.765159E-3,120.940369
5.772721E-3,986.476898E-3,121.026840
5.788800E-3,988.612175E-3,121.286240
5.804881E-3,988.968015E-3,121.329468
5.820960E-3,986.120999E-3,120.983604
5.837040E-3,986.832738E-3,121.070068
5.853120E-3,989.323914E-3,121.372704
5.869200E-3,985.053360E-3,120.853897
5.885280E-3,986.120999E-3,120.983604
5.901360E-3,988.256216E-3,121.242996
5.917440E-3,987.544477E-3,121.156532
5.933520E-3,987.544477E-3,121.156532
5.949600E-3,987.188637E-3,121.113304
5.965680E-3,987.900436E-3,121.199776
5.981761E-3,986.832738E-3,121.070068
5.997840E-3,987.544477E-3,121.156532
6.013921E-3,988.256216E-3,121.242996
6.030000E-3,985.409319E-3,120.897141
6.046080E-3,986.120999E-3,120.983604
6.062160E-3,986.832738E-3,121.070068
6.078240E-3,986.120999E-3,120.983604
6.094320E-3,986.832738E-3,121.070068
6.110400E-3,989.323914E-3,121.372704
6.126480E-3,989.679754E-3,121.415932
6.142560E-3,986.832738E-3,121.070068
6.158640E-3,986.476898E-3,121.026840
6.174720E-3,986.832738E-3,121.070068
6.190801E-3,985.053360E-3,120.853897
6.206880E-3,986.476898E-3,121.026840
6.222961E-3,986.120999E-3,120.983604
6.239040E-3,985.409319E-3,120.897141
6.255121E-3,985.765159E-3,120.940369
6.271200E-3,987.544477E-3,121.156532
6.287280E-3,986.832738E-3,121.070068
6.303360E-3,986.120999E-3,120.983604
6.319440E-3,988.256216E-3,121.242996
6.335520E-3,988.968015E-3,121.329468
6.351600E-3,987.544477E-3,121.156532
6.367680E-3,988.612175E-3,121.286240
6.383760E-3,987.900436E-3,121.199776
6.399841E-3,986.832738E-3,121.070068
6.415920E-3,986.832738E-3,121.070068
6.432001E-3,988.612175E-3,121.286240
6.448080E-3,989.323914E-3,121.372704
6.464161E-3,987.900436E-3,121.199776
6.480240E-3,988.256216E-3,121.242996
6.496320E-3,987.544477E-3,121.156532
6.512400E-3,988.256216E-3,121.242996
6.528480E-3,987.188637E-3,121.113304
6.544560E-3,985.409319E-3,120.897141
6.560640E-3,985.409319E-3,120.897141
6.576720E-3,986.832738E-3,121.070068
6.592800E-3,987.544477E-3,121.156532
6.608881E-3,987.544477E-3,121.156532
6.624960E-3,987.188637E-3,121.113304
6.641041E-3,987.188637E-3,121.113304
6.657120E-3,983.985782E-3,120.724205
6.673201E-3,984.341621E-3,120.767433
6.689280E-3,987.544477E-3,121.156532
6.705360E-3,986.120999E-3,120.983604
6.721440E-3,985.409319E-3,120.897141
6.737520E-3,984.697580E-3,120.810677
6.753600E-3,985.409319E-3,120.897141
6.769680E-3,988.256216E-3,121.242996
6.785760E-3,986.120999E-3,120.983604
6.801840E-3,985.409319E-3,120.897141
6.817921E-3,986.832738E-3,121.070068
6.834000E-3,985.765159E-3,120.940369
6.850081E-3,984.697580E-3,120.810677
6.866160E-3,984.697580E-3,120.810677
6.882241E-3,987.188637E-3,121.113304
6.898320E-3,987.900436E-3,121.199776
6.914400E-3,986.476898E-3,121.026840
6.930480E-3,986.476898E-3,121.026840
6.946560E-3,986.120999E-3,120.983604
6.962640E-3,985.765159E-3,120.940369
6.978720E-3,985.053360E-3,120.853897
6.994800E-3,985.765159E-3,120.940369
7.010880E-3,988.256216E-3,121.242996
7.026961E-3,984.697580E-3,120.810677
7.043040E-3,984.341621E-3,120.767433
7.059121E-3,986.120999E-3,120.983604
7.075200E-3,987.544477E-3,121.156532
7.091281E-3,986.832738E-3,121.070068
7.107360E-3,986.476898E-3,121.026840
7.123441E-3,986.832738E-3,121.070068
7.139520E-3,987.544477E-3,121.156532
7.155600E-3,986.476898E-3,121.026840
7.171680E-3,986.476898E-3,121.026840
7.187760E-3,987.188637E-3,121.113304
7.203841E-3,985.053360E-3,120.853897
7.219920E-3,988.256216E-3,121.242996
7.236001E-3,987.900436E-3,121.199776
7.252080E-3,983.274043E-3,120.637741
7.268161E-3,984.341621E-3,120.767433
7.284240E-3,986.120999E-3,120.983604
7.300321E-3,985.053360E-3,120.853897
7.316400E-3,986.120999E-3,120.983604
7.332481E-3,987.188637E-3,121.113304
7.348560E-3,985.409319E-3,120.897141
7.364640E-3,986.120999E-3,120.983604
7.380720E-3,987.544477E-3,121.156532
7.396800E-3,986.476898E-3,121.026840
7.412881E-3,986.476898E-3,121.026840
7.428960E-3,985.765159E-3,120.940369
7.445041E-3,985.053360E-3,120.853897
7.461120E-3,985.409319E-3,120.897141
7.477201E-3,984.697580E-3,120.810677
7.493280E-3,984.697580E-3,120.810677
7.509361E-3,989.323914E-3,121.372704
7.525440E-3,987.544477E-3,121.156532
7.541521E-3,983.985782E-3,120.724205
7.557600E-3,986.120999E-3,120.983604
7.573680E-3,986.476898E-3,121.026840
7.589760E-3,985.053360E-3,120.853897
7.605840E-3,984.697580E-3,120.810677
7.621921E-3,985.053360E-3,120.853897
7.638000E-3,986.120999E-3,120.983604
7.654081E-3,986.476898E-3,121.026840
7.670160E-3,987.900436E-3,121.199776
7.686241E-3,985.765159E-3,120.940369
7.702320E-3,986.476898E-3,121.026840
7.718401E-3,983.985782E-3,120.724205
7.734480E-3,985.409319E-3,120.897141
7.750561E-3,988.256216E-3,121.242996
7.766640E-3,985.409319E-3,120.897141
7.782720E-3,985.053360E-3,120.853897
7.798800E-3,986.120999E-3,120.983604
7.814880E-3,983.985782E-3,120.724205
7.830961E-3,985.409319E-3,120.897141
7.847041E-3,985.765159E-3,120.940369
7.863120E-3,986.476898E-3,121.026840
7.879200E-3,985.053360E-3,120.853897
7.895281E-3,985.053360E-3,120.853897
7.911361E-3,986.120999E-3,120.983604
7.927440E-3,984.341621E-3,120.767433
7.943520E-3,985.409319E-3,120.897141
7.959601E-3,985.409319E-3,120.897141
7.975681E-3,986.832738E-3,121.070068
7.991760E-3,987.188637E-3,121.113304
8.007840E-3,986.120999E-3,120.983604
8.023920E-3,984.341621E-3,120.767433
8.040001E-3,988.256216E-3,121.242996
8.056081E-3,985.765159E-3,120.940369
8.072160E-3,988.256216E-3,121.242996
8.088240E-3,987.900436E-3,121.199776
8.104321E-3,986.476898E-3,121.026840
8.120401E-3,984.341621E-3,120.767433
8.136480E-3,986.120999E-3,120.983604
8.152560E-3,985.409319E-3,120.897141
8.168641E-3,985.765159E-3,120.940369
8.184721E-3,986.120999E-3,120.983604
8.200800E-3,985.053360E-3,120.853897
8.216880E-3,987.188637E-3,121.113304
8.232960E-3,986.476898E-3,121.026840
8.249041E-3,984.697580E-3,120.810677
8.265121E-3,985.409319E-3,120.897141
8.281200E-3,985.053360E-3,120.853897
8.297280E-3,986.832738E-3,121.070068
8.313361E-3,985.053360E-3,120.853897
8.329441E-3,986.120999E-3,120.983604
8.345520E-3,988.256216E-3,121.242996
8.361600E-3,987.188637E-3,121.113304
8.377681E-3,985.053360E-3,120.853897
8.393761E-3,985.053360E-3,120.853897
8.409840E-3,986.832738E-3,121.070068
8.425920E-3,988.256216E-3,121.242996
8.442000E-3,985.765159E-3,120.940369
8.458081E-3,986.120999E-3,120.983604
8.474161E-3,985.765159E-3,120.940369
8.490240E-3,985.409319E-3,120.897141
8.506320E-3,985.765159E-3,120.940369
8.522401E-3,985.765159E-3,120.940369
8.538481E-3,986.120999E-3,120.983604
8.554560E-3,984.341621E-3,120.767433
8.570640E-3,986.476898E-3,121.026840
8.586721E-3,985.409319E-3,120.897141
8.602801E-3,984.697580E-3,120.810677
8.618880E-3,984.341621E-3,120.767433
8.634960E-3,985.053360E-3,120.853897
8.651040E-3,987.544477E-3,121.156532
8.667121E-3,984.697580E-3,120.810677
8.683201E-3,985.053360E-3,120.853897
8.699280E-3,983.629882E-3,120.680969
8.715360E-3,983.985782E-3,120.724205
8.731441E-3,985.409319E-3,120.897141
8.747521E-3,986.832738E-3,121.070068
8.763600E-3,982.918143E-3,120.594505
8.779680E-3,985.053360E-3,120.853897
8.795761E-3,985.409319E-3,120.897141
8.811841E-3,984.697580E-3,120.810677
8.827920E-3,985.053360E-3,120.853897
8.844000E-3,986.120999E-3,120.983604
8.860081E-3,984.697580E-3,120.810677
8.876161E-3,985.765159E-3,120.940369
8.892241E-3,985.053360E-3,120.853897
8.908320E-3,984.697580E-3,120.810677
8.924400E-3,984.341621E-3,120.767433
8.940481E-3,985.409319E-3,120.897141
8.956561E-3,982.918143E-3,120.594505
8.972640E-3,985.053360E-3,120.853897
8.988720E-3,985.765159E-3,120.940369
9.004801E-3,983.629882E-3,120.680969
9.020881E-3,984.697580E-3,120.810677
9.036960E-3,984.697580E-3,120.810677
9.053040E-3,983.985782E-3,120.724205
9.069121E-3,986.120999E-3,120.983604
9.085201E-3,985.409319E-3,120.897141
9.101281E-3,987.544477E-3,121.156532
9.117360E-3,986.120999E-3,120.983604
9.133440E-3,985.053360E-3,120.853897
9.149521E-3,983.274043E-3,120.637741
9.165601E-3,984.697580E-3,120.810677
9.181680E-3,986.120999E-3,120.983604
9.197760E-3,984.697580E-3,120.810677
9.213841E-3,986.832738E-3,121.070068
9.229921E-3,985.765159E-3,120.940369
9.246000E-3,986.120999E-3,120.983604
9.262080E-3,986.476898E-3,121.026840
9.278161E-3,982.206404E-3,120.508041
9.294241E-3,984.697580E-3,120.810677
9.310321E-3,985.053360E-3,120.853897
9.326400E-3,986.476898E-3,121.026840
9.342480E-3,985.053360E-3,120.853897
9.358561E-3,984.341621E-3,120.767433
9.374641E-3,984.697580E-3,120.810677
9.390720E-3,985.765159E-3,120.940369
9.406800E-3,982.918143E-3,120.594505
9.422881E-3,983.629882E-3,120.680969
9.438961E-3,986.120999E-3,120.983604
9.455040E-3,983.985782E-3,120.724205
9.471120E-3,984.697580E-3,120.810677
9.487201E-3,987.188637E-3,121.113304
9.503281E-3,987.188637E-3,121.113304
9.519361E-3,983.985782E-3,120.724205
9.535440E-3,982.562304E-3,120.551277
9.551520E-3,982.918143E-3,120.594505
9.567601E-3,986.120999E-3,120.983604
9.583681E-3,984.697580E-3,120.810677
9.599760E-3,984.697580E-3,120.810677
9.615840E-3,985.765159E-3,120.940369
9.631921E-3,984.697580E-3,120.810677
9.648001E-3,986.120999E-3,120.983604
9.664080E-3,985.053360E-3,120.853897
9.680160E-3,982.918143E-3,120.594505
9.696241E-3,985.409319E-3,120.897141
9.712321E-3,984.341621E-3,120.767433
9.728401E-3,984.341621E-3,120.767433
9.744480E-3,986.476898E-3,121.026840
9.760560E-3,983.985782E-3,120.724205
9.776641E-3,980.427146E-3,120.291885
9.792721E-3,983.629882E-3,120.680969
9.808800E-3,985.409319E-3,120.897141
9.824880E-3,985.409319E-3,120.897141
9.840961E-3,985.409319E-3,120.897141
9.857041E-3,986.120999E-3,120.983604
9.873120E-3,985.053360E-3,120.853897
9.889200E-3,983.274043E-3,120.637741
9.905281E-3,982.206404E-3,120.508041
9.921361E-3,985.053360E-3,120.853897
9.937441E-3,982.562304E-3,120.551277
9.953520E-3,983.985782E-3,120.724205
9.969600E-3,983.629882E-3,120.680969
9.985681E-3,985.409319E-3,120.897141
10.001761E-3,985.765159E-3,120.940369
10.017840E-3,985.409319E-3,120.897141
10.033920E-3,987.188637E-3,121.113304
10.050001E-3,986.832738E-3,121.070068
10.066081E-3,984.341621E-3,120.767433
10.082160E-3,984.341621E-3,120.767433
10.098240E-3,984.341621E-3,120.767433
10.114321E-3,982.918143E-3,120.594505
10.130401E-3,983.629882E-3,120.680969
10.146481E-3,985.409319E-3,120.897141
10.162560E-3,983.985782E-3,120.724205
10.178640E-3,986.120999E-3,120.983604
10.194721E-3,985.409319E-3,120.897141
10.210801E-3,985.409319E-3,120.897141
10.226880E-3,985.409319E-3,120.897141
10.242960E-3,985.053360E-3,120.853897
10.259041E-3,986.476898E-3,121.026840
10.275121E-3,983.629882E-3,120.680969
10.291200E-3,982.918143E-3,120.594505
10.307280E-3,983.274043E-3,120.637741
10.323361E-3,986.476898E-3,121.026840
10.339441E-3,985.409319E-3,120.897141
10.355521E-3,983.274043E-3,120.637741
10.371600E-3,985.053360E-3,120.853897
10.387680E-3,986.120999E-3,120.983604
10.403761E-3,985.053360E-3,120.853897
10.419841E-3,983.274043E-3,120.637741
10.435920E-3,979.715347E-3,120.205414
10.452000E-3,982.918143E-3,120.594505
10.468081E-3,983.985782E-3,120.724205
10.484161E-3,984.341621E-3,120.767433
10.500241E-3,987.544477E-3,121.156532
10.516320E-3,985.409319E-3,120.897141
10.532401E-3,983.985782E-3,120.724205
10.548481E-3,985.765159E-3,120.940369
10.564561E-3,986.476898E-3,121.026840
10.580640E-3,986.476898E-3,121.026840
10.596721E-3,984.697580E-3,120.810677
10.612801E-3,985.409319E-3,120.897141
10.628881E-3,983.274043E-3,120.637741
10.644960E-3,982.562304E-3,120.551277
10.661040E-3,984.697580E-3,120.810677
